X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
220,7.84,178.5,5.22,4.7,2017-06-12,2017-06-12T20:43:54Z,069,NA,978.4,20.269,11.1,1,272.2,NA,NA,NA,NA,NA,NA,NA,NA,4.157,4.157
221,7.84,178.4,5.32,4.7,2017-06-12,2017-06-12T20:43:55Z,069,NA,978.4,20.208,7.8,0.7,272.2,NA,NA,NA,NA,NA,NA,NA,NA,4.185,4.185
222,7.84,178.3,5.41,4.8,2017-06-12,2017-06-12T20:43:56Z,069,NA,978.5333333333333,20.158,7.4,0.67,272,NA,NA,NA,NA,NA,NA,NA,NA,4.213,4.213
223,7.83,178.1,5.47,4.8,2017-06-12,2017-06-12T20:43:57Z,069,NA,978.4,20.115,7,0.63,271.9,NA,NA,NA,NA,NA,NA,NA,NA,4.241,4.241
224,7.83,177.8,5.63,4.8,2017-06-12,2017-06-12T20:43:58Z,069,NA,978.5333333333333,20.072,6.7,0.61,271.8,NA,NA,NA,NA,NA,NA,NA,NA,4.276,4.276
225,7.83,177.5,5.69,4.9,2017-06-12,2017-06-12T20:43:59Z,069,NA,978.5333333333333,20.04,6.6,0.6,271.7,NA,NA,NA,NA,NA,NA,NA,NA,4.305,4.305
226,7.82,177.2,5.73,4.9,2017-06-12,2017-06-12T20:44:00Z,069,NA,978.4,20.011,6.5,0.59,271.6,NA,NA,NA,NA,NA,NA,NA,NA,4.334,4.334
227,7.82,177,5.81,4.9,2017-06-12,2017-06-12T20:44:01Z,069,NA,978.4,19.977,6.3,0.57,271.5,NA,NA,NA,NA,NA,NA,NA,NA,4.37,4.37
228,7.82,176.5,5.87,4.9,2017-06-12,2017-06-12T20:44:02Z,069,NA,978.4,19.916,6.2,0.56,271.7,NA,NA,NA,NA,NA,NA,NA,NA,4.398,4.398
229,7.81,176,5.99,5,2017-06-12,2017-06-12T20:44:03Z,069,NA,978.5333333333333,19.823,6.1,0.56,272,NA,NA,NA,NA,NA,NA,NA,NA,4.427,4.427
230,7.8,175.6,6.04,5,2017-06-12,2017-06-12T20:44:04Z,069,NA,978.6666666666666,19.75,6,0.55,272.2,NA,NA,NA,NA,NA,NA,NA,NA,4.456,4.456
231,7.8,175.2,6.06,5,2017-06-12,2017-06-12T20:44:05Z,069,NA,978.5333333333333,19.668,5.9,0.54,272.4,NA,NA,NA,NA,NA,NA,NA,NA,4.485,4.485
232,7.79,174.7,6.13,5,2017-06-12,2017-06-12T20:44:06Z,069,NA,978.5333333333333,19.613,5.8,0.53,272.7,NA,NA,NA,NA,NA,NA,NA,NA,4.519,4.519
233,7.78,174.1,6.15,5.1,2017-06-12,2017-06-12T20:44:07Z,069,NA,978.4,19.574,5.7,0.52,272.8,NA,NA,NA,NA,NA,NA,NA,NA,4.546,4.546
234,7.78,164.1,6.2,5.1,2017-06-12,2017-06-12T20:44:08Z,069,NA,978.6666666666666,19.535,5.6,0.52,272.9,NA,NA,NA,NA,NA,NA,NA,NA,4.573,4.573
235,7.77,163.1,6.23,5.1,2017-06-12,2017-06-12T20:44:09Z,069,NA,978.5333333333333,19.478,5.6,0.51,273,NA,NA,NA,NA,NA,NA,NA,NA,4.601,4.601
236,7.77,161.8,6.24,5.1,2017-06-12,2017-06-12T20:44:10Z,069,NA,978.4,19.426,5.5,0.5,273.1,NA,NA,NA,NA,NA,NA,NA,NA,4.633,4.633
237,7.76,161.3,6.25,5.2,2017-06-12,2017-06-12T20:44:11Z,069,NA,978.2666666666668,19.361,5.4,0.5,273.1,NA,NA,NA,NA,NA,NA,NA,NA,4.659,4.659
238,7.76,160.5,6.24,5.2,2017-06-12,2017-06-12T20:44:12Z,069,NA,978.4,19.303,5.3,0.49,273.1,NA,NA,NA,NA,NA,NA,NA,NA,4.686,4.686
239,7.75,159.6,6.17,5.2,2017-06-12,2017-06-12T20:44:13Z,069,NA,978.4,19.232,5.1,0.47,273.1,NA,NA,NA,NA,NA,NA,NA,NA,4.713,4.713
240,7.74,158.7,6.15,5.3,2017-06-12,2017-06-12T20:44:14Z,069,NA,978.6666666666666,19.173,5,0.46,273,NA,NA,NA,NA,NA,NA,NA,NA,4.746,4.746
241,7.74,158,6.08,5.3,2017-06-12,2017-06-12T20:44:15Z,069,NA,978.6666666666666,19.115,4.8,0.45,272.8,NA,NA,NA,NA,NA,NA,NA,NA,4.773,4.773
242,7.73,157.3,5.97,5.4,2017-06-12,2017-06-12T20:44:16Z,069,NA,978.5333333333333,19.082,4.7,0.44,272.6,NA,NA,NA,NA,NA,NA,NA,NA,4.801,4.801
243,7.73,156.7,5.9,5.4,2017-06-12,2017-06-12T20:44:17Z,069,NA,978.5333333333333,19.031,4.6,0.42,272.5,NA,NA,NA,NA,NA,NA,NA,NA,4.83,4.83
244,7.72,156.1,5.79,5.5,2017-06-12,2017-06-12T20:44:18Z,069,NA,978.4,18.966,4.5,0.41,272.4,NA,NA,NA,NA,NA,NA,NA,NA,4.865,4.865
245,7.72,155.6,5.71,5.6,2017-06-12,2017-06-12T20:44:19Z,069,NA,978.2666666666668,18.902,4.3,0.4,272.4,NA,NA,NA,NA,NA,NA,NA,NA,5.614,5.614
246,7.71,155,5.71,5.7,2017-06-12,2017-06-12T20:44:20Z,069,NA,978.4,18.829,4.2,0.39,272.3,NA,NA,NA,NA,NA,NA,NA,NA,5.72,5.72
247,7.71,154.4,5.94,5.7,2017-06-12,2017-06-12T20:44:21Z,069,NA,978.4,18.763,4.1,0.38,272.2,NA,NA,NA,NA,NA,NA,NA,NA,5.762,5.762
251,7.69,138.5,6.36,5.9,2017-06-12,2017-06-12T20:44:25Z,069,NA,978.5333333333333,18.546,3.7,0.34,272.2,NA,NA,NA,NA,NA,NA,NA,NA,5.832,5.832
252,7.69,137,6.64,6,2017-06-12,2017-06-12T20:44:26Z,069,NA,978.6666666666666,18.492,3.6,0.33,272.4,NA,NA,NA,NA,NA,NA,NA,NA,5.869,5.869
253,7.68,122.8,7.13,6.1,2017-06-12,2017-06-12T20:44:27Z,069,NA,978.5333333333333,18.452,3.5,0.32,272.5,NA,NA,NA,NA,NA,NA,NA,NA,5.905,5.905
254,7.68,108.7,7.85,6.2,2017-06-12,2017-06-12T20:44:28Z,069,NA,978.5333333333333,18.387,3.4,0.32,272.7,NA,NA,NA,NA,NA,NA,NA,NA,5.939,5.939
255,7.67,92.1,8.56,6.3,2017-06-12,2017-06-12T20:44:29Z,069,NA,978.4,18.294,3.3,0.31,273.2,NA,NA,NA,NA,NA,NA,NA,NA,5.98,5.98
256,7.57,76.7,11.35,6.4,2017-06-12,2017-06-12T20:44:30Z,069,NA,978.4,17.193,3.2,0.31,279.9,NA,NA,NA,NA,NA,NA,NA,NA,6.031,6.031
257,7.57,64.5,195.58,6.5,2017-06-12,2017-06-12T20:44:31Z,069,NA,978.4,17.228,3.1,0.3,279.6,NA,NA,NA,NA,NA,NA,NA,NA,6.086,6.086
258,7.56,54.2,122.7,6.5,2017-06-12,2017-06-12T20:44:32Z,069,NA,978.4,17.212,3.1,0.29,279.5,NA,NA,NA,NA,NA,NA,NA,NA,6.124,6.124
259,7.55,45.8,281.34,6.5,2017-06-12,2017-06-12T20:44:33Z,069,NA,978.5333333333333,17.168,3,0.29,279.7,NA,NA,NA,NA,NA,NA,NA,NA,6.16,6.16
260,7.55,38.3,85.77,6.6,2017-06-12,2017-06-12T20:44:34Z,069,NA,978.5333333333333,17.164,2.9,0.28,279.7,NA,NA,NA,NA,NA,NA,NA,NA,6.192,6.192
