X,pH,orp_mV,NTU,VPos.m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,phycocyaninBGA_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m
84,8.49,163.2,18.28,2.1,2017-06-12,2017-06-12T15:55:41Z,121,NA,984.2666666666668,26.327,87.2,7.03,247.8,NA,NA,NA,NA,NA,NA,NA,NA,1.514,1.514
85,8.48,163.2,18.69,2.2,2017-06-12,2017-06-12T15:55:42Z,121,NA,984.2666666666668,26.308,87,7.02,247.9,NA,NA,NA,NA,NA,NA,NA,NA,1.535,1.535
86,8.48,163.3,19.12,2.2,2017-06-12,2017-06-12T15:55:43Z,121,NA,984.4,26.286,86.8,7,247.9,NA,NA,NA,NA,NA,NA,NA,NA,1.557,1.557
87,8.47,163.3,19.61,2.2,2017-06-12,2017-06-12T15:55:44Z,121,NA,984.2666666666668,26.267,86.5,6.98,247.9,NA,NA,NA,NA,NA,NA,NA,NA,1.583,1.583
88,8.47,163.4,20.2,2.3,2017-06-12,2017-06-12T15:55:45Z,121,NA,984.4,26.245,83.2,6.72,248,NA,NA,NA,NA,NA,NA,NA,NA,2.317,2.317
89,8.47,163.4,20.65,2.3,2017-06-12,2017-06-12T15:55:46Z,121,NA,984.5333333333333,26.223,82.6,6.67,248,NA,NA,NA,NA,NA,NA,NA,NA,2.351,2.351
90,8.46,163.5,21.23,2.4,2017-06-12,2017-06-12T15:55:47Z,121,NA,984.4,26.193,82.2,6.64,248.1,NA,NA,NA,NA,NA,NA,NA,NA,2.377,2.377
91,8.46,163.6,21.77,2.4,2017-06-12,2017-06-12T15:55:48Z,121,NA,984.4,26.165,81.7,6.6,248.2,NA,NA,NA,NA,NA,NA,NA,NA,2.412,2.412
93,8.32,163.9,22.88,2.5,2017-06-12,2017-06-12T15:55:50Z,121,NA,984.2666666666668,26.084,80.3,6.5,248.6,NA,NA,NA,NA,NA,NA,NA,NA,2.447,2.447
94,8.31,164.1,23.45,2.5,2017-06-12,2017-06-12T15:55:51Z,121,NA,984.4,26.043,79.6,6.45,248.8,NA,NA,NA,NA,NA,NA,NA,NA,2.471,2.471
95,8.31,164.2,23.87,2.6,2017-06-12,2017-06-12T15:55:52Z,121,NA,984.2666666666668,26,75.7,6.14,249.1,NA,NA,NA,NA,NA,NA,NA,NA,2.493,2.493
108,8.24,167.1,22.72,3,2017-06-12,2017-06-12T15:56:05Z,121,NA,984.4,25.614,67.6,5.52,252.3,NA,NA,NA,NA,NA,NA,NA,NA,2.704,2.704
112,8.12,168.3,21.62,3.1,2017-06-12,2017-06-12T15:56:09Z,121,NA,984.4,25.529,59.9,4.89,252.9,NA,NA,NA,NA,NA,NA,NA,NA,2.779,2.779
130,7.84,107.3,50.32,3.6,2017-06-12,2017-06-12T15:56:27Z,121,NA,984.4,22.764,15.3,1.32,271.8,NA,NA,NA,NA,NA,NA,NA,NA,3.044,3.044
131,7.82,96.4,42.61,3.6,2017-06-12,2017-06-12T15:56:28Z,121,NA,984.4,22.721,14.2,1.23,273.1,NA,NA,NA,NA,NA,NA,NA,NA,3.073,3.073
132,7.81,94.7,41.26,3.7,2017-06-12,2017-06-12T15:56:29Z,121,NA,984.4,22.33,13.5,1.17,277,NA,NA,NA,NA,NA,NA,NA,NA,3.102,3.102
133,7.8,80,40.67,3.8,2017-06-12,2017-06-12T15:56:30Z,121,NA,984.4,22.055,12.7,1.11,280,NA,NA,NA,NA,NA,NA,NA,NA,3.139,3.139
134,7.69,71.2,41.16,3.8,2017-06-12,2017-06-12T15:56:31Z,121,NA,984.2666666666668,21.974,12.2,1.07,282.4,NA,NA,NA,NA,NA,NA,NA,NA,3.17,3.17
135,7.68,62.3,41.73,3.9,2017-06-12,2017-06-12T15:56:32Z,121,NA,984.2666666666668,21.946,8.3,0.73,284.4,NA,NA,NA,NA,NA,NA,NA,NA,3.202,3.202
136,7.64,46.9,52.37,4,2017-06-12,2017-06-12T15:56:33Z,121,NA,984.2666666666668,20.659,7.6,0.67,293.5,NA,NA,NA,NA,NA,NA,NA,NA,4.093,4.093
137,7.64,32.3,44.7,4.1,2017-06-12,2017-06-12T15:56:34Z,121,NA,984.5333333333333,20.432,7.3,0.65,297.8,NA,NA,NA,NA,NA,NA,NA,NA,4.135,4.135
139,7.61,12,45.43,4.2,2017-06-12,2017-06-12T15:56:36Z,121,NA,984.4,20.477,6.7,0.6,302.2,NA,NA,NA,NA,NA,NA,NA,NA,4.182,4.182
145,7.56,-35.8,44.88,4.4,2017-06-12,2017-06-12T15:56:42Z,121,NA,984.2666666666668,20.256,5.6,0.51,312.8,NA,NA,NA,NA,NA,NA,NA,NA,4.266,4.266
146,7.56,-42.5,58.08,4.4,2017-06-12,2017-06-12T15:56:43Z,121,NA,984.4,20.218,5.4,0.49,314.1,NA,NA,NA,NA,NA,NA,NA,NA,4.287,4.287
147,7.55,-45.7,84.25,4.5,2017-06-12,2017-06-12T15:56:44Z,121,NA,984.2666666666668,20.189,5.3,0.48,315,NA,NA,NA,NA,NA,NA,NA,NA,4.308,4.308
