Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
9/13/2018,12:41:27,0,93,0.32,1.32,241.4,0.005,235.9,99.5,99.5,8.05,301.5,0.007,0.11,236.5,0.37,0.34,154,3.37,0,8.01,-140.8,26.088,0.039,37.68996,-93.76729,257.8,2.05,11.9,741
9/13/2018,12:41:28,0,93,0.26,1.09,241.4,0.006,236.2,99.6,99.6,8.07,301.8,0.009,0.11,236.7,0.33,0.3,154,3.13,0,8.01,-140.8,26.048,0.034,37.68996,-93.76729,258,2.05,11.9,741
9/13/2018,12:41:29,0,93,0.25,1.03,241.4,0.007,236.3,99.8,99.8,8.09,302.1,0.01,0.11,236.8,0.3,0.27,154,2.94,0,8.01,-140.8,26.014,0.035,37.68996,-93.76729,258.2,2.05,11.9,741
9/13/2018,12:41:30,0,93,0.2,0.81,241.4,0.007,236.5,100,100,8.11,302.3,0.01,0.11,236.9,0.27,0.24,154,2.78,0,8.01,-140.8,25.986,0.028,37.68996,-93.76729,258.3,2.05,11.9,741
9/13/2018,12:41:31,0,93,0.19,0.79,241.4,0.008,236.6,100.1,100.1,8.12,302.5,0.012,0.11,237,0.25,0.22,154,1.39,0,8.01,-140.8,25.965,0.028,37.68996,-93.76729,258.3,2.05,11.9,741
9/13/2018,12:41:32,0,93,0.2,0.81,241.4,0.009,236.6,100.3,100.3,8.14,302.7,0.013,0.11,237.1,0.23,0.2,154,0.66,0,8.01,-140.9,25.957,0.027,37.68996,-93.76729,258.4,2.05,11.9,740.9
9/13/2018,12:41:33,0,93,0.19,0.81,241.4,0.01,236.6,100.3,100.3,8.14,302.9,0.014,0.11,237.1,0.22,0.19,154,0.45,0,8.01,-140.8,25.951,0.026,37.68996,-93.76729,258.4,2.05,11.9,741.1
9/13/2018,12:41:34,0,93,0.19,0.81,241.4,0.01,236.6,100.4,100.4,8.15,303.1,0.015,0.11,237.1,0.2,0.17,154,0.13,0,8.01,-140.8,25.947,0.023,37.68996,-93.76729,258.5,2.05,11.9,740.9
9/13/2018,12:41:35,0,93,0.19,0.77,241.4,0.011,236.7,100.5,100.5,8.16,303.3,0.015,0.11,237.1,0.17,0.14,154,0.1,0,8.01,-140.8,25.943,0.024,37.68996,-93.76729,258.4,2.05,11.9,741
9/13/2018,12:41:36,0,93,0.18,0.76,241.4,0.011,236.7,100.6,100.6,8.17,303.5,0.016,0.11,237.1,0.11,0.08,154,0.1,0,8.01,-140.8,25.94,0.024,37.68996,-93.76729,258.4,2.05,11.9,741
9/13/2018,12:41:37,0,93,0.19,0.77,241.4,0.012,236.7,100.7,100.7,8.17,303.6,0.017,0.11,237.1,0.11,0.08,154,0.1,0,8.01,-140.9,25.937,0.017,37.68996,-93.7673,258.4,2.05,11.9,741
9/13/2018,12:41:38,0,93,0.19,0.79,241.4,0.013,236.7,100.7,100.7,8.18,303.7,0.018,0.11,237.1,0.1,0.07,154,0.08,0,8.01,-140.9,25.933,0.019,37.68996,-93.7673,258.4,2.05,11.9,740.9
9/13/2018,12:41:39,0,93,0.19,0.79,241.4,0.013,236.7,100.8,100.8,8.18,303.9,0.019,0.11,237.2,0.1,0.07,154,0.08,0,8.01,-140.9,25.928,0.012,37.68997,-93.7673,258,2.04,11.9,741
9/13/2018,12:41:40,0,93,0.18,0.74,241.3,0.014,236.7,100.9,100.9,8.19,304,0.019,0.11,237.1,0.1,0.08,154,0.08,0,8.01,-140.9,25.924,0.019,37.68997,-93.7673,257.6,2.04,11.9,741.1
9/13/2018,12:41:41,0,93,0.18,0.74,241.3,0.014,236.7,101,101,8.2,304.1,0.02,0.11,237.1,0.1,0.07,154,0.07,0,8.01,-140.9,25.92,0.016,37.68997,-93.7673,257.5,2.04,11.9,741.1
9/13/2018,12:41:42,0,93,0.18,0.74,241.3,0.015,236.7,101.1,101.1,8.21,304.3,0.021,0.11,237.1,0.09,0.07,154,0.07,0,8.01,-140.8,25.918,0.021,37.68997,-93.7673,257.3,2.04,11.9,741
9/13/2018,12:41:43,0,93,0.17,0.71,241.3,0.016,236.7,101.2,101.2,8.22,304.4,0.022,0.11,237.1,0.11,0.08,154,0.07,0,8.01,-140.7,25.914,0.025,37.68997,-93.7673,257.3,2.04,11.9,741
9/13/2018,12:41:44,0,93,0.16,0.67,241.3,0.016,236.7,101.3,101.3,8.23,304.8,0.023,0.11,237.1,0.11,0.08,154,0.09,0,8.01,-140.7,25.911,0.024,37.68997,-93.7673,257.2,2.04,11.9,741.1
9/13/2018,12:41:45,0,93,0.16,0.67,241.2,0.017,236.7,101.4,101.4,8.23,305.2,0.024,0.11,237.1,0.1,0.07,154,0.09,0,8.01,-140.7,25.909,0.029,37.68997,-93.7673,257.3,2.04,11.9,741.1
9/13/2018,12:41:46,0,93,0.17,0.7,241.2,0.018,236.7,101.5,101.5,8.24,305.4,0.026,0.11,237.1,0.11,0.08,154,0.1,0,8.01,-140.7,25.905,0.029,37.68997,-93.7673,257.3,2.04,11.9,741.1
9/13/2018,12:41:47,0,93,0.17,0.69,241.2,0.019,236.7,101.5,101.5,8.25,305.7,0.027,0.11,237.1,0.11,0.08,154,0.12,0,8.01,-140.7,25.904,0.035,37.68997,-93.7673,257.3,2.04,11.9,741
9/13/2018,12:41:48,0,93,0.17,0.71,241.2,0.02,236.7,101.6,101.6,8.25,305.9,0.028,0.11,237.1,0.12,0.09,154,0.11,0,8.01,-140.7,25.903,0.03,37.68997,-93.7673,257.5,2.04,11.9,741
9/13/2018,12:41:49,0,93,0.17,0.71,241.2,0.021,236.7,101.6,101.6,8.26,306.1,0.03,0.11,237.1,0.12,0.09,154,0.12,0,8.01,-140.7,25.901,0.036,37.68997,-93.7673,257.3,2.05,11.9,741
9/13/2018,12:41:50,0,93,0.17,0.7,241.2,0.022,236.7,101.7,101.7,8.26,306.2,0.031,0.11,237.1,0.13,0.1,154,0.12,0,8.01,-140.8,25.9,0.04,37.68997,-93.7673,256.9,2.05,11.9,741.1
9/13/2018,12:41:51,0,93,0.16,0.68,241.2,0.023,236.7,101.7,101.7,8.27,306.4,0.032,0.11,237.1,0.12,0.09,154,0.11,0,8.01,-140.8,25.9,0.04,37.68997,-93.7673,256.8,2.05,11.9,741.1
9/13/2018,12:41:52,0,93,0.16,0.66,241.2,0.024,236.7,101.8,101.8,8.27,306.6,0.034,0.11,237.1,0.12,0.09,154,0.09,0,8.01,-140.8,25.901,0.044,37.68997,-93.7673,256.5,2.05,11.9,740.9
9/13/2018,12:41:53,0,93,0.16,0.66,241.2,0.025,236.7,101.8,101.8,8.27,306.7,0.036,0.11,237.1,0.12,0.09,154,0.1,0,8.01,-140.8,25.902,0.042,37.68997,-93.7673,256.6,2.05,11.9,741
9/13/2018,12:41:54,0,93,0.16,0.65,241.2,0.026,236.7,101.9,101.9,8.27,306.8,0.037,0.11,237.1,0.13,0.1,154,0.13,0,8.01,-140.8,25.903,0.037,37.68997,-93.7673,256.7,2.05,11.9,741.1
9/13/2018,12:41:55,0,93,0.17,0.7,241.2,0.027,236.7,101.9,101.9,8.28,307,0.039,0.11,237.1,0.13,0.1,154,0.13,0,8.01,-140.8,25.903,0.039,37.68997,-93.7673,256.9,2.05,11.9,741.1
9/13/2018,12:41:56,0,93,0.16,0.68,241.2,0.028,236.7,101.9,101.9,8.28,307.1,0.04,0.11,237.1,0.14,0.11,154,0.13,0,8.01,-140.8,25.903,0.042,37.68997,-93.7673,256.8,2.05,11.9,741.1
9/13/2018,12:41:57,0,93,0.16,0.67,241.2,0.029,236.7,101.9,101.9,8.28,307.2,0.042,0.11,237.1,0.13,0.1,154,0.13,0,8.01,-140.8,25.902,0.039,37.68997,-93.7673,256.9,2.05,11.9,741.1
9/13/2018,12:41:58,0,93,0.16,0.68,241.2,0.03,236.7,101.9,101.9,8.28,307.3,0.043,0.11,237.1,0.13,0.1,154,0.13,0,8.01,-140.8,25.9,0.035,37.68997,-93.7673,256.9,2.05,11.9,741.2
9/13/2018,12:41:59,0,93,0.16,0.68,241.2,0.03,236.7,102,102,8.28,307.5,0.043,0.11,237.1,0.13,0.1,154,0.14,0,8.01,-140.8,25.899,0.037,37.68997,-93.7673,257,2.05,11.9,741.1
9/13/2018,12:42:00,0,93,0.16,0.68,241.1,0.031,236.7,102,102,8.28,307.6,0.043,0.11,237.1,0.12,0.09,154,0.15,0,8.01,-140.7,25.897,0.038,37.68997,-93.7673,257,2.05,11.9,741.1
9/13/2018,12:42:01,0,93,0.17,0.72,241.1,0.031,236.7,102,102,8.28,307.7,0.044,0.11,237.1,0.13,0.1,154,0.16,0,8.01,-140.7,25.893,0.04,37.68997,-93.7673,257.1,2.05,11.9,741
9/13/2018,12:42:02,0,93,0.18,0.74,241.1,0.031,236.7,102,102,8.29,307.8,0.044,0.11,237.1,0.13,0.1,154,0.17,0,8.01,-140.7,25.888,0.041,37.68997,-93.7673,257.3,2.05,11.9,741.1
9/13/2018,12:42:03,0,93,0.18,0.77,241.1,0.031,236.6,102,102,8.29,307.9,0.043,0.11,237.1,0.13,0.1,154,0.18,0,8.01,-140.7,25.885,0.038,37.68997,-93.7673,257.3,2.05,11.9,741.1
9/13/2018,12:42:04,0,93,0.19,0.77,241.1,0.031,236.7,102,102,8.29,308,0.044,0.11,237.1,0.13,0.11,154,0.17,0,8.01,-140.7,25.882,0.038,37.68997,-93.7673,257.4,2.05,11.9,741.1
9/13/2018,12:42:05,0,93,0.19,0.78,241.1,0.031,236.7,102,102,8.29,308.1,0.043,0.11,237.1,0.13,0.1,154,0.17,0,8.01,-140.7,25.88,0.035,37.68997,-93.7673,257.4,2.05,11.9,741.1
9/13/2018,12:42:06,0,93,0.19,0.78,241,0.031,236.6,102,102,8.29,308.1,0.043,0.11,237.1,0.13,0.11,154,0.17,0,8.01,-140.7,25.877,0.033,37.68997,-93.7673,257.3,2.05,11.9,741.1
9/13/2018,12:42:07,0,93,0.2,0.82,241,0.031,236.6,102.1,102.1,8.29,308.2,0.044,0.11,237.1,0.13,0.1,154,0.2,0,8.01,-140.7,25.876,0.03,37.68997,-93.7673,257.4,2.05,11.9,741.1
9/13/2018,12:42:08,0,93,0.2,0.81,241,0.031,236.6,102.1,102.1,8.3,308.3,0.044,0.11,237.1,0.14,0.11,154,0.18,0,8.01,-140.7,25.876,0.035,37.68997,-93.7673,257.6,2.05,11.9,741
9/13/2018,12:42:09,0,93,0.19,0.78,241,0.031,236.6,102.1,102.1,8.3,308.4,0.044,0.11,237.1,0.14,0.11,154,0.16,0,8.01,-140.6,25.876,0.033,37.68997,-93.7673,257.6,2.05,11.9,741
9/13/2018,12:42:10,0,93,0.18,0.76,241,0.032,236.7,102.1,102.1,8.3,308.5,0.045,0.11,237.1,0.13,0.1,154,0.17,0,8.01,-140.6,25.876,0.122,37.68996,-93.7673,258.1,2.05,11.9,741.1
9/13/2018,12:42:11,0,93,0.18,0.75,241,0.037,236.7,102.1,102.1,8.3,308.7,0.053,0.11,237.1,0.13,0.1,154,0.16,0,8.01,-140.5,25.877,0.213,37.68996,-93.7673,258.4,2.05,11.9,741
9/13/2018,12:42:12,0,93,0.18,0.74,241,0.043,236.7,102.1,102.1,8.3,308.9,0.061,0.11,237.1,0.13,0.1,154,0.16,0,8,-140.3,25.878,0.263,37.68996,-93.7673,259,2.05,11.9,741
9/13/2018,12:42:13,0,93,0.19,0.78,241.1,0.05,236.7,102.1,102.1,8.3,309.2,0.071,0.11,237.1,0.13,0.1,154,0.17,0,8,-140.1,25.877,0.295,37.68996,-93.7673,258.6,2.05,11.9,741.1
9/13/2018,12:42:14,0,93,0.17,0.72,241.1,0.057,236.7,102.1,102.1,8.3,309.4,0.081,0.11,237.1,0.13,0.1,154,0.16,0,8,-140,25.876,0.323,37.68997,-93.7673,258.7,2.05,11.9,741
9/13/2018,12:42:15,0,93,0.17,0.73,241.1,0.067,236.7,102.1,102.1,8.3,309.6,0.096,0.11,237.1,0.13,0.1,154,0.13,0,8,-139.8,25.874,0.368,37.68997,-93.7673,258.3,2.05,11.9,741
9/13/2018,12:42:16,0,93,0.17,0.73,241.1,0.077,236.7,102.1,102.1,8.3,309.8,0.109,0.11,237.1,0.13,0.1,154,0.13,0,7.99,-139.7,25.871,0.388,37.68997,-93.7673,258.2,2.05,11.9,741
9/13/2018,12:42:17,0,93,0.18,0.73,241.1,0.087,236.7,102.1,102.1,8.3,310,0.123,0.11,237.1,0.14,0.11,154,0.13,0,7.99,-139.5,25.866,0.407,37.68996,-93.7673,258.5,2.05,11.9,741
9/13/2018,12:42:18,0,93,0.17,0.72,241.1,0.097,236.8,102.1,102.1,8.3,310.2,0.137,0.11,237.2,0.13,0.1,154,0.12,0,7.99,-139.4,25.861,0.44,37.68996,-93.7673,258.9,2.05,11.9,741
9/13/2018,12:42:19,0,93,0.18,0.74,241.1,0.108,236.8,102.1,102.1,8.3,310.4,0.154,0.11,237.2,0.14,0.11,154,0.13,0,7.99,-139.3,25.854,0.479,37.68996,-93.7673,259.2,2.05,11.9,741.1
9/13/2018,12:42:20,0,93,0.18,0.76,241,0.125,236.8,102.1,102.1,8.3,310.6,0.178,0.11,237.2,0.13,0.1,154,0.13,0,7.98,-139.2,25.843,0.623,37.68996,-93.7673,259.3,2.05,11.9,741.1
9/13/2018,12:42:21,0,93,0.19,0.78,241,0.142,236.8,102,102,8.3,310.7,0.202,0.11,237.2,0.13,0.11,154,0.12,0,7.98,-139,25.824,0.69,37.68996,-93.7673,259.3,2.05,11.9,741.1
9/13/2018,12:42:22,0,93,0.19,0.8,240.9,0.16,236.9,102,102,8.3,310.9,0.227,0.11,237.3,0.13,0.1,154,0.12,0,7.98,-138.9,25.804,0.708,37.68996,-93.7673,259.3,2.05,11.9,741.1
9/13/2018,12:42:23,0,93,0.2,0.82,240.9,0.177,236.9,101.9,101.9,8.3,311.1,0.251,0.11,237.3,0.13,0.1,154,0.13,0,7.98,-138.7,25.783,0.702,37.68996,-93.7673,259.4,2.05,11.9,740.9
9/13/2018,12:42:24,0,93,0.2,0.82,240.8,0.197,237,101.9,101.9,8.3,311.3,0.28,0.11,237.3,0.13,0.1,154,0.13,0,7.98,-138.6,25.767,0.691,37.68996,-93.7673,259.5,2.05,11.9,741
9/13/2018,12:42:25,0,93,0.22,0.89,240.7,0.214,237,101.9,101.9,8.3,311.4,0.304,0.11,237.3,0.13,0.1,154,0.13,0,7.97,-138.5,25.747,0.699,37.68996,-93.7673,259.7,2.05,11.9,740.9
9/13/2018,12:42:26,0,93,0.22,0.9,240.6,0.232,237,101.9,101.9,8.3,311.6,0.328,0.11,237.3,0.13,0.1,154,0.14,0,7.97,-138.4,25.73,0.715,37.68996,-93.7673,259.8,2.05,11.9,741
9/13/2018,12:42:27,0,93,0.22,0.92,240.6,0.249,237,101.9,101.9,8.3,311.8,0.354,0.11,237.3,0.13,0.1,154,0.15,0,7.97,-138.3,25.711,0.731,37.68996,-93.7673,260.1,2.05,11.9,741
9/13/2018,12:42:28,0,93,0.23,0.94,240.5,0.271,237,101.8,101.8,8.3,311.9,0.384,0.11,237.3,0.12,0.09,154,0.15,0,7.97,-138.2,25.696,0.744,37.68996,-93.7673,260.1,2.05,11.9,741
9/13/2018,12:42:29,0,93,0.22,0.92,240.4,0.29,237,101.8,101.8,8.3,312.1,0.411,0.11,237.3,0.12,0.09,154,0.14,0,7.97,-138.1,25.679,0.827,37.68996,-93.7673,260.1,2.04,11.9,740.9
9/13/2018,12:42:30,0,93,0.23,0.94,240.3,0.312,237,101.8,101.8,8.31,312.2,0.442,0.11,237.3,0.11,0.09,154,0.15,0,7.97,-138,25.662,0.908,37.68996,-93.7673,260.1,2.04,11.9,741.1
9/13/2018,12:42:31,0,93,0.23,0.96,240.2,0.335,237,101.8,101.8,8.31,312.3,0.475,0.11,237.3,0.12,0.1,154,0.15,0,7.97,-138,25.644,0.982,37.68996,-93.76729,260,2.04,11.9,740.9
9/13/2018,12:42:32,0,93,0.23,0.94,240.1,0.365,236.9,101.8,101.8,8.31,312.4,0.518,0.11,237.2,0.12,0.1,154,0.14,0,7.96,-137.9,25.628,1.006,37.68996,-93.7673,260,2.04,11.9,740.9
9/13/2018,12:42:33,0,93,0.23,0.95,240,0.39,236.9,101.8,101.8,8.32,312.5,0.553,0.11,237.2,0.12,0.09,154,0.14,0,7.96,-137.9,25.617,1.025,37.68996,-93.7673,260,2.04,11.9,741
9/13/2018,12:42:34,0,93,0.23,0.96,239.9,0.416,236.9,101.9,101.9,8.32,312.5,0.59,0.11,237.2,0.13,0.1,154,0.13,0,7.96,-137.9,25.61,1.081,37.68996,-93.7673,259.9,2.04,11.9,741
9/13/2018,12:42:35,0,93,0.23,0.96,239.8,0.443,236.8,101.9,101.9,8.32,312.6,0.628,0.11,237.1,0.13,0.1,154,0.12,0,7.96,-137.9,25.605,1.092,37.68996,-93.7673,259.9,2.04,11.9,741
9/13/2018,12:42:36,0,93,0.23,0.97,239.8,0.476,236.7,101.9,101.9,8.33,312.6,0.674,0.11,237,0.12,0.1,154,0.13,0,7.97,-137.9,25.602,1.106,37.68996,-93.7673,259.8,2.04,11.9,740.9
9/13/2018,12:42:37,0,93,0.24,1,239.7,1.281,236.7,102,102,8.33,312.6,1.816,0.11,237,0.13,0.1,154,0.12,0,7.97,-138,25.594,1.188,37.68996,-93.7673,259.9,2.04,11.9,741
9/13/2018,12:42:38,0,93,0.25,1.04,239.6,1.312,236.7,102,102,8.33,312.6,1.86,0.11,237,0.13,0.1,154,0.12,0,7.97,-138,25.584,1.283,37.68996,-93.7673,260.2,2.04,11.9,741
9/13/2018,12:42:39,0,93,0.26,1.06,239.5,1.321,236.7,102,102,8.33,312.7,1.873,0.11,236.9,0.13,0.1,154,0.12,0,7.97,-138,25.578,1.312,37.68996,-93.7673,260.3,2.05,11.9,740.9
9/13/2018,12:42:40,0,93,0.27,1.11,239.5,1.353,236.6,102,102,8.34,312.7,1.918,0.11,236.9,0.12,0.09,154,0.11,0,7.97,-138,25.571,1.335,37.68995,-93.76729,261.1,2.05,11.9,741
9/13/2018,12:42:41,0,93,0.28,1.15,239.4,1.353,236.6,102,102,8.34,312.7,1.919,0.11,236.9,0.12,0.09,154,0.11,0,7.97,-138,25.566,1.352,37.68995,-93.76729,261.1,2.05,11.9,741
9/13/2018,12:42:42,0,93,0.28,1.17,239.4,1.363,236.6,102,102,8.34,312.8,1.933,0.11,236.8,0.12,0.09,154,0.1,0,7.97,-138.1,25.559,1.39,37.68995,-93.76729,261,2.05,11.9,741
9/13/2018,12:42:43,0,93,0.29,1.2,239.3,1.389,236.6,102.1,102.1,8.34,312.8,1.97,0.11,236.8,0.12,0.09,154,0.1,0,7.97,-138.1,25.553,1.45,37.68995,-93.76729,260.9,2.05,11.9,741
9/13/2018,12:42:44,0,93,0.29,1.2,239.3,1.417,236.6,102.1,102.1,8.35,312.8,2.009,0.11,236.8,0.12,0.09,154,0.09,0,7.97,-138.1,25.545,1.498,37.68995,-93.76729,260.7,2.05,11.9,741
9/13/2018,12:42:45,0,93,0.29,1.21,239.3,1.448,236.6,102.1,102.1,8.35,312.8,2.053,0.11,236.8,0.13,0.1,154,0.08,0,7.97,-138.1,25.537,1.535,37.68995,-93.76729,260.5,2.05,11.9,741
9/13/2018,12:42:46,0,93,0.29,1.2,239.2,1.466,236.6,102.1,102.1,8.35,312.8,2.079,0.11,236.8,0.13,0.1,154,0.09,0,7.97,-138.2,25.527,1.566,37.68995,-93.76729,260.5,2.05,11.9,740.9
9/13/2018,12:42:47,0,93,0.29,1.2,239.2,1.492,236.6,102.1,102.1,8.35,312.8,2.116,0.11,236.8,0.13,0.11,154,0.1,0,7.97,-138.2,25.517,1.679,37.68995,-93.76729,260.4,2.05,11.9,741
9/13/2018,12:42:48,0,93,0.29,1.21,239.1,1.522,236.6,102.1,102.1,8.35,312.8,2.158,0.11,236.8,0.13,0.1,154,0.11,0,7.97,-138.3,25.505,1.713,37.68995,-93.76729,260.3,2.05,11.9,740.9
9/13/2018,12:42:49,0,93,0.29,1.21,239.1,1.546,236.6,102.1,102.1,8.35,312.8,2.192,0.11,236.8,0.14,0.11,154,0.13,0,7.97,-138.3,25.494,1.724,37.68995,-93.76729,260.3,2.05,11.9,741
9/13/2018,12:42:50,0,93,0.3,1.22,239,1.574,236.6,102.1,102.1,8.36,312.9,2.231,0.11,236.8,0.14,0.11,154,0.13,0,7.97,-138.3,25.484,1.83,37.68995,-93.76729,260.2,2.05,11.9,741.1
9/13/2018,12:42:51,0,93,0.31,1.27,239,1.602,236.6,102.1,102.1,8.36,312.9,2.272,0.11,236.8,0.13,0.11,154,0.12,0,7.97,-138.4,25.475,1.885,37.68995,-93.76729,260.2,2.05,11.9,741.1
9/13/2018,12:42:52,0,93,0.31,1.28,238.9,1.628,236.6,102.1,102.1,8.36,312.9,2.308,0.11,236.8,0.14,0.11,154,0.12,0,7.97,-138.4,25.466,1.899,37.68995,-93.7673,260.2,2.05,11.9,740.9
9/13/2018,12:42:53,0,93,0.32,1.32,238.9,1.65,236.6,102.2,102.2,8.37,312.9,2.339,0.11,236.8,0.13,0.1,154,0.11,0,7.97,-138.5,25.46,1.903,37.68995,-93.76729,260.1,2.05,11.9,741
9/13/2018,12:42:54,0,93,0.32,1.33,238.8,1.669,236.6,102.2,102.2,8.37,312.9,2.367,0.11,236.8,0.13,0.1,154,0.1,0,7.97,-138.5,25.452,1.868,37.68995,-93.76729,259.8,2.05,11.9,741
9/13/2018,12:42:55,0,93,0.33,1.37,238.8,1.679,236.6,102.2,102.2,8.37,312.9,2.381,0.11,236.8,0.13,0.1,154,0.1,0,7.98,-138.6,25.445,1.822,37.68995,-93.76729,259.7,2.05,11.9,741.1
9/13/2018,12:42:56,0,93,0.34,1.39,238.7,1.687,236.5,102.2,102.2,8.38,312.8,2.392,0.11,236.8,0.12,0.1,154,0.11,0,7.98,-138.6,25.44,1.812,37.68995,-93.76729,259.7,2.05,11.9,741.1
9/13/2018,12:42:57,0,93,0.35,1.42,238.7,1.695,236.5,102.3,102.3,8.38,312.8,2.404,0.11,236.7,0.12,0.09,154,0.11,0,7.98,-138.7,25.436,1.827,37.68995,-93.76729,260,2.05,11.9,741.1
9/13/2018,12:42:58,0,93,0.35,1.43,238.7,1.705,236.5,102.3,102.3,8.38,312.8,2.418,0.11,236.7,0.13,0.1,154,0.11,0,7.98,-138.7,25.433,1.844,37.68995,-93.76728,260.2,2.05,11.9,741.1
9/13/2018,12:42:59,0,93,0.35,1.42,238.6,1.712,236.5,102.3,102.3,8.38,312.8,2.428,0.11,236.7,0.13,0.1,154,0.12,0,7.98,-138.8,25.429,1.844,37.68995,-93.76729,259.7,2.05,11.9,741
9/13/2018,12:43:00,0,93,0.35,1.45,238.6,1.719,236.5,102.4,102.4,8.39,312.8,2.438,0.11,236.7,0.13,0.1,154,0.12,0,7.98,-138.8,25.427,1.847,37.68996,-93.76728,259,2.05,11.9,741
9/13/2018,12:43:01,0,93,0.35,1.45,238.6,1.725,236.5,102.4,102.4,8.39,312.8,2.447,0.11,236.7,0.13,0.11,154,0.13,0,7.98,-138.9,25.426,1.852,37.68996,-93.76729,258.7,2.05,11.9,741.1
9/13/2018,12:43:02,0,93,0.35,1.44,238.6,1.733,236.5,102.4,102.4,8.39,312.7,2.458,0.11,236.7,0.13,0.11,154,0.12,0,7.98,-139,25.424,1.876,37.68996,-93.7673,258.9,2.05,11.9,741
9/13/2018,12:43:03,0,93,0.35,1.44,238.6,1.74,236.5,102.5,102.5,8.4,312.7,2.467,0.11,236.7,0.13,0.1,154,0.13,0,7.98,-139,25.421,1.878,37.68996,-93.7673,258.8,2.05,11.9,740.9
9/13/2018,12:43:04,0,93,0.35,1.45,238.6,1.745,236.5,102.5,102.5,8.4,312.7,2.475,0.11,236.7,0.13,0.1,154,0.14,0,7.98,-139.1,25.421,1.879,37.68996,-93.76729,259.7,2.05,11.9,741
9/13/2018,12:43:05,0,93,0.35,1.45,238.6,1.751,236.5,102.5,102.5,8.4,312.7,2.483,0.11,236.7,0.13,0.1,154,0.15,0,7.99,-139.1,25.419,1.897,37.68996,-93.76729,259.7,2.05,11.9,740.9
9/13/2018,12:43:06,0,93,0.35,1.44,238.6,1.757,236.5,102.5,102.5,8.4,312.7,2.492,0.11,236.7,0.13,0.1,154,0.15,0,7.99,-139.2,25.416,1.903,37.68996,-93.76729,259.9,2.05,11.9,741
9/13/2018,12:43:07,0,93,0.35,1.43,238.6,1.764,236.5,102.5,102.5,8.4,312.6,2.501,0.11,236.7,0.14,0.11,154,0.16,0,7.99,-139.3,25.413,1.917,37.68996,-93.76729,260.1,2.05,11.9,741.1
9/13/2018,12:43:08,0,93,0.35,1.45,238.5,1.77,236.5,102.6,102.6,8.41,312.6,2.51,0.11,236.7,0.15,0.12,154,0.18,0,7.99,-139.3,25.41,1.951,37.68996,-93.76729,259.9,2.05,11.9,741
9/13/2018,12:43:09,0,93,0.37,1.52,238.5,1.776,236.5,102.6,102.6,8.41,312.6,2.519,0.11,236.7,0.15,0.12,154,0.18,0,7.99,-139.3,25.408,1.962,37.68996,-93.76729,260,2.05,11.9,741
9/13/2018,12:43:10,0,93,0.38,1.58,238.6,1.783,236.5,102.6,102.6,8.41,312.6,2.528,0.11,236.7,0.16,0.13,154,0.19,0,7.99,-139.4,25.406,1.979,37.68996,-93.7673,258.8,2.05,11.9,741
9/13/2018,12:43:11,0,93,0.39,1.58,238.5,1.791,236.5,102.6,102.6,8.41,312.6,2.54,0.11,236.7,0.15,0.13,154,0.17,0,7.99,-139.4,25.405,2.006,37.68996,-93.7673,258.7,2.05,11.9,740.9
9/13/2018,12:43:12,0,93,0.39,1.62,238.5,1.798,236.5,102.6,102.6,8.41,312.6,2.549,0.11,236.7,0.16,0.13,154,0.17,0,7.99,-139.5,25.403,2.012,37.68996,-93.7673,258.5,2.05,11.9,740.9
9/13/2018,12:43:13,0,93,0.39,1.61,238.5,1.804,236.5,102.6,102.6,8.41,312.5,2.559,0.11,236.7,0.17,0.14,154,0.16,0,7.99,-139.5,25.402,2.017,37.68996,-93.7673,258.5,2.05,11.9,741
9/13/2018,12:43:14,0,93,0.39,1.61,238.5,1.81,236.5,102.6,102.6,8.41,312.5,2.567,0.11,236.7,0.18,0.15,154,0.16,0,7.99,-139.5,25.401,2.013,37.68996,-93.76729,258.4,2.05,11.9,741.1
9/13/2018,12:43:15,0,93,0.39,1.6,238.5,1.817,236.5,102.6,102.6,8.41,312.5,2.577,0.11,236.7,0.18,0.15,154,0.16,0,7.99,-139.6,25.401,2.013,37.68996,-93.76729,258.3,2.05,11.9,741
9/13/2018,12:43:16,0,93,0.39,1.61,238.5,1.822,236.5,102.6,102.6,8.41,312.5,2.584,0.11,236.7,0.18,0.15,154,0.16,0,7.99,-139.6,25.401,2.013,37.68996,-93.7673,258.4,2.05,11.9,741
9/13/2018,12:43:17,0,93,0.4,1.64,238.5,1.827,236.5,102.6,102.6,8.41,312.5,2.591,0.11,236.7,0.18,0.16,154,0.17,0,7.99,-139.6,25.401,2.014,37.68996,-93.76729,258.6,2.05,11.9,741.1
9/13/2018,12:43:18,0,93,0.4,1.66,238.5,1.832,236.5,102.6,102.6,8.42,312.5,2.598,0.11,236.7,0.18,0.16,154,0.16,0,7.99,-139.6,25.401,2.018,37.68996,-93.76729,259.2,2.05,11.9,741
