Date,Time,°C,mmHg,DO %,DO mg/L,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m
12/17/2018,10:23:38,3.545,748.4,77.7,10.31,75.4,7.72,321.6,13051.9,1.439,1.43,6.454,24.89,4.369
12/17/2018,10:23:39,3.547,748.4,77.7,10.3,75.5,7.72,321.6,17480.7,1.461,1.46,5.394,20.79,4.376
12/17/2018,10:23:40,3.552,748.6,77.7,10.3,75.6,7.72,321.6,15266.2,1.486,1.48,5.603,21.6,4.383
12/17/2018,10:23:41,3.554,748.5,77.6,10.3,75.6,7.72,321.6,12702.6,1.518,1.51,5.911,22.79,4.391
12/17/2018,10:23:42,3.559,748.4,77.6,10.29,75.7,7.71,321.7,11556.7,1.55,1.54,5.806,22.38,4.399
12/17/2018,10:23:43,3.562,748.5,77.6,10.29,75.7,7.71,321.7,8709.3,1.59,1.58,5.806,22.38,4.406
12/17/2018,10:23:44,3.565,748.5,77.6,10.28,75.7,7.71,321.7,7727.2,1.635,1.63,5.878,22.66,4.413
12/17/2018,10:23:45,3.569,748.5,77.5,10.28,75.8,7.7,321.7,6955.9,1.671,1.66,6.002,23.14,4.419
12/17/2018,10:23:46,3.571,748.5,77.5,10.28,75.8,7.7,321.7,6514.8,1.697,1.69,6.042,23.3,4.426
12/17/2018,10:23:47,3.574,748.5,77.5,10.27,75.8,7.7,321.7,5993.9,1.732,1.73,6.112,23.57,4.432
12/17/2018,10:23:48,3.576,748.4,77.5,10.27,75.8,7.69,321.8,4627.4,1.774,1.77,6.164,23.77,4.438
12/17/2018,10:23:49,3.578,748.5,77.4,10.26,75.9,7.69,321.8,4159.8,1.81,1.8,6.199,23.91,4.444
12/17/2018,10:23:50,3.58,748.5,77.4,10.26,75.9,7.69,321.8,3817.6,1.838,1.83,6.221,23.99,4.451
12/17/2018,10:23:51,3.581,748.5,77.4,10.26,75.9,7.68,321.8,3694.9,1.851,1.85,6.244,24.08,4.457
12/17/2018,10:23:52,3.582,748.4,77.4,10.25,75.9,7.68,321.8,3551.5,1.852,1.85,6.298,24.29,4.462
12/17/2018,10:23:53,3.583,748.5,77.4,10.25,75.9,7.67,321.8,3421.4,1.855,1.85,6.342,24.46,4.466
12/17/2018,10:23:54,3.584,748.5,77.3,10.25,75.9,7.67,321.8,2862.9,1.875,1.87,6.343,24.47,4.47
12/17/2018,10:23:55,3.585,748.4,77.3,10.24,75.9,7.66,321.9,2629.2,1.892,1.89,6.334,24.43,4.474
12/17/2018,10:23:56,3.586,748.5,77.3,10.24,75.9,7.66,321.9,2419.3,1.899,1.89,6.313,24.35,4.478
12/17/2018,10:23:57,3.586,748.4,77.3,10.24,75.9,7.65,321.9,2326.1,1.898,1.89,6.306,24.32,4.482
12/17/2018,10:23:58,3.587,748.5,77.3,10.24,75.9,7.65,321.9,2219.1,1.913,1.91,6.263,24.16,4.485
12/17/2018,10:23:59,3.588,748.5,77.3,10.24,75.9,7.64,321.9,2142.3,1.917,1.91,6.223,24,4.49
12/17/2018,10:24:00,3.588,748.5,77.3,10.24,75.9,7.64,321.9,1838.2,1.903,1.9,6.165,23.78,4.493
12/17/2018,10:24:01,3.589,748.5,77.3,10.23,75.9,7.63,321.9,1739.3,1.901,1.9,6.142,23.69,4.497
12/17/2018,10:24:02,3.59,748.5,77.3,10.23,75.9,7.63,321.9,1645.1,1.892,1.89,6.099,23.52,4.5
12/17/2018,10:24:03,3.59,748.5,77.2,10.23,75.9,7.62,322,1595.1,1.893,1.89,6.052,23.34,4.503
12/17/2018,10:24:04,3.591,748.4,77.2,10.23,75.9,7.62,322,1560.1,1.909,1.9,6.011,23.18,4.504
12/17/2018,10:24:05,3.592,748.5,77.2,10.23,75.9,7.61,322,1529.2,1.903,1.9,6.01,23.17,4.505
12/17/2018,10:24:06,3.593,748.6,77.2,10.23,75.9,7.61,322,1502.8,1.889,1.88,5.997,23.13,4.507
12/17/2018,10:24:07,3.594,748.5,77.2,10.23,75.9,7.61,322,1476.4,1.875,1.87,6.013,23.19,4.508
12/17/2018,10:24:08,3.595,748.5,77.2,10.23,75.9,7.6,322,1454.1,1.859,1.85,6.004,23.15,4.509
12/17/2018,10:24:09,3.596,748.5,77.2,10.22,75.9,7.6,322,1433.5,1.858,1.85,5.977,23.05,4.509
12/17/2018,10:24:10,3.597,748.5,77.2,10.22,75.9,7.59,322.1,1415.2,1.85,1.84,5.952,22.95,4.51
12/17/2018,10:24:11,3.597,748.5,77.2,10.22,75.9,7.59,322.1,1398.9,1.853,1.85,5.942,22.91,4.511
