Date,Time,°C,mmHg,DO %,DO mg/L,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m
9/12/2018,12:57:50,22.243,736.7,40.5,3.52,208.5,7.26,281.5,4.24,1.06,1.03,2.138,8.7,5.315
9/12/2018,12:57:55,22.239,736.7,40.2,3.5,208.5,7.25,281.5,4.23,1.066,1.03,2.134,8.69,5.352
9/12/2018,12:58:00,22.232,736.7,39.9,3.48,208.5,7.25,281.4,4.16,1.065,1.03,2.069,8.42,5.385
9/12/2018,12:58:05,22.229,736.7,39.7,3.45,208.5,7.25,281.4,4.08,1.07,1.04,1.994,8.12,5.41
9/12/2018,12:58:10,22.231,736.8,39.4,3.43,208.5,7.25,281.3,4.04,1.071,1.04,1.987,8.09,5.433
9/12/2018,12:58:15,22.233,736.8,39.3,3.42,208.5,7.25,281.3,4.04,1.06,1.03,1.955,7.96,5.456
9/12/2018,12:58:20,22.234,736.8,39.2,3.41,208.5,7.25,281.3,4.17,1.059,1.03,1.936,7.88,5.478
9/12/2018,12:58:25,22.234,736.7,39.2,3.41,208.5,7.25,281.4,4.2,1.051,1.02,2.002,8.15,5.494
9/12/2018,12:58:30,22.236,736.7,39.3,3.42,208.5,7.25,281.4,4.18,1.048,1.02,2.05,8.35,5.499
9/12/2018,12:58:35,22.236,736.7,39.4,3.42,208.5,7.25,281.4,4.2,1.04,1.01,2.056,8.37,5.504
9/12/2018,12:58:40,22.237,736.8,39.4,3.43,208.5,7.25,281.4,4.19,1.049,1.02,2.031,8.27,5.509
9/12/2018,12:58:45,22.237,736.7,39.4,3.43,208.5,7.25,281.3,4.23,1.044,1.01,1.985,8.08,5.518
9/12/2018,12:58:50,22.236,736.8,39.4,3.43,208.5,7.25,281.4,4.16,1.036,1,1.993,8.11,5.525
9/12/2018,12:58:55,22.233,736.7,39.2,3.41,208.5,7.25,281.4,4.09,1.05,1.02,1.995,8.12,5.536
9/12/2018,12:59:00,22.228,736.7,38.9,3.38,208.5,7.25,281.5,4.09,1.066,1.03,1.972,8.03,5.55
9/12/2018,12:59:05,22.22,736.8,38.4,3.34,208.5,7.24,281.5,4.12,1.052,1.02,1.976,8.05,5.568
9/12/2018,12:59:10,22.214,736.7,38,3.3,208.6,7.24,281.6,4.2,1.042,1.01,2,8.14,5.588
9/12/2018,12:59:15,22.216,736.7,37.8,3.29,208.6,7.24,281.7,4.21,1.033,1,2.089,8.5,5.61
9/12/2018,12:59:20,22.221,736.8,37.9,3.3,208.6,7.24,281.7,4.2,1.016,0.98,2.137,8.7,5.635
9/12/2018,12:59:25,22.225,736.8,38.1,3.32,208.6,7.24,281.7,4.13,1.028,1,2.071,8.43,5.662
9/12/2018,12:59:30,22.224,736.7,38.4,3.34,208.6,7.24,281.7,4.09,1.035,1,1.991,8.11,5.69
9/12/2018,12:59:35,22.213,736.7,38.5,3.35,208.6,7.24,281.7,4.14,1.027,1,1.919,7.81,5.715
9/12/2018,12:59:40,22.2,736.7,38.2,3.32,208.6,7.23,281.8,4.09,1.017,0.99,1.896,7.72,5.738
9/12/2018,12:59:45,22.191,736.7,37.4,3.26,208.6,7.23,281.9,4.1,0.982,0.95,1.817,7.4,5.759
9/12/2018,12:59:50,22.184,736.7,36.6,3.19,208.7,7.22,282,4.04,0.954,0.92,1.836,7.48,5.788
9/12/2018,12:59:55,22.178,736.8,36,3.13,208.7,7.22,282,3.99,0.958,0.93,1.83,7.45,5.82
9/12/2018,13:00:00,22.176,736.7,35.5,3.09,208.7,7.22,282.1,4.03,0.966,0.94,1.825,7.43,5.856
9/12/2018,13:00:05,22.173,736.7,35.1,3.05,208.7,7.21,282.1,4.03,0.974,0.94,1.883,7.67,5.896
9/12/2018,13:00:10,22.171,736.8,34.8,3.03,208.7,7.21,282.1,4.11,0.989,0.96,1.849,7.53,5.939
9/12/2018,13:00:15,22.167,736.8,34.6,3.01,208.8,7.21,282.1,4.05,0.976,0.94,1.747,7.12,5.982
9/12/2018,13:00:20,22.161,736.8,34.3,2.99,208.8,7.21,282.1,4.05,0.957,0.93,1.695,6.9,6.031
9/12/2018,13:00:25,22.159,736.7,34.1,2.97,208.8,7.21,282.1,4.04,0.951,0.92,1.691,6.89,6.075
9/12/2018,13:00:30,22.157,736.8,34,2.96,208.8,7.21,282.1,4.08,0.938,0.91,1.702,6.93,6.114
9/12/2018,13:00:35,22.155,736.7,33.8,2.94,208.8,7.21,282.1,4.06,0.937,0.91,1.658,6.75,6.152
9/12/2018,13:00:40,22.152,736.7,33.6,2.93,208.8,7.2,282.1,4.03,0.924,0.89,1.608,6.55,6.183
9/12/2018,13:00:45,22.149,736.7,33.4,2.91,208.8,7.2,282.1,3.94,0.904,0.87,1.593,6.49,6.213
9/12/2018,13:00:50,22.146,736.7,33.2,2.89,208.8,7.2,282.1,3.91,0.906,0.87,1.645,6.7,6.24
9/12/2018,13:00:55,22.143,736.7,32.9,2.87,208.8,7.2,282.1,3.95,0.909,0.88,1.723,7.02,6.264
9/12/2018,13:01:00,22.142,736.7,32.7,2.85,208.8,7.2,282.1,4.03,0.912,0.88,1.695,6.9,6.286
9/12/2018,13:01:05,22.139,736.8,32.6,2.84,208.8,7.2,282.1,4.03,0.931,0.9,1.652,6.73,6.31
9/12/2018,13:01:10,22.136,736.9,32.4,2.82,208.8,7.2,282,4.01,0.918,0.89,1.567,6.39,6.331
9/12/2018,13:01:15,22.135,736.7,32.2,2.81,208.7,7.2,282,4.04,0.896,0.86,1.557,6.34,6.352
9/12/2018,13:01:20,22.135,736.8,32.1,2.79,208.7,7.2,282,4.11,0.898,0.87,1.54,6.27,6.375
9/12/2018,13:01:25,22.139,736.7,32,2.79,208.7,7.2,282,4.13,0.903,0.87,1.561,6.36,6.398
9/12/2018,13:01:30,22.141,736.7,32,2.79,208.7,7.2,282.1,4.1,0.918,0.89,1.647,6.71,6.42
9/12/2018,13:01:35,22.14,736.8,32,2.79,208.7,7.19,282.1,4.14,0.921,0.89,1.648,6.71,6.447
9/12/2018,13:01:40,22.136,736.7,32,2.79,208.7,7.19,282.1,4.15,0.93,0.9,1.594,6.49,6.476
9/12/2018,13:01:45,22.131,736.7,31.9,2.78,208.7,7.19,282.1,4.16,0.909,0.88,1.568,6.39,6.505
9/12/2018,13:01:50,22.124,736.7,31.8,2.77,208.6,7.19,282.1,4.1,0.899,0.87,1.531,6.24,6.536
9/12/2018,13:01:55,22.116,736.7,31.5,2.75,208.6,7.19,282.1,4.13,0.895,0.86,1.542,6.28,6.564
9/12/2018,13:02:00,22.108,736.7,31.2,2.72,208.6,7.19,282.2,4.17,0.869,0.84,1.506,6.14,6.589
9/12/2018,13:02:05,22.105,736.7,30.7,2.68,208.6,7.19,282.2,4.18,0.853,0.82,1.431,5.83,6.616
9/12/2018,13:02:10,22.103,736.8,30.3,2.64,208.7,7.18,282.1,4.17,0.852,0.82,1.397,5.69,6.637
9/12/2018,13:02:15,22.102,736.7,30,2.62,208.6,7.18,282.1,4.13,0.843,0.81,1.369,5.58,6.654
9/12/2018,13:02:20,22.1,736.7,29.9,2.6,208.6,7.18,282.1,4.13,0.837,0.81,1.357,5.53,6.668
9/12/2018,13:02:25,22.096,736.7,29.7,2.59,208.7,7.18,282.1,4.11,0.834,0.8,1.356,5.53,6.679
9/12/2018,13:02:30,22.09,736.7,29.6,2.58,208.7,7.18,282.1,4.06,0.825,0.79,1.385,5.65,6.693
9/12/2018,13:02:35,22.085,736.7,29.4,2.56,208.7,7.18,282.1,4.06,0.815,0.78,1.359,5.54,6.71
9/12/2018,13:02:40,22.079,736.7,29,2.53,208.7,7.17,282.1,4.1,0.81,0.78,1.348,5.49,6.727
9/12/2018,13:02:45,22.075,736.7,28.6,2.49,208.8,7.17,282.1,4.25,0.823,0.79,1.367,5.57,6.747
9/12/2018,13:02:50,22.073,736.8,28.1,2.45,208.8,7.17,282.1,4.3,0.833,0.8,1.417,5.77,6.775
9/12/2018,13:02:55,22.063,736.7,27.5,2.4,208.9,7.17,282.1,4.33,0.841,0.81,1.364,5.56,6.808
9/12/2018,13:03:00,22.049,736.7,26.6,2.32,209,7.16,282.1,4.28,0.829,0.8,1.263,5.15,6.844
9/12/2018,13:03:05,22.038,736.8,25.4,2.22,209.2,7.16,282.1,4.18,0.793,0.76,1.264,5.15,6.879
9/12/2018,13:03:10,22.035,736.7,24.4,2.13,209.3,7.16,282.1,4.1,0.78,0.75,1.309,5.34,6.909
9/12/2018,13:03:15,22.031,736.8,23.8,2.08,209.3,7.15,282.1,4.14,0.77,0.74,1.312,5.35,6.938
9/12/2018,13:03:20,22.026,736.7,23.4,2.04,209.3,7.15,282.1,4.24,0.763,0.73,1.286,5.24,6.965
9/12/2018,13:03:25,22.022,736.7,22.9,2,209.4,7.15,282.1,4.27,0.773,0.74,1.279,5.21,6.992
9/12/2018,13:03:30,22.021,736.7,22.4,1.96,209.4,7.15,282.1,4.18,0.759,0.73,1.275,5.2,7.01
9/12/2018,13:03:35,22.02,736.8,22,1.92,209.4,7.14,282.1,4.15,0.746,0.72,1.284,5.24,7.025
9/12/2018,13:03:40,22.018,736.8,21.6,1.89,209.5,7.14,282.1,4.19,0.753,0.72,1.261,5.14,7.039
9/12/2018,13:03:45,22.013,736.7,21.3,1.86,209.6,7.14,282.1,4.36,0.75,0.72,1.24,5.05,7.059
9/12/2018,13:03:50,22.007,736.7,20.9,1.83,209.6,7.14,282.1,4.46,0.766,0.74,1.219,4.97,7.081
9/12/2018,13:03:55,21.998,736.7,20.3,1.77,209.8,7.13,282.1,4.57,0.765,0.73,1.192,4.86,7.104
9/12/2018,13:04:00,21.993,736.8,19.2,1.68,209.9,7.13,282.1,4.56,0.753,0.72,1.181,4.81,7.124
9/12/2018,13:04:05,21.989,736.8,18.3,1.6,210,7.13,282.1,4.6,0.736,0.71,1.182,4.82,7.147
9/12/2018,13:04:10,21.987,736.8,17.7,1.55,210,7.13,282.1,4.6,0.741,0.71,1.194,4.87,7.17
9/12/2018,13:04:15,21.98,736.8,17.2,1.5,210.1,7.12,282.1,4.73,0.755,0.72,1.219,4.97,7.193
9/12/2018,13:04:20,21.975,736.8,16.6,1.45,210.2,7.12,282.1,4.75,0.758,0.73,1.209,4.93,7.21
9/12/2018,13:04:25,21.969,736.7,16,1.4,210.3,7.12,282,4.71,0.764,0.73,1.173,4.78,7.229
9/12/2018,13:04:30,21.967,736.7,15.4,1.35,210.4,7.12,282,4.63,0.751,0.72,1.176,4.79,7.245
9/12/2018,13:04:35,21.966,736.7,15,1.31,210.4,7.11,282,4.71,0.728,0.7,1.182,4.82,7.265
9/12/2018,13:04:40,21.964,736.7,14.7,1.28,210.4,7.11,281.9,4.74,0.707,0.68,1.198,4.89,7.286
9/12/2018,13:04:45,21.959,736.7,14.3,1.25,210.4,7.11,281.9,4.71,0.71,0.68,1.227,5,7.311
9/12/2018,13:04:50,21.949,736.7,13.9,1.21,210.5,7.11,281.9,4.84,0.704,0.67,1.213,4.94,7.337
9/12/2018,13:04:55,21.939,736.7,13.1,1.15,210.8,7.11,281.9,5.16,0.723,0.69,1.226,5,7.363
9/12/2018,13:05:00,21.928,736.7,12.1,1.06,211.1,7.1,281.9,5.5,0.736,0.71,1.211,4.94,7.388
9/12/2018,13:05:05,21.918,736.7,10.9,0.96,211.5,7.1,281.9,5.47,0.733,0.7,1.218,4.97,7.414
9/12/2018,13:05:10,21.91,736.8,9.9,0.86,211.8,7.1,281.8,5.4,0.743,0.71,1.231,5.02,7.441
9/12/2018,13:05:15,21.909,736.8,8.9,0.78,211.9,7.09,281.8,5.38,0.739,0.71,1.212,4.94,7.463
9/12/2018,13:05:20,21.908,736.7,8.2,0.72,211.9,7.09,281.8,5.44,0.735,0.7,1.21,4.93,7.479
9/12/2018,13:05:25,21.906,736.7,7.8,0.68,211.9,7.09,281.7,5.53,0.752,0.72,1.221,4.98,7.49
9/12/2018,13:05:30,21.906,736.7,7.4,0.65,211.9,7.09,281.6,5.51,0.762,0.73,1.219,4.97,7.5
9/12/2018,13:05:35,21.905,736.7,7,0.61,212,7.09,281.6,5.49,0.76,0.73,1.228,5.01,7.511
9/12/2018,13:05:40,21.9,736.7,6.5,0.57,212.1,7.09,281.6,5.61,0.748,0.72,1.254,5.11,7.523
9/12/2018,13:05:45,21.895,736.8,5.9,0.51,212.2,7.09,281.5,5.71,0.755,0.72,1.257,5.12,7.537
9/12/2018,13:05:50,21.891,736.7,5.2,0.45,212.3,7.09,281.5,5.95,0.749,0.72,1.291,5.26,7.551
9/12/2018,13:05:55,21.888,736.7,4.6,0.4,212.4,7.08,281.4,5.97,0.762,0.73,1.298,5.29,7.567
9/12/2018,13:06:00,21.886,736.7,4.1,0.36,212.5,7.08,281.3,6.21,0.78,0.75,1.312,5.35,7.588
9/12/2018,13:06:05,21.875,736.7,3.6,0.32,212.6,7.08,281.2,6.58,0.79,0.76,1.414,5.76,7.614
9/12/2018,13:06:10,21.864,736.7,3.1,0.27,212.8,7.08,281.2,7.06,0.798,0.77,1.418,5.78,7.635
9/12/2018,13:06:15,21.861,736.7,2.6,0.23,213,7.08,281.1,7.24,0.813,0.78,1.414,5.76,7.655
9/12/2018,13:06:20,21.862,736.7,2.2,0.19,213,7.08,281,7.24,0.832,0.8,1.513,6.16,7.672
9/12/2018,13:06:25,21.851,736.7,1.9,0.16,213.2,7.08,281,7.34,0.854,0.82,1.569,6.39,7.691
9/12/2018,13:06:30,21.831,736.7,1.6,0.14,213.7,7.08,280.9,7.44,0.862,0.83,1.553,6.33,7.72
9/12/2018,13:06:35,21.804,736.7,1.3,0.11,214.7,7.08,280.7,7.52,0.89,0.86,1.57,6.4,7.756
9/12/2018,13:06:40,21.76,736.7,1.1,0.1,216.5,7.08,280,7.55,0.938,0.91,1.615,6.58,7.801
9/12/2018,13:06:45,21.74,736.7,0.9,0.08,217.9,7.08,279.1,7.65,0.964,0.93,1.631,6.64,7.843
9/12/2018,13:06:50,21.728,736.7,0.8,0.07,219,7.09,277.7,7.75,0.996,0.97,1.552,6.32,7.887
9/12/2018,13:06:55,21.718,736.7,0.8,0.07,220,7.09,275.8,7.72,1.004,0.97,1.52,6.19,7.936
9/12/2018,13:07:00,21.692,736.7,0.7,0.06,221.3,7.09,273.3,7.79,0.995,0.96,1.586,6.46,7.989
9/12/2018,13:07:05,21.68,736.7,0.6,0.05,221.9,7.09,270,7.82,0.996,0.97,1.598,6.51,8.033
9/12/2018,13:07:10,21.674,736.6,0.5,0.04,222.3,7.1,255.7,7.96,1.038,1.01,1.602,6.53,8.069
9/12/2018,13:07:15,21.669,736.7,0.4,0.04,222.6,7.1,253.1,8.09,1.063,1.03,1.7,6.92,8.091
9/12/2018,13:07:20,21.67,736.7,0.4,0.03,222.7,7.1,250.9,8.09,1.085,1.05,1.754,7.14,8.11
9/12/2018,13:07:25,21.672,736.7,0.4,0.03,222.8,7.11,248.8,8.1,1.124,1.09,1.827,7.44,8.132
9/12/2018,13:07:30,21.665,736.7,0.3,0.03,222.9,7.11,247,8.2,1.142,1.11,1.838,7.48,8.154
9/12/2018,13:07:35,21.651,736.7,0.3,0.03,223.4,7.11,232.6,8.36,1.139,1.11,1.697,6.91,8.173
9/12/2018,13:07:40,21.636,736.7,0.3,0.02,224.3,7.11,228.3,8.52,1.136,1.11,1.592,6.48,8.19
9/12/2018,13:07:45,21.594,736.7,0.3,0.02,226.2,7.11,207.7,9.02,1.131,1.1,1.673,6.81,8.214
9/12/2018,13:07:50,21.528,736.7,0.3,0.02,229.3,7.1,186.6,9.91,1.179,1.15,1.777,7.24,8.242
9/12/2018,13:07:55,21.455,736.6,0.3,0.02,234,7.1,168,10.79,1.257,1.23,1.834,7.47,8.27
9/12/2018,13:08:00,21.391,736.7,0.2,0.02,238.6,7.1,146.8,11.81,1.37,1.34,1.986,8.09,8.302
9/12/2018,13:08:05,21.347,736.7,0.1,0.01,243.3,7.09,117.2,12.34,1.455,1.42,2.043,8.32,8.335
9/12/2018,13:08:10,21.28,736.7,0.1,0.01,247.7,7.09,102.6,13.36,1.522,1.49,2.035,8.29,8.366
9/12/2018,13:08:15,21.216,736.7,0,0,249.6,7.1,92.6,13.31,1.54,1.51,1.966,8,8.397
9/12/2018,13:08:20,21.196,736.7,0,0,250.7,7.1,79.8,13.38,1.519,1.49,1.905,7.76,8.422
9/12/2018,13:08:25,21.193,736.7,0.1,0.01,251.9,7.1,63.3,12.94,1.51,1.48,1.944,7.92,8.436
9/12/2018,13:08:30,21.136,736.7,0.1,0.01,254.4,7.11,50.4,13.4,1.459,1.43,1.724,7.02,8.454
9/12/2018,13:08:35,21.005,736.7,0.1,0.01,261.4,7.1,39.8,13.73,1.432,1.4,1.835,7.47,8.476
9/12/2018,13:08:40,20.892,736.7,0,0,269.7,7.08,23.8,14.29,1.389,1.36,1.721,7.01,8.494
9/12/2018,13:08:45,20.764,736.7,0,0,278.9,7.06,6.4,14.64,1.368,1.34,1.693,6.89,8.51
9/12/2018,13:08:50,20.616,736.7,0,0,292.3,7.04,-6.8,15.11,1.377,1.34,1.744,7.1,8.527
9/12/2018,13:08:55,20.419,736.7,0,0,343.1,7.02,-20.5,15.81,1.423,1.39,1.808,7.36,8.546
9/12/2018,13:09:00,20.277,736.7,0,0,349.8,7.01,-27.1,16.67,1.468,1.44,1.832,7.46,8.569
9/12/2018,13:09:05,20.155,736.7,0,0,351.5,7,-41.8,17.59,1.529,1.5,1.867,7.6,8.598
9/12/2018,13:09:10,20.129,736.7,-0.1,-0.01,351.8,6.99,-46,18.02,1.572,1.54,1.847,7.52,8.624
9/12/2018,13:09:15,20.107,736.8,-0.1,-0.01,353.1,6.98,-55.5,18.71,1.607,1.57,1.911,7.78,8.647
9/12/2018,13:09:20,20.029,736.7,-0.1,-0.01,354.8,6.98,-59.2,19.25,1.645,1.61,1.917,7.81,8.676
9/12/2018,13:09:25,19.908,736.7,-0.1,-0.01,359,6.97,-63.6,20,1.679,1.65,1.905,7.75,8.706
9/12/2018,13:09:30,19.782,736.7,-0.1,-0.01,365.6,6.96,-74.5,30.64,1.708,1.67,1.898,7.73,8.742
9/12/2018,13:09:35,19.661,736.7,-0.1,-0.01,374.3,6.95,-79.4,31.29,1.755,1.72,1.95,7.94,8.783
9/12/2018,13:09:40,19.463,736.7,-0.1,-0.01,388.3,6.93,-83.2,51.24,2.192,2.16,4.516,18.36,8.829
9/12/2018,13:09:45,19.343,736.7,-0.2,-0.02,401.2,6.92,-94.9,59.76,2.733,2.7,3.896,15.85,8.87
9/12/2018,13:09:50,19.253,736.7,-0.2,-0.02,409.1,6.92,-97,68.19,3.43,3.39,4.266,17.35,8.909
9/12/2018,13:09:55,19.206,736.8,-0.1,-0.01,413.9,6.92,-98.2,47.58,3.915,3.88,3.756,15.28,8.943
9/12/2018,13:10:00,19.17,736.7,-0.1,-0.01,418,6.93,-99.2,46.45,3.742,3.7,2.907,11.83,8.972
9/12/2018,13:10:05,19.155,736.8,-0.1,-0.01,421.1,6.93,-100.4,69.4,3.563,3.53,2.85,11.6,8.995
9/12/2018,13:10:10,19.139,736.8,-0.1,-0.01,423.6,6.93,-101.9,37.71,3.23,3.19,3.265,13.28,9.009
9/12/2018,13:10:15,19.112,736.7,-0.1,-0.01,424.8,6.93,-104.1,44.38,3.091,3.05,3.061,12.45,9.016
