Date,Time,°C,mmHg,DO %,DO mg/L,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m
8/10/2018,10:14:34,21.894,740,4.1,0.36,282.4,7.05,-71.5,10.69,1.573,1.57,0.982,4.04,3.048
8/10/2018,10:14:35,21.845,739.9,4.1,0.36,284.9,7.05,-71.8,10.76,1.565,1.56,0.98,4.03,3.069
8/10/2018,10:14:36,21.788,740,4,0.35,287.2,7.04,-72.1,10.74,1.551,1.54,0.981,4.04,3.09
8/10/2018,10:14:37,21.742,740,4,0.35,290.1,7.04,-72.2,10.74,1.533,1.53,0.978,4.02,3.111
8/10/2018,10:14:38,21.698,740,4,0.35,293,7.04,-72.4,10.76,1.53,1.52,0.979,4.03,3.137
8/10/2018,10:14:39,21.659,740,3.9,0.34,295.3,7.04,-72.6,10.83,1.512,1.5,0.979,4.03,3.158
8/10/2018,10:14:40,21.619,740,3.9,0.34,298.1,7.03,-72.9,10.94,1.504,1.5,0.983,4.04,3.179
8/10/2018,10:14:41,21.572,740,3.8,0.34,300.3,7.03,-73.2,10.93,1.49,1.48,0.98,4.03,3.201
8/10/2018,10:14:42,21.535,740,3.8,0.34,302.8,7.03,-73.5,11,1.492,1.48,0.988,4.06,3.223
8/10/2018,10:14:43,21.501,740,3.8,0.33,305,7.03,-73.8,11.04,1.475,1.47,0.994,4.09,3.25
8/10/2018,10:14:44,21.48,740,3.7,0.33,307.3,7.03,-74.1,11.1,1.47,1.46,0.998,4.1,3.271
8/10/2018,10:14:45,21.46,740,3.7,0.33,309.4,7.03,-74.3,11.13,1.462,1.45,1.01,4.15,3.293
8/10/2018,10:14:46,21.439,740,3.7,0.33,311.7,7.02,-74.5,11.25,1.451,1.44,1.007,4.14,3.315
8/10/2018,10:14:47,21.411,740,3.7,0.32,313.6,7.02,-74.7,11.36,1.448,1.44,1.007,4.14,3.341
8/10/2018,10:14:48,21.383,740,3.6,0.32,315.3,7.02,-74.9,11.43,1.444,1.43,1.007,4.14,3.364
8/10/2018,10:14:49,21.354,740,3.6,0.32,316.6,7.02,-75,11.44,1.437,1.43,0.999,4.11,3.386
8/10/2018,10:14:50,21.332,740,3.6,0.32,317.8,7.02,-75.2,11.48,1.433,1.42,1.001,4.12,3.408
8/10/2018,10:14:51,21.306,740,3.6,0.31,318.7,7.02,-75.5,11.54,1.44,1.43,1.018,4.19,3.434
8/10/2018,10:14:52,21.282,740,3.5,0.31,319.5,7.02,-76,11.65,1.443,1.43,1.034,4.25,3.456
8/10/2018,10:14:53,21.256,740,3.5,0.31,320.2,7.02,-76.2,11.83,1.444,1.43,1.044,4.29,3.478
8/10/2018,10:14:54,21.227,740,3.5,0.31,320.9,7.02,-76.6,11.86,1.447,1.44,1.06,4.36,3.5
8/10/2018,10:14:55,21.198,740,3.4,0.31,321.8,7.02,-76.9,12.05,1.451,1.44,1.076,4.42,3.526
8/10/2018,10:14:56,21.156,739.9,3.4,0.3,322.5,7.02,-77.4,12.29,1.452,1.44,1.079,4.43,3.547
8/10/2018,10:14:57,21.115,740,3.4,0.3,323.5,7.02,-77.7,12.56,1.455,1.45,1.105,4.54,3.568
8/10/2018,10:14:58,21.064,740,3.4,0.3,324.3,7.02,-78.1,73.12,1.474,1.47,1.125,4.62,3.588
8/10/2018,10:14:59,21.023,739.9,3.3,0.3,325.1,7.02,-78.4,45.72,1.492,1.48,1.168,4.79,3.613
8/10/2018,10:15:00,20.978,740,3.3,0.29,325.9,7.02,-78.8,56.88,1.528,1.52,1.223,5.01,3.633
8/10/2018,10:15:01,20.944,740,3.3,0.29,326.7,7.02,-79.2,25.67,1.579,1.57,2.798,11.39,3.653
8/10/2018,10:15:02,20.909,740,3.2,0.29,327.5,7.02,-79.5,28.61,1.693,1.69,1.674,6.84,3.673
8/10/2018,10:15:03,20.876,739.9,3.2,0.29,328.4,7.02,-79.8,18.38,1.76,1.76,1.344,5.51,3.692
8/10/2018,10:15:04,20.84,739.9,3.2,0.28,329.2,7.02,-80,22.6,1.814,1.81,1.799,7.35,3.714
8/10/2018,10:15:05,20.812,740,3.1,0.28,330.1,7.02,-80.2,54.37,1.871,1.87,1.799,7.35,3.733
8/10/2018,10:15:06,20.791,740,3.1,0.28,330.8,7.02,-80.4,45.92,1.928,1.93,1.73,7.07,3.751
8/10/2018,10:15:07,20.778,740,3.1,0.27,331.4,7.02,-80.6,37.92,1.973,1.98,1.692,6.92,3.769
8/10/2018,10:15:08,20.765,740,3,0.27,332.2,7.01,-80.8,291.82,2.027,2.03,1.669,6.82,3.79
8/10/2018,10:15:09,20.761,740,3,0.27,332.9,7.01,-81,71.52,2.067,2.07,1.644,6.72,3.807
8/10/2018,10:15:10,20.759,740,3,0.27,333.7,7.01,-81.2,47.61,2.121,2.13,1.648,6.74,3.824
8/10/2018,10:15:11,20.749,740,2.9,0.26,334.7,7.01,-81.4,70.88,2.162,2.17,1.636,6.69,3.841
8/10/2018,10:15:12,20.742,740,2.9,0.26,335.4,7.01,-81.6,69.98,2.201,2.21,1.632,6.67,3.861
8/10/2018,10:15:13,20.734,739.9,2.9,0.26,336.3,7.01,-81.8,65.75,2.261,2.27,1.642,6.71,3.877
8/10/2018,10:15:14,20.727,740,2.8,0.25,337.3,7.01,-82,63.57,2.315,2.33,1.677,6.85,3.892
8/10/2018,10:15:15,20.718,739.9,2.8,0.25,338.1,7.01,-82.2,88.25,2.421,2.44,1.737,7.1,3.908
8/10/2018,10:15:16,20.709,740,2.8,0.25,339.1,7.01,-82.4,312.65,2.477,2.49,1.746,7.13,3.925
8/10/2018,10:15:17,20.695,739.9,2.7,0.25,340,7.01,-82.6,524.74,2.501,2.52,1.736,7.09,3.939
8/10/2018,10:15:18,20.682,739.9,2.7,0.24,341.1,7.01,-82.7,724.68,2.545,2.56,1.789,7.31,3.953
8/10/2018,10:15:19,20.67,739.9,2.7,0.24,342.2,7.01,-82.8,951.1,2.615,2.63,2.656,10.82,3.968
8/10/2018,10:15:20,20.657,739.8,2.6,0.24,343,7.01,-82.8,841.63,2.622,2.64,2.031,8.29,3.981
8/10/2018,10:15:21,20.646,739.9,2.6,0.24,344,7.01,-82.9,619.45,2.591,2.61,1.87,7.64,3.993
8/10/2018,10:15:22,20.633,740,2.6,0.23,344.8,7.01,-82.9,530.5,2.591,2.61,1.565,6.4,4.005
8/10/2018,10:15:23,20.623,740,2.6,0.23,345.6,7.01,-82.9,418.31,2.584,2.6,1.694,6.92,4.016
8/10/2018,10:15:24,20.613,740,2.5,0.23,346.2,7.01,-82.9,426.35,2.625,2.64,2.597,10.58,4.029
8/10/2018,10:15:25,20.607,740,2.5,0.23,346.9,7.01,-82.8,439.25,5.03,5.11,5.417,22,4.039
8/10/2018,10:15:26,20.599,739.9,2.5,0.22,347.4,7.01,-82.8,425.44,6.939,7.06,4.761,19.34,4.049
8/10/2018,10:15:27,20.592,740,2.5,0.22,348,7.01,-82.8,366.11,2.457,2.47,2.031,8.29,4.058
8/10/2018,10:15:28,20.584,740,2.5,0.22,348.5,7.01,-82.8,336.76,1.749,1.75,1.955,7.98,4.069
8/10/2018,10:15:29,20.58,740,2.4,0.22,348.9,7.01,-82.8,326.14,1.749,1.75,1.601,6.55,4.076
8/10/2018,10:15:30,20.577,740,2.4,0.22,349.3,7.01,-82.8,317.35,1.748,1.75,1.424,5.83,4.084
8/10/2018,10:15:31,20.575,739.9,2.4,0.21,349.7,7.01,-82.8,303.4,1.733,1.73,1.345,5.51,4.09
8/10/2018,10:15:32,20.572,739.9,2.4,0.21,350,7.01,-82.8,249.22,1.723,1.72,1.303,5.34,4.096
8/10/2018,10:15:33,20.57,739.9,2.4,0.21,350.3,7.01,-82.8,241.29,1.721,1.72,1.265,5.19,4.103
8/10/2018,10:15:34,20.569,740,2.3,0.21,350.6,7.01,-82.8,242.14,1.716,1.71,1.248,5.12,4.108
8/10/2018,10:15:35,20.57,740,2.3,0.21,350.9,7.01,-82.8,234.39,1.72,1.72,1.238,5.08,4.113
8/10/2018,10:15:36,20.572,740,2.3,0.21,351.1,7.01,-82.9,233.66,1.732,1.73,1.229,5.04,4.118
8/10/2018,10:15:37,20.574,739.9,2.3,0.21,351.3,7.01,-82.9,230.94,1.749,1.75,1.221,5.01,4.123
8/10/2018,10:15:38,20.575,740,2.3,0.2,351.5,7.01,-82.9,229.11,1.757,1.75,1.216,4.99,4.127
