Unit ID:,1,,,,,,,,,,,,,
User ID:,,,,,,,,,,,,,,
Site:,PFC,,,,,,,,,,,,,
Log Interval:,0.25,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Model, Submodel, S/N, S/W Ver,,,,,,,,,,,
Handheld,2, 17F105819,1.0.18,,,,,,,,,,,
5P Sonde,4, 17G100162,1.0.35,,,,,,,,,,,
CT,1, 17F102078,3.0.5,,,,,,,,,,,
ODO,1, 17D108766,3.0.0,,,,,,,,,,,
TAL-PC,1, 18E100678,3.0.0,,,,,,,,,,,
pH/ORP,1, 18E103391,3.0.0,,,,,,,,,,,
Turbidity,1, 18E100545,3.0.0,,,,,,,,,,,
Depth,2, 17F104892,3.0.0,,,,,,,,,,,
,,,,,,,,,,,,,,
Date,Time,°C,mmHg,DO %,DO mg/L,C-uS/cm,pH,ORP mV,FNU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m
8/3/2018,11:42.2,20.617,741.5,12,1.07,146.3,6.73,-39.9,42.56,0,0,0,0,3.146
8/3/2018,11:42.5,20.475,741.5,11.8,1.06,145.6,6.71,-42.8,42.3,0,0,0,0,3.167
8/3/2018,11:42.8,20.475,741.5,11.8,1.06,145.6,6.71,-42.8,42.3,0,0,0,0,3.167
8/3/2018,11:43.0,20.415,741.5,11.8,1.06,145.3,6.7,-52.3,41.93,0,0,0,0,3.177
8/3/2018,11:43.3,20.362,741.4,11.7,1.05,145.4,6.69,-53.3,41.43,0,0,0,0,3.181
8/3/2018,11:43.5,20.246,741.4,11.6,1.04,147.3,6.69,-55.3,41.03,0,0,0,0,3.189
8/3/2018,11:43.8,20.246,741.4,11.6,1.04,147.3,6.69,-55.3,41.03,0,0,0,0,3.189
8/3/2018,11:44.0,20.177,741.4,11.4,1.03,148.6,6.67,-58.2,31.05,0,0,0,0,3.201
8/3/2018,11:44.3,20.177,741.5,11.4,1.03,148.6,6.67,-58.2,31.05,0,0,0,0,3.201
8/3/2018,11:44.5,20.136,741.5,11.4,1.03,148.9,6.67,-58.2,29.27,0,0,0,0,3.205
8/3/2018,11:44.8,20.096,741.5,11.3,1.02,149.1,6.64,-59.6,28.97,0,0,0,0,3.212
8/3/2018,11:45.0,18.898,741.5,11.2,1.02,149.3,6.64,-60.4,27.77,0,0,0,0,3.217
8/3/2018,11:45.3,18.898,741.5,11.2,1.02,149.3,6.64,-60.4,27.77,0,0,0,0,3.217
8/3/2018,11:45.5,18.773,741.5,11.1,1.03,149.4,6.63,-60.7,25.7,0,0,0,0,3.223
8/3/2018,11:45.7,18.773,741.5,11.1,1.03,149.4,6.63,-60.7,25.7,0,0,0,0,3.223
8/3/2018,11:46.0,18.692,741.5,11,1.02,149.8,6.63,-60.4,74.77,0,0,0,0,3.227
8/3/2018,11:46.3,18.692,741.5,11,1.02,149.8,6.63,-60.4,74.77,0,0,0,0,3.227
8/3/2018,11:46.5,18.176,741.5,10.9,1.01,150.6,6.61,-60.8,27.38,0,0,0,0,3.234
8/3/2018,11:46.8,18.176,741.5,10.9,1.01,150.6,6.61,-60.8,27.38,0,0,0,0,3.234
8/3/2018,11:47.0,18.174,741.5,10.8,1.01,151.4,6.6,-61.3,30.18,0,0,0,0,3.242
8/3/2018,11:47.3,18.174,741.5,10.8,1.01,151.4,6.6,-61.3,30.18,0,0,0,0,3.242
8/3/2018,11:47.5,18.147,741.5,10.7,1.01,152.1,6.6,-61.6,30.05,0,0,0,0,3.244
8/3/2018,11:47.7,17.893,741.5,10.7,1,152.9,6.59,-62,29.03,0,0,0,0,3.247
8/3/2018,11:48.0,17.533,741.5,10.5,1,155.2,6.58,-62.4,26.85,0,0,0,0,3.259
8/3/2018,11:48.2,17.533,741.5,10.5,1,155.2,6.58,-62.4,26.85,0,0,0,0,3.259
8/3/2018,11:48.5,17.533,741.5,10.4,0.99,156.4,6.58,-62.6,23.71,0,0,0,0,3.266
8/3/2018,11:48.8,17.515,741.5,10.3,0.98,157.6,6.58,-63,23.06,0,0,0,0,3.273
8/3/2018,11:49.0,17.523,741.5,10,0.96,159.3,6.57,-63.6,22.98,0,0,0,0,3.292
8/3/2018,11:49.3,17.523,741.5,10,0.96,159.3,6.57,-63.6,22.98,0,0,0,0,3.292
8/3/2018,11:49.5,17.557,741.5,9.9,0.95,160.3,6.56,-69.6,23.05,0,0,0,0,3.297
8/3/2018,11:49.8,17.597,741.5,9.8,0.94,161.3,6.56,-70.9,23.06,0,0,0,0,3.312
8/3/2018,11:50.0,17.616,741.5,9.6,0.91,163.1,6.55,-71,22.91,0,0,0,0,3.317
8/3/2018,11:50.2,17.616,741.5,9.6,0.91,163.1,6.55,-71,22.91,0,0,0,0,3.317
8/3/2018,11:50.5,17.585,741.5,9.5,0.91,164,6.55,-72.1,22.18,0,0,0,0,3.327
8/3/2018,11:50.8,16.077,741.5,9.4,0.89,200.5,6.55,-72.6,21.76,0,0,0,0,3.334
8/3/2018,11:51.0,16.203,741.5,9.1,0.9,201.3,6.54,-73.5,21.21,0,0,0,0,3.358
8/3/2018,11:51.3,16.203,741.5,9.1,0.9,201.3,6.54,-73.5,21.21,0,0,0,0,3.358
8/3/2018,11:51.5,16.383,741.5,8.9,0.88,201.9,6.53,-75,21.06,0,0,0,0,3.374
8/3/2018,11:51.7,16.383,741.5,8.9,0.88,201.9,6.53,-75,21.06,0,0,0,0,3.374
8/3/2018,11:52.0,16.37,741.5,8.8,0.86,202,6.53,-75.5,21.11,0,0,0,0,3.389
8/3/2018,11:52.3,16.345,741.5,8.7,0.85,202.3,6.52,-76,21.11,0,0,0,0,3.397
8/3/2018,11:52.5,16.314,741.5,8.7,0.85,202.6,6.52,-76.4,29.24,0,0,0,0,3.404
8/3/2018,11:52.8,16.265,741.5,8.5,0.83,203.2,6.52,-76.5,99.96,0,0,0,0,3.426
8/3/2018,11:53.0,16.265,741.5,8.5,0.83,203.2,6.52,-76.5,99.96,0,0,0,0,3.426
8/3/2018,11:53.3,16.304,741.4,8.4,0.82,203.3,6.51,-76.7,46.08,0,0,0,0,3.432
8/3/2018,11:53.5,16.357,741.4,8.3,0.82,203.5,6.51,-77.1,35.81,0,0,0,0,3.439
8/3/2018,11:53.8,16.361,741.4,8.2,0.8,203.8,6.51,-77.5,50.01,0,0,0,0,3.459
8/3/2018,11:54.0,16.361,741.4,8.2,0.8,203.8,6.51,-77.5,50.01,0,0,0,0,3.459
8/3/2018,11:54.3,16.363,741.5,8.1,0.79,203.9,6.51,-77.9,50.01,0,0,0,0,3.465
8/3/2018,11:54.5,16.366,741.5,8,0.79,204,6.51,-78.1,156.21,0,0,0,0,3.477
8/3/2018,11:54.8,16.353,741.5,7.9,0.77,204.2,6.5,-78.6,94.23,0,0,0,0,3.489
8/3/2018,11:55.0,16.353,741.5,7.9,0.77,204.2,6.5,-78.6,94.23,0,0,0,0,3.489
8/3/2018,11:55.2,16.312,741.5,7.8,0.76,204.4,6.5,-79,94.23,0,0,0,0,3.5
8/3/2018,11:55.5,16.257,741.5,7.7,0.76,204.5,6.5,-79.2,36.26,0,0,0,0,3.506
8/3/2018,11:55.8,16.166,741.5,7.6,0.74,204.8,6.5,-79.5,36.78,0,0,0,0,3.516
8/3/2018,11:56.0,16.166,741.5,7.6,0.74,204.8,6.5,-79.5,36.78,0,0,0,0,3.516
8/3/2018,11:56.3,16.134,741.5,7.5,0.74,205,6.5,-79.9,45.12,0,0,0,0,3.527
8/3/2018,11:56.5,16.122,741.5,7.5,0.73,205.1,6.5,-80.1,56.39,0,0,0,0,3.532
8/3/2018,11:56.8,16.087,741.5,7.3,0.72,205.3,6.5,-80.4,449.9,0,0,0,0,3.546
8/3/2018,11:57.0,16.087,741.5,7.3,0.72,205.3,6.5,-80.4,449.9,0,0,0,0,3.546
8/3/2018,11:57.2,16.074,741.5,7.3,0.71,205.4,6.5,-80.7,1014.2,0,0,0,0,3.55
8/3/2018,11:57.5,16.06,741.5,7.2,0.71,205.4,6.5,-80.8,2254.2,0,0,0,0,3.555
8/3/2018,11:57.7,16.046,741.5,7.1,0.7,205.5,6.49,-81,3121.5,0,0,0,0,3.563
8/3/2018,11:58.0,16.033,741.5,7.1,0.7,205.6,6.49,-81.1,1879,0,0,0,0,3.567
8/3/2018,11:58.3,16.02,741.4,7,0.69,205.6,6.49,-81.4,1879,0,0,0,0,3.571
8/3/2018,11:58.5,16.013,741.4,7,0.69,205.7,6.49,-81.6,1610.2,0,0,0,0,3.579
8/3/2018,11:58.8,15.99,741.4,6.9,0.68,205.8,6.49,-81.8,386.18,0,0,0,0,3.587
8/3/2018,11:59.0,15.99,741.4,6.9,0.68,205.8,6.49,-81.8,386.18,0,0,0,0,3.587
8/3/2018,11:59.3,15.979,741.4,6.8,0.67,205.9,6.49,-82.1,510.42,0,0,0,0,3.591
8/3/2018,11:59.5,15.97,741.4,6.7,0.67,205.9,6.49,-82.2,944.96,0,0,0,0,3.598
8/3/2018,11:59.7,15.953,741.4,6.6,0.65,206,6.49,-82.5,1196.6,0,0,0,0,3.605
8/3/2018,12:00.0,15.953,741.4,6.6,0.65,206,6.49,-82.5,1196.6,0,0,0,0,3.605
8/3/2018,12:00.3,15.938,741.5,6.5,0.64,206.1,6.49,-82.8,727.07,0,0,0,0,3.616
8/3/2018,12:00.5,15.938,741.5,6.5,0.64,206.1,6.49,-82.8,727.07,0,0,0,0,3.616
8/3/2018,12:00.8,15.929,741.5,6.4,0.64,206.2,6.49,-83.1,686.3,0,0,0,0,3.626
8/3/2018,12:01.0,15.929,741.5,6.4,0.64,206.2,6.49,-83.1,686.3,0,0,0,0,3.626
8/3/2018,12:01.2,15.916,741.5,6.4,0.63,206.3,6.49,-83.5,619.99,0,0,0,0,3.632
8/3/2018,12:01.5,15.916,741.5,6.4,0.63,206.3,6.49,-83.5,619.99,0,0,0,0,3.632
8/3/2018,12:01.8,15.904,741.5,6.3,0.62,206.4,6.48,-89.1,271.93,0,0,0,0,3.641
8/3/2018,12:02.0,15.904,741.5,6.3,0.62,206.4,6.48,-89.1,271.93,0,0,0,0,3.641
8/3/2018,12:02.3,15.894,741.5,6.2,0.61,206.5,6.48,-89.4,950.88,0,0,0,0,3.65
8/3/2018,12:02.5,15.894,741.5,6.2,0.61,206.5,6.48,-89.4,950.88,0,0,0,0,3.65
8/3/2018,12:02.8,15.892,741.5,6.2,0.61,206.6,6.48,-89.6,177.4,0,0,0,0,3.654
8/3/2018,12:03.0,15.886,741.5,6.1,0.6,206.7,6.48,-89.8,84.19,0,0,0,0,3.657
8/3/2018,12:03.3,15.875,741.5,6,0.6,206.8,6.48,-90,945.78,0,0,0,0,3.666
8/3/2018,12:03.5,15.875,741.5,6,0.6,206.8,6.48,-90,945.78,0,0,0,0,3.666
8/3/2018,12:03.7,15.87,741.5,6,0.59,206.8,6.48,-90.2,308.78,0,0,0,0,3.669
8/3/2018,12:04.0,15.865,741.5,6,0.59,206.9,6.48,-90.4,345.15,0,0,0,0,3.672
8/3/2018,12:04.3,15.856,741.4,5.9,0.59,207,6.48,-90.7,167.72,0,0,0,0,3.681
8/3/2018,12:04.5,15.856,741.4,5.9,0.59,207,6.48,-90.7,167.72,0,0,0,0,3.681
8/3/2018,12:04.7,15.854,741.4,5.9,0.58,207.1,6.48,-90.8,520.16,0,0,0,0,3.684
8/3/2018,12:05.0,15.849,741.4,5.9,0.58,207.1,6.48,-90.8,616.2,0,0,0,0,3.689
8/3/2018,12:05.3,15.839,741.5,5.8,0.57,207.2,6.48,-90.9,364.58,0,0,0,0,3.694
8/3/2018,12:05.5,15.839,741.5,5.8,0.57,207.2,6.48,-90.9,364.58,0,0,0,0,3.694
8/3/2018,12:05.8,15.828,741.5,5.7,0.57,207.3,6.48,-91.1,326.91,0,0,0,0,3.702
8/3/2018,12:06.0,15.828,741.5,5.7,0.57,207.3,6.48,-91.1,326.91,0,0,0,0,3.702
8/3/2018,12:06.3,15.817,741.5,5.7,0.56,207.4,6.48,-91.3,202.58,0,0,0,0,3.707
8/3/2018,12:06.5,15.817,741.5,5.7,0.56,207.4,6.48,-91.3,202.58,0,0,0,0,3.707
8/3/2018,12:06.7,15.804,741.5,5.6,0.56,207.6,6.48,-91.5,179.59,0,0,0,0,3.714
8/3/2018,12:07.0,15.804,741.5,5.6,0.56,207.6,6.48,-91.5,179.59,0,0,0,0,3.714
8/3/2018,12:07.2,15.77,741.5,5.6,0.55,207.8,6.48,-91.7,180.33,0,0,0,0,3.72
8/3/2018,12:07.5,15.77,741.5,5.6,0.55,207.8,6.48,-91.7,180.33,0,0,0,0,3.72
8/3/2018,12:07.8,15.744,741.5,5.5,0.55,208,6.48,-91.9,201.44,0,0,0,0,3.724
8/3/2018,12:08.0,15.744,741.5,5.5,0.55,208,6.48,-91.9,201.44,0,0,0,0,3.724
8/3/2018,12:08.3,15.735,741.5,5.5,0.54,208.1,6.47,-92,211.91,0,0,0,0,3.729
8/3/2018,12:08.5,15.727,741.5,5.5,0.54,208.2,6.47,-92.1,190.38,0,0,0,0,3.731
8/3/2018,12:08.8,15.717,741.5,5.4,0.54,208.4,6.47,-92.3,159.41,0,0,0,0,3.736
8/3/2018,12:09.0,15.717,741.5,5.4,0.54,208.4,6.47,-92.3,159.41,0,0,0,0,3.736
8/3/2018,12:09.2,15.708,741.5,5.4,0.53,208.5,6.47,-92.3,186.85,0,0,0,0,3.738
8/3/2018,12:09.5,15.7,741.5,5.4,0.53,208.6,6.47,-92.4,174.27,0,0,0,0,3.74
8/3/2018,12:09.8,15.683,741.5,5.3,0.53,208.8,6.46,-92.6,174.27,0,0,0,0,3.746
8/3/2018,12:10.0,15.683,741.5,5.3,0.53,208.8,6.46,-92.6,174.27,0,0,0,0,3.746
8/3/2018,12:10.3,15.675,741.5,5.3,0.53,208.9,6.46,-92.7,290.03,0,0,0,0,3.748
8/3/2018,12:10.5,15.668,741.5,5.3,0.52,208.9,6.46,-92.7,224.03,0,0,0,0,3.749
8/3/2018,12:10.7,15.659,741.5,5.2,0.52,209.1,6.46,-92.9,115.21,0,0,0,0,3.754
8/3/2018,12:11.0,15.659,741.5,5.2,0.52,209.1,6.46,-92.9,115.21,0,0,0,0,3.754
8/3/2018,12:11.3,15.648,741.4,5.2,0.51,209.3,6.46,-93,116.03,0,0,0,0,3.759
8/3/2018,12:11.5,15.648,741.4,5.2,0.51,209.3,6.46,-93,116.03,0,0,0,0,3.759
8/3/2018,12:11.8,15.639,741.4,5.1,0.51,209.5,6.46,-93.2,117.97,0,0,0,0,3.763
8/3/2018,12:12.0,15.639,741.4,5.1,0.51,209.5,6.46,-93.2,117.97,0,0,0,0,3.763
8/3/2018,12:12.3,15.631,741.5,5.1,0.51,209.6,6.46,-93.3,129.28,0,0,0,0,3.767
8/3/2018,12:12.5,15.631,741.5,5.1,0.51,209.6,6.46,-93.3,129.28,0,0,0,0,3.767
8/3/2018,12:12.8,15.623,741.5,5.1,0.5,209.8,6.46,-93.5,140.86,0,0,0,0,3.77
8/3/2018,12:13.0,15.623,741.5,5.1,0.5,209.8,6.46,-93.5,140.86,0,0,0,0,3.77
8/3/2018,12:13.2,15.618,741.5,5,0.5,210,6.46,-93.6,146.3,0,0,0,0,3.775
8/3/2018,12:13.5,15.618,741.5,5,0.5,210,6.46,-93.6,146.3,0,0,0,0,3.775
8/3/2018,12:13.8,15.611,741.5,5,0.49,210.1,6.46,-93.7,145.7,0,0,0,0,3.779
8/3/2018,12:14.0,15.611,741.5,5,0.49,210.1,6.46,-93.7,145.7,0,0,0,0,3.779
8/3/2018,12:14.2,15.606,741.5,4.9,0.49,210.2,6.46,-93.9,133.64,0,0,0,0,3.782
8/3/2018,12:14.5,15.606,741.5,4.9,0.49,210.2,6.46,-93.9,133.64,0,0,0,0,3.782
8/3/2018,12:14.8,15.603,741.5,4.9,0.49,210.3,6.46,-94,141.39,0,0,0,0,3.786
8/3/2018,12:15.0,15.601,741.5,4.9,0.49,210.4,6.46,-94,141.39,0,0,0,0,3.786
8/3/2018,12:15.3,15.597,741.5,4.9,0.48,210.5,6.46,-94.2,142.75,0,0,0,0,3.788
8/3/2018,12:15.5,15.597,741.5,4.9,0.48,210.5,6.46,-94.2,142.75,0,0,0,0,3.788
8/3/2018,12:15.8,15.596,741.5,4.8,0.48,210.6,6.46,-94.2,137.25,0,0,0,0,3.791
8/3/2018,12:16.0,15.595,741.5,4.8,0.48,210.6,6.46,-94.3,137.25,0,0,0,0,3.792
8/3/2018,12:16.2,15.594,741.5,4.8,0.48,210.6,6.46,-94.3,108.75,0,0,0,0,3.794
8/3/2018,12:16.5,15.591,741.5,4.8,0.48,210.8,6.46,-94.4,100.37,0,0,0,0,3.797
8/3/2018,12:16.7,15.591,741.5,4.8,0.48,210.8,6.46,-94.4,100.37,0,0,0,0,3.797
8/3/2018,12:17.0,15.59,741.5,4.7,0.47,210.9,6.46,-94.5,102.94,0,0,0,0,3.8
8/3/2018,12:17.3,15.59,741.5,4.7,0.47,210.9,6.46,-94.5,102.94,0,0,0,0,3.8
8/3/2018,12:17.5,15.589,741.5,4.7,0.47,210.9,6.46,-94.6,103.17,0,0,0,0,3.801
8/3/2018,12:17.8,15.588,741.5,4.7,0.47,211,6.46,-94.7,103.24,0,0,0,0,3.803
8/3/2018,12:18.0,15.588,741.5,4.7,0.46,211,6.46,-94.7,103.19,0,0,0,0,3.806
8/3/2018,12:18.3,15.588,741.5,4.7,0.46,211,6.46,-94.7,103.19,0,0,0,0,3.806
8/3/2018,12:18.5,15.589,741.5,4.7,0.46,211.1,6.46,-94.9,103.37,0,0,0,0,3.807
8/3/2018,12:18.7,15.59,741.5,4.6,0.46,211.1,6.46,-94.9,103.36,0,0,0,0,3.808
8/3/2018,12:19.0,15.592,741.5,4.6,0.46,211.2,6.46,-95,102.96,0,0,0,0,3.811
8/3/2018,12:19.3,15.592,741.5,4.6,0.46,211.2,6.46,-95,102.96,0,0,0,0,3.811
8/3/2018,12:19.5,15.592,741.5,4.6,0.46,211.2,6.46,-95.1,88.19,0,0,0,0,3.813
8/3/2018,12:19.8,15.593,741.5,4.6,0.46,211.3,6.46,-95.1,88.46,0,0,0,0,3.822
8/3/2018,12:20.0,15.596,741.5,4.5,0.45,211.3,6.46,-95.2,89.25,0,0,0,0,3.826
8/3/2018,12:20.2,15.596,741.5,4.5,0.45,211.3,6.46,-95.2,89.25,0,0,0,0,3.826
8/3/2018,12:20.5,15.597,741.5,4.5,0.45,211.3,6.46,-95.3,90.36,0,0,0,0,3.834
8/3/2018,12:20.8,15.6,741.5,4.5,0.45,211.4,6.46,-95.4,88.81,0,0,0,0,3.843
8/3/2018,12:21.0,15.602,741.5,4.5,0.45,211.4,6.46,-95.5,86.64,0,0,0,0,3.851
8/3/2018,12:21.3,15.602,741.5,4.5,0.45,211.4,6.46,-95.5,86.64,0,0,0,0,3.851
8/3/2018,12:21.5,15.604,741.5,4.5,0.44,211.5,6.46,-95.5,86.27,0,0,0,0,3.859
8/3/2018,12:21.8,15.604,741.5,4.5,0.44,211.5,6.46,-95.5,86.27,0,0,0,0,3.859
8/3/2018,12:22.0,15.608,741.5,4.4,0.44,211.5,6.46,-95.6,86.29,0,0,0,0,3.87
8/3/2018,12:22.3,15.608,741.5,4.4,0.44,211.5,6.46,-95.6,86.29,0,0,0,0,3.87
8/3/2018,12:22.5,15.61,741.5,4.4,0.44,211.6,6.46,-95.7,86.29,0,0,0,0,3.874
8/3/2018,12:22.7,15.612,741.5,4.4,0.44,211.6,6.46,-95.7,86.59,0,0,0,0,3.878
8/3/2018,12:23.0,15.614,741.5,4.4,0.44,211.6,6.46,-95.8,87.25,0,0,0,0,3.886
8/3/2018,12:23.3,15.617,741.5,4.4,0.44,211.6,6.46,-95.8,87.75,0,0,0,0,3.89
8/3/2018,12:23.5,15.62,741.5,4.3,0.43,211.7,6.46,-95.9,88.42,0,0,0,0,3.901
8/3/2018,12:23.7,15.62,741.5,4.3,0.43,211.7,6.46,-95.9,88.42,0,0,0,0,3.901
8/3/2018,12:24.0,15.622,741.5,4.3,0.43,211.7,6.46,-96,88.58,0,0,0,0,3.905
8/3/2018,12:24.3,15.623,741.5,4.3,0.43,211.7,6.46,-96,88.42,0,0,0,0,3.908
8/3/2018,12:24.5,15.625,741.5,4.3,0.43,211.7,6.46,-96,88.42,0,0,0,0,3.916
8/3/2018,12:24.8,15.627,741.5,4.3,0.43,211.7,6.46,-96.1,88.15,0,0,0,0,3.923
