MULakeNumber,date,dateTime,depth_m,chlorophyll_RFU,turbidity_FNU,specificConductivity_uSpcm,doConcentration_mgpL,doSaturation_percent,temp_degC,barometerAirHandheld_mbars
005,2018-06-18,2018-06-18T09:28:52Z,11.797,0.275,3.43,234.3,0.21,1.7,6.264,997.0666666666666
005,2018-06-18,2018-06-18T09:28:54Z,11.851,0.276,3.69,235.4,0.21,1.7,6.245,997.0666666666666
005,2018-06-18,2018-06-18T09:28:56Z,12.618,0.291,3.97,236.6,0.2,1.6,6.223,997.0666666666666
005,2018-06-18,2018-06-18T09:28:58Z,12.73,0.29,4.17,238,0.2,1.6,6.2,997.0666666666666
005,2018-06-18,2018-06-18T09:29:00Z,12.783,0.29,4.44,239.8,0.19,1.6,6.177,997.0666666666666
005,2018-06-18,2018-06-18T09:29:02Z,12.819,0.3,5.56,241.6,0.19,1.5,6.157,997.0666666666666
005,2018-06-18,2018-06-18T09:29:04Z,12.854,0.354,9.68,243.7,0.19,1.5,6.137,997.0666666666666
005,2018-07-16,2018-07-16T08:38:41Z,0.005,NA,1.78,218.7,7.59,101.5,30.603,994.6666666666666
005,2018-07-16,2018-07-16T08:39:21Z,0.175,NA,1.45,220.2,7.71,103.3,30.708,994.6666666666666
005,2018-07-16,2018-07-16T08:39:23Z,0.2,NA,1.45,220.3,7.71,103.3,30.708,994.6666666666666
005,2018-07-16,2018-07-16T08:39:25Z,0.23,NA,1.44,220.3,7.71,103.3,30.708,994.6666666666666
005,2018-07-16,2018-07-16T08:39:27Z,0.258,NA,1.41,220.3,7.71,103.3,30.707,994.8
005,2018-07-16,2018-07-16T08:39:29Z,0.289,NA,1.38,220.3,7.71,103.3,30.704,994.6666666666666
005,2018-07-16,2018-07-16T08:39:31Z,0.319,NA,1.39,220.4,7.71,103.3,30.702,994.6666666666666
005,2018-07-16,2018-07-16T08:39:33Z,0.356,NA,1.39,220.4,7.71,103.3,30.699,994.6666666666666
005,2018-07-16,2018-07-16T08:39:35Z,0.391,NA,1.38,220.4,7.71,103.3,30.695,994.8
005,2018-07-16,2018-07-16T08:39:37Z,0.432,NA,1.38,220.4,7.71,103.3,30.692,994.6666666666666
005,2018-07-16,2018-07-16T08:39:39Z,0.47,NA,1.4,220.4,7.71,103.3,30.689,994.6666666666666
005,2018-07-16,2018-07-16T08:39:41Z,0.514,NA,1.42,220.4,7.71,103.3,30.686,994.6666666666666
005,2018-07-16,2018-07-16T08:39:43Z,0.557,NA,1.45,220.4,7.71,103.3,30.681,994.6666666666666
005,2018-07-16,2018-07-16T08:39:45Z,0.603,NA,1.46,220.4,7.72,103.3,30.678,994.6666666666666
005,2018-07-16,2018-07-16T08:39:47Z,0.644,NA,1.45,220.4,7.72,103.3,30.673,994.6666666666666
005,2018-07-16,2018-07-16T08:39:49Z,0.692,NA,1.45,220.4,7.71,103.3,30.67,994.6666666666666
005,2018-07-16,2018-07-16T08:39:51Z,0.737,NA,1.44,220.4,7.71,103.3,30.665,994.6666666666666
005,2018-07-16,2018-07-16T08:39:53Z,0.783,NA,1.46,220.5,7.71,103.2,30.662,994.6666666666666
005,2018-07-16,2018-07-16T08:39:55Z,0.834,NA,1.45,220.5,7.71,103.2,30.658,994.6666666666666
005,2018-07-16,2018-07-16T08:39:57Z,0.881,NA,1.45,220.5,7.71,103.2,30.655,994.6666666666666
005,2018-07-16,2018-07-16T08:39:59Z,0.932,NA,1.44,220.5,7.71,103.2,30.651,994.6666666666666
005,2018-07-16,2018-07-16T08:40:01Z,0.979,NA,1.44,220.5,7.71,103.2,30.648,994.6666666666666
005,2018-07-16,2018-07-16T08:40:03Z,1.031,NA,1.46,220.5,7.71,103.1,30.644,994.6666666666666
005,2018-07-16,2018-07-16T08:40:05Z,1.081,NA,1.45,220.5,7.71,103.1,30.64,994.6666666666666
005,2018-07-16,2018-07-16T08:40:07Z,1.138,NA,1.45,220.5,7.7,103.1,30.636,994.6666666666666
005,2018-07-16,2018-07-16T08:40:09Z,1.191,NA,1.44,220.5,7.7,103.1,30.632,994.6666666666666
005,2018-07-16,2018-07-16T08:40:11Z,1.247,NA,1.44,220.5,7.7,103,30.628,994.6666666666666
005,2018-07-16,2018-07-16T08:40:13Z,1.297,NA,1.44,220.5,7.7,103,30.623,994.6666666666666
005,2018-07-16,2018-07-16T08:40:15Z,1.346,NA,1.42,220.5,7.69,102.9,30.619,994.6666666666666
005,2018-07-16,2018-07-16T08:40:17Z,1.4,NA,1.41,220.6,7.69,102.8,30.615,994.6666666666666
005,2018-07-16,2018-07-16T08:40:19Z,1.448,NA,1.4,220.6,7.68,102.7,30.611,994.6666666666666
005,2018-07-16,2018-07-16T08:40:21Z,1.499,NA,1.41,220.6,7.68,102.7,30.607,994.6666666666666
005,2018-07-16,2018-07-16T08:40:23Z,1.545,NA,1.42,220.6,7.67,102.6,30.603,994.6666666666666
005,2018-07-16,2018-07-16T08:40:25Z,1.595,NA,1.44,220.6,7.66,102.5,30.6,994.6666666666666
005,2018-07-16,2018-07-16T08:40:27Z,1.641,NA,1.44,220.6,7.66,102.4,30.596,994.6666666666666
005,2018-07-16,2018-07-16T08:40:29Z,1.69,NA,1.47,220.7,7.65,102.3,30.591,994.8
005,2018-07-16,2018-07-16T08:40:31Z,1.735,NA,1.47,220.7,7.64,102.1,30.585,994.6666666666666
005,2018-07-16,2018-07-16T08:40:33Z,1.783,NA,1.47,220.8,7.62,101.9,30.578,994.6666666666666
005,2018-07-16,2018-07-16T08:40:35Z,1.826,NA,1.49,220.8,7.61,101.7,30.568,994.6666666666666
005,2018-07-16,2018-07-16T08:40:37Z,1.872,NA,1.5,220.9,7.59,101.5,30.551,994.6666666666666
005,2018-07-16,2018-07-16T08:40:39Z,1.915,NA,1.52,221,7.58,101.2,30.528,994.6666666666666
005,2018-07-16,2018-07-16T08:40:41Z,1.963,NA,1.53,221.2,7.57,101,30.497,994.6666666666666
005,2018-07-16,2018-07-16T08:40:43Z,2.005,NA,1.56,221.4,7.56,100.8,30.44,994.6666666666666
005,2018-07-16,2018-07-16T08:40:45Z,2.049,NA,1.61,221.6,7.55,100.6,30.384,994.6666666666666
005,2018-07-16,2018-07-16T08:40:47Z,2.088,NA,1.65,221.9,7.55,100.5,30.323,994.6666666666666
005,2018-07-16,2018-07-16T08:40:49Z,2.13,NA,1.68,222.2,7.55,100.4,30.247,994.6666666666666
005,2018-07-16,2018-07-16T08:40:51Z,2.179,NA,1.78,222.5,7.56,100.3,30.129,994.6666666666666
005,2018-07-16,2018-07-16T08:40:53Z,2.225,NA,1.81,222.9,7.58,100.3,29.992,994.6666666666666
005,2018-07-16,2018-07-16T08:40:55Z,2.278,NA,1.85,223.4,7.61,100.5,29.826,994.6666666666666
005,2018-07-16,2018-07-16T08:40:57Z,2.325,NA,1.86,223.8,7.65,100.8,29.666,994.6666666666666
005,2018-07-16,2018-07-16T08:40:59Z,2.378,NA,1.89,224.1,7.7,101.1,29.516,994.8
005,2018-07-16,2018-07-16T08:41:01Z,2.427,NA,1.91,224.5,7.74,101.4,29.351,994.6666666666666
005,2018-07-16,2018-07-16T08:41:03Z,2.48,NA,1.95,224.8,7.79,101.8,29.178,994.6666666666666
005,2018-07-16,2018-07-16T08:41:05Z,2.527,NA,1.95,225.2,7.85,102.2,28.969,994.6666666666666
005,2018-07-16,2018-07-16T08:41:07Z,2.581,NA,1.99,225.6,7.9,102.4,28.742,994.6666666666666
005,2018-07-16,2018-07-16T08:41:09Z,2.632,NA,2.04,225.8,8.25,106.6,28.53,994.6666666666666
005,2018-07-16,2018-07-16T08:41:11Z,2.688,NA,2.08,225.9,8.41,108.2,28.27,994.6666666666666
005,2018-07-16,2018-07-16T08:41:13Z,2.742,NA,2.17,226.1,8.48,108.5,27.992,994.8
005,2018-07-16,2018-07-16T08:41:15Z,2.794,NA,2.28,232,8.81,109.2,26.361,994.6666666666666
005,2018-07-16,2018-07-16T08:41:17Z,2.852,NA,2.41,231.3,8.88,110,26.262,994.6666666666666
005,2018-07-16,2018-07-16T08:41:19Z,2.904,NA,2.55,230.9,8.93,110.3,26.076,994.8
005,2018-07-16,2018-07-16T08:41:21Z,2.964,NA,2.68,230.1,8.96,110.5,25.984,994.6666666666666
005,2018-07-16,2018-07-16T08:41:23Z,3.022,NA,2.81,229.7,8.98,110.5,25.832,994.6666666666666
005,2018-07-16,2018-07-16T08:41:25Z,3.088,NA,3.01,229.4,9.02,110.5,25.628,994.6666666666666
005,2018-07-16,2018-07-16T08:41:27Z,3.147,NA,3.13,234,9.27,111,24.257,994.6666666666666
005,2018-07-16,2018-07-16T08:41:29Z,3.213,NA,3.31,235.1,9.38,111.1,23.662,994.6666666666666
005,2018-07-16,2018-07-16T08:41:31Z,3.273,NA,3.54,234.9,9.44,111,23.435,994.6666666666666
005,2018-07-16,2018-07-16T08:41:33Z,3.341,NA,3.8,233.3,9.02,106.1,23.454,994.6666666666666
005,2018-07-16,2018-07-16T08:41:35Z,3.404,NA,4.09,231.8,8.64,101.6,23.415,994.8
005,2018-07-16,2018-07-16T08:41:37Z,3.475,NA,4.4,231.1,8.51,99.7,23.178,994.6666666666666
005,2018-07-16,2018-07-16T08:41:39Z,3.54,NA,4.68,236,8.34,95.3,21.723,994.6666666666666
005,2018-07-16,2018-07-16T08:41:41Z,3.612,NA,5.13,237.5,8.08,91.1,21.165,994.8
005,2018-07-16,2018-07-16T08:41:43Z,3.678,NA,5.55,237.4,7.97,89.3,20.864,994.6666666666666
005,2018-07-16,2018-07-16T08:41:45Z,3.75,NA,6.04,236.2,7.43,83.1,20.792,994.6666666666666
005,2018-07-16,2018-07-16T08:41:47Z,3.816,NA,6.64,235.1,7.11,79.3,20.676,994.6666666666666
005,2018-07-16,2018-07-16T08:41:49Z,3.88,NA,7.07,234,6.97,77.7,20.622,994.6666666666666
005,2018-07-16,2018-07-16T08:41:51Z,3.949,NA,7.64,233.6,6.79,75.5,20.497,994.6666666666666
005,2018-07-16,2018-07-16T08:41:53Z,4.01,NA,8.22,233,6.28,69.7,20.427,994.6666666666666
005,2018-07-16,2018-07-16T08:41:55Z,4.073,NA,8.52,232,6.17,68.5,20.381,994.6666666666666
005,2018-07-16,2018-07-16T08:41:57Z,4.127,NA,8.84,231.4,6.04,66.9,20.299,994.8
005,2018-07-16,2018-07-16T08:41:59Z,4.184,NA,9.02,231.2,5.94,65.7,20.184,994.6666666666666
005,2018-07-16,2018-07-16T08:42:01Z,4.235,NA,8.99,231.1,5.5,60.6,20.007,994.8
005,2018-07-16,2018-07-16T08:42:03Z,4.289,NA,8.9,236.3,5.38,57.8,18.72,994.8
005,2018-07-16,2018-07-16T08:42:05Z,4.337,NA,8.76,234.3,5.22,56.1,18.873,994.6666666666666
005,2018-07-16,2018-07-16T08:42:07Z,4.39,NA,8.34,235.5,4.76,50.8,18.439,994.6666666666666
005,2018-07-16,2018-07-16T08:42:09Z,4.437,NA,8.15,234.7,4.47,47.6,18.395,994.6666666666666
005,2018-07-16,2018-07-16T08:42:11Z,4.487,NA,7.73,234.5,4.32,45.9,18.222,994.6666666666666
005,2018-07-16,2018-07-16T08:42:13Z,4.532,NA,7.28,234.1,4.18,44.3,18.123,994.6666666666666
005,2018-07-16,2018-07-16T08:42:15Z,4.576,NA,6.74,233.9,3.78,40,18.012,994.6666666666666
005,2018-07-16,2018-07-16T08:42:17Z,4.624,NA,6.37,233.4,3.56,37.6,17.943,994.6666666666666
005,2018-07-16,2018-07-16T08:42:19Z,4.67,NA,5.88,232.9,3.39,35.7,17.847,994.6666666666666
005,2018-07-16,2018-07-16T08:42:21Z,4.711,NA,5.64,232.8,3.28,34.4,17.65,994.6666666666666
005,2018-07-16,2018-07-16T08:42:23Z,4.751,NA,5.34,232.8,3.21,33.6,17.457,994.6666666666666
005,2018-07-16,2018-07-16T08:42:25Z,4.794,NA,5.06,232.9,2.72,28.3,15.983,994.6666666666666
005,2018-07-16,2018-07-16T08:42:27Z,4.831,NA,4.85,242.9,2.69,26.8,15.218,994.8
005,2018-07-16,2018-07-16T08:42:29Z,4.876,NA,4.63,242.2,2.53,25.2,15.042,994.6666666666666
005,2018-07-16,2018-07-16T08:42:31Z,4.917,NA,4.47,242.2,2.02,20,14.811,994.6666666666666
005,2018-07-16,2018-07-16T08:42:33Z,4.966,NA,4.17,240.9,1.79,17.6,14.747,994.6666666666666
005,2018-07-16,2018-07-16T08:42:35Z,5.014,NA,3.86,240.5,1.68,16.5,14.444,994.6666666666666
005,2018-07-16,2018-07-16T08:42:37Z,5.066,NA,3.59,244.1,1.63,15.5,13.483,994.6666666666666
005,2018-07-16,2018-07-16T08:42:39Z,5.116,NA,3.25,243.1,1.56,14.8,13.027,994.6666666666666
005,2018-07-16,2018-07-16T08:42:41Z,5.169,NA,2.98,242,1.5,14.1,12.736,994.6666666666666
005,2018-07-16,2018-07-16T08:42:43Z,5.219,NA,2.78,239.8,1.44,13.5,12.555,994.6666666666666
005,2018-07-16,2018-07-16T08:42:45Z,5.272,NA,2.67,237.1,1.04,9.7,12.456,994.6666666666666
005,2018-07-16,2018-07-16T08:42:47Z,5.322,NA,2.59,234.7,0.95,8.9,12.381,994.8
005,2018-07-16,2018-07-16T08:42:49Z,5.373,NA,2.63,232.4,0.92,8.6,12.314,994.8
005,2018-07-16,2018-07-16T08:42:51Z,5.432,NA,2.82,231,0.89,8.3,12.214,994.6666666666666
005,2018-07-16,2018-07-16T08:42:53Z,5.484,NA,3.21,237.3,0.88,8,10.879,994.8
005,2018-07-16,2018-07-16T08:42:55Z,5.544,NA,3.76,235.7,0.86,7.8,10.866,994.8
005,2018-07-16,2018-07-16T08:42:57Z,5.598,NA,4.29,234.6,0.84,7.6,10.773,994.6666666666666
005,2018-07-16,2018-07-16T08:42:59Z,5.66,NA,4.87,233.7,0.81,7.3,10.71,994.6666666666666
005,2018-07-16,2018-07-16T08:43:01Z,5.717,NA,5.21,232.9,0.78,7,10.658,994.6666666666666
005,2018-07-16,2018-07-16T08:43:03Z,5.78,NA,5.63,232.1,0.73,6.6,10.577,994.8
005,2018-07-16,2018-07-16T08:43:05Z,5.838,NA,5.99,231.7,0.69,6.2,10.432,994.8
005,2018-07-16,2018-07-16T08:43:07Z,5.902,NA,5.92,236.6,0.67,5.8,9.466,994.6666666666666
005,2018-07-16,2018-07-16T08:43:09Z,5.963,NA,5.98,235.6,0.63,5.5,9.424,994.8
005,2018-07-16,2018-07-16T08:43:11Z,6.024,NA,5.75,235.3,0.6,5.2,9.266,994.6666666666666
005,2018-07-16,2018-07-16T08:43:13Z,6.093,NA,5.38,234.8,0.57,4.9,9.146,994.6666666666666
005,2018-07-16,2018-07-16T08:43:15Z,6.155,NA,5.07,234.3,0.54,4.7,9.037,994.8
005,2018-07-16,2018-07-16T08:43:17Z,6.225,NA,4.72,233.6,0.51,4.5,8.939,994.6666666666666
005,2018-07-16,2018-07-16T08:43:19Z,6.289,NA,4.36,232.9,0.49,4.2,8.867,994.6666666666666
005,2018-07-16,2018-07-16T08:43:21Z,6.361,NA,4.03,232.1,0.46,4,8.793,994.6666666666666
005,2018-07-16,2018-07-16T08:43:23Z,6.435,NA,3.69,231.7,0.44,3.8,8.652,994.8
005,2018-07-16,2018-07-16T08:43:25Z,7.181,NA,3.28,231.4,0.42,3.6,8.519,994.6666666666666
005,2018-07-16,2018-07-16T08:43:27Z,7.219,NA,3.08,230.8,0.4,3.5,8.414,994.6666666666666
005,2018-07-16,2018-07-16T08:43:29Z,7.27,NA,2.85,230.4,0.39,3.3,8.326,994.8
005,2018-07-16,2018-07-16T08:43:31Z,7.33,NA,2.59,230,0.37,3.2,8.225,994.6666666666666
005,2018-07-16,2018-07-16T08:43:33Z,7.385,NA,2.37,229.9,0.36,3,8.12,994.6666666666666
005,2018-07-16,2018-07-16T08:43:35Z,7.442,NA,2.14,229.8,0.34,2.9,8.019,994.6666666666666
005,2018-07-16,2018-07-16T08:43:37Z,7.497,NA,2.05,229.6,0.33,2.8,7.926,994.8
005,2018-07-16,2018-07-16T08:43:39Z,7.549,NA,1.94,229.5,0.32,2.7,7.834,994.6666666666666
005,2018-07-16,2018-07-16T08:43:41Z,7.599,NA,1.88,229.7,0.31,2.6,7.712,994.6666666666666
005,2018-07-16,2018-07-16T08:43:43Z,7.652,NA,1.74,229.7,0.29,2.5,7.608,994.8
005,2018-07-16,2018-07-16T08:43:45Z,7.698,NA,1.75,229.7,0.28,2.4,7.521,994.6666666666666
005,2018-07-16,2018-07-16T08:43:47Z,7.75,NA,1.69,229.8,0.27,2.3,7.445,994.6666666666666
005,2018-07-16,2018-07-16T08:43:49Z,7.806,NA,1.67,229.9,0.27,2.2,7.363,994.6666666666666
005,2018-07-16,2018-07-16T08:43:51Z,7.86,NA,1.62,230.2,0.26,2.1,7.291,994.6666666666666
005,2018-07-16,2018-07-16T08:43:53Z,7.913,NA,1.55,230.5,0.25,2.1,7.235,994.6666666666666
005,2018-07-16,2018-07-16T08:43:55Z,8.695,NA,1.55,231,0.24,2,7.18,994.6666666666666
005,2018-07-16,2018-07-16T08:43:57Z,8.76,NA,1.54,231.7,0.23,1.9,7.129,994.8
005,2018-07-16,2018-07-16T08:44:03Z,8.838,NA,1.53,235.1,0.21,1.8,7.026,994.6666666666666
005,2018-07-16,2018-07-16T08:44:05Z,8.892,NA,1.52,236.5,0.21,1.7,6.992,994.6666666666666
005,2018-07-16,2018-07-16T08:44:07Z,8.948,NA,1.56,237.8,0.2,1.7,6.962,994.6666666666666
005,2018-07-16,2018-07-16T08:44:09Z,8.989,NA,1.56,238.9,0.2,1.6,6.946,994.6666666666666
005,2018-07-16,2018-07-16T08:44:11Z,9.022,NA,1.57,239.7,0.19,1.6,6.93,994.6666666666666
005,2018-07-16,2018-07-16T08:44:13Z,9.058,NA,1.59,240.6,0.19,1.5,6.902,994.6666666666666
005,2018-07-16,2018-07-16T08:44:15Z,9.097,NA,1.6,241.3,0.18,1.5,6.87,994.6666666666666
005,2018-07-16,2018-07-16T08:44:17Z,9.139,NA,1.62,241.7,0.18,1.4,6.849,994.6666666666666
005,2018-07-16,2018-07-16T08:44:19Z,9.18,NA,1.63,242.1,0.17,1.4,6.83,994.6666666666666
005,2018-07-16,2018-07-16T08:44:21Z,9.215,NA,1.64,242.5,0.17,1.4,6.811,994.8
005,2018-07-16,2018-07-16T08:44:23Z,9.249,NA,1.68,243,0.16,1.3,6.791,994.6666666666666
005,2018-07-16,2018-07-16T08:44:25Z,9.29,NA,1.74,243.7,0.16,1.3,6.777,994.6666666666666
005,2018-07-16,2018-07-16T08:44:27Z,9.333,NA,1.78,244.5,0.15,1.3,6.764,994.8
005,2018-07-16,2018-07-16T08:44:29Z,10.115,NA,1.81,245.3,0.15,1.2,6.749,994.6666666666666
005,2018-07-16,2018-07-16T08:44:31Z,10.168,NA,1.82,246.1,0.14,1.2,6.725,994.6666666666666
005,2018-07-16,2018-07-16T08:44:33Z,10.208,NA,1.93,247.1,0.14,1.1,6.701,994.6666666666666
005,2018-07-16,2018-07-16T08:44:35Z,10.252,NA,2.06,248.3,0.13,1.1,6.676,994.8
005,2018-07-16,2018-07-16T08:44:37Z,10.296,NA,2.18,249.3,0.13,1.1,6.651,994.6666666666666
005,2018-07-16,2018-07-16T08:44:39Z,10.331,NA,2.35,250.2,0.13,1,6.632,994.8
005,2018-07-16,2018-07-16T08:44:41Z,10.371,NA,2.53,251.1,0.12,1,6.615,994.6666666666666
005,2018-07-16,2018-07-16T08:44:43Z,10.408,NA,2.75,252,0.12,1,6.608,994.8
005,2018-07-16,2018-07-16T08:44:45Z,10.45,NA,2.97,252.8,0.12,0.9,6.603,994.8
005,2018-07-16,2018-07-16T08:44:47Z,10.49,NA,3.14,253.6,0.11,0.9,6.595,994.8
005,2018-07-16,2018-07-16T08:44:49Z,10.532,NA,3.3,254.4,0.11,0.9,6.584,994.6666666666666
005,2018-07-16,2018-07-16T08:44:51Z,10.572,NA,3.46,255.1,0.11,0.9,6.57,994.6666666666666
005,2018-07-16,2018-07-16T08:44:53Z,10.613,NA,3.6,256.1,0.1,0.9,6.551,994.6666666666666
005,2018-07-16,2018-07-16T08:44:55Z,10.659,NA,3.71,257.1,0.1,0.8,6.53,994.6666666666666
005,2018-07-16,2018-07-16T08:44:57Z,10.707,NA,3.77,258.1,0.1,0.8,6.506,994.6666666666666
005,2018-07-16,2018-07-16T08:44:59Z,10.758,NA,3.91,259.2,0.09,0.8,6.48,994.6666666666666
005,2018-07-16,2018-07-16T08:45:01Z,10.8,NA,3.98,260.1,0.09,0.7,6.461,994.6666666666666
005,2018-07-16,2018-07-16T08:45:03Z,11.596,NA,4.05,261.1,0.09,0.7,6.442,994.6666666666666
005,2018-07-16,2018-07-16T08:45:05Z,11.723,NA,4.04,262.1,0.09,0.7,6.428,994.8
005,2018-07-16,2018-07-16T08:45:07Z,11.749,NA,4.09,263,0.08,0.7,6.413,994.8
005,2018-07-16,2018-07-16T08:45:09Z,11.772,NA,4.07,263.8,0.08,0.6,6.401,994.6666666666666
005,2018-07-16,2018-07-16T08:45:11Z,11.806,NA,4.09,264.7,0.08,0.6,6.39,994.8
005,2018-07-16,2018-07-16T08:45:13Z,11.855,NA,4.07,265.6,0.07,0.6,6.377,994.8
005,2018-07-16,2018-07-16T08:45:15Z,11.887,NA,4.08,266.7,0.07,0.6,6.362,994.6666666666666
005,2018-07-16,2018-07-16T08:45:17Z,11.91,NA,4.08,267.5,0.07,0.6,6.35,994.6666666666666
005,2018-07-16,2018-07-16T08:45:19Z,11.944,NA,4.06,268.8,0.07,0.5,6.338,994.8
005,2018-07-16,2018-07-16T08:45:21Z,11.977,NA,4.03,270.1,0.06,0.5,6.324,994.8
005,2018-07-16,2018-07-16T08:45:23Z,12.003,NA,4.03,271.4,0.06,0.5,6.311,994.8
005,2018-07-16,2018-07-16T08:45:25Z,12.045,NA,4.01,272.9,0.06,0.5,6.298,994.6666666666666
005,2018-07-16,2018-07-16T08:45:27Z,12.084,NA,4,274.4,0.06,0.5,6.288,994.6666666666666
005,2018-07-16,2018-07-16T08:45:29Z,12.135,NA,4.02,276.2,0.05,0.4,6.275,994.6666666666666
005,2018-07-16,2018-07-16T08:45:31Z,12.187,NA,4.03,278.4,0.05,0.4,6.262,994.6666666666666
005,2018-07-16,2018-07-16T08:45:33Z,12.24,NA,4.64,280.5,0.05,0.4,6.25,994.6666666666666
005,2018-07-16,2018-07-16T08:45:35Z,12.284,NA,4.66,282.8,0.05,0.4,6.238,994.6666666666666
005,2018-07-16,2018-07-16T08:45:37Z,12.328,NA,5.81,285.3,0.04,0.3,6.226,994.8
005,2018-07-16,2018-07-16T08:45:39Z,12.364,NA,8.72,287.6,0.04,0.3,6.215,994.6666666666666
005,2018-07-16,2018-07-16T08:45:41Z,12.401,NA,8.75,289.6,0.04,0.3,6.208,994.6666666666666
005,2018-07-16,2018-07-16T08:45:43Z,12.432,NA,8.81,291,0.04,0.3,6.206,994.6666666666666
005,2018-07-16,2018-07-16T08:45:45Z,12.477,NA,9.22,291.9,0.04,0.3,6.206,994.8
005,2018-07-16,2018-07-16T08:45:47Z,12.544,NA,8.26,292.7,0.04,0.3,6.206,994.8
005,2018-07-16,2018-07-16T08:45:49Z,12.6,NA,8.46,292.9,0.04,0.3,6.208,994.8
005,2018-07-16,2018-07-16T08:45:51Z,12.656,NA,8.56,292.9,0.04,0.3,6.211,994.8
005,2018-07-16,2018-07-16T08:45:53Z,12.706,NA,5.07,292.9,0.04,0.3,6.214,994.8
005,2018-07-16,2018-07-16T08:45:55Z,12.759,NA,4.99,292.8,0.04,0.3,6.215,994.6666666666666
005,2018-07-16,2018-07-16T08:45:57Z,12.802,NA,5.04,292.8,0.04,0.3,6.217,994.6666666666666
005,2018-07-16,2018-07-16T08:45:59Z,12.847,NA,5.02,292.7,0.04,0.3,6.217,994.6666666666666
005,2018-07-16,2018-07-16T08:46:01Z,12.885,NA,5.13,292.8,0.04,0.3,6.218,994.8
005,2018-07-16,2018-07-16T08:46:03Z,12.918,NA,5.25,292.8,0.04,0.3,6.218,994.8
005,2018-07-16,2018-07-16T08:46:05Z,12.942,NA,5.45,292.8,0.04,0.3,6.217,994.8
005,2018-08-06,2018-08-06T08:55:05Z,0.05675,0,0.7308333333333333,222.51666666666665,8.33,106.55833333333334,28.065083333333337,997.2444444444444
005,2018-08-06,2018-08-06T08:55:08Z,0.08016666666666666,0,0.735,222.75833333333333,8.33,106.61666666666666,28.074166666666667,997.211111111111
005,2018-08-06,2018-08-06T08:55:11Z,0.1085,0,0.7508333333333334,222.95,8.34,106.7,28.078916666666668,997.1888888888888
005,2018-08-06,2018-08-06T08:55:14Z,0.13816666666666666,0,0.7508333333333334,223.05833333333337,8.34,106.76666666666668,28.080916666666667,997.1666666666666
005,2018-08-06,2018-08-06T08:55:17Z,0.17008333333333334,0,0.7508333333333334,223.13333333333333,8.34,106.8,28.082583333333332,997.2333333333332
005,2018-08-06,2018-08-06T08:55:20Z,0.20625,0,0.7458333333333333,223.2,8.34,106.8,28.084,997.2111111111112
005,2018-08-06,2018-08-06T08:55:23Z,0.24791666666666667,0,0.7324999999999999,223.2,8.34,106.73333333333332,28.084666666666667,997.2888888888888
005,2018-08-06,2018-08-06T08:55:26Z,0.2930833333333333,0,0.7291666666666666,223.2,8.34,106.7,28.086416666666665,997.2444444444444
005,2018-08-06,2018-08-06T08:55:29Z,0.34425,0,0.7266666666666667,223.2,8.331666666666667,106.7,28.086,997.377777777778
005,2018-08-06,2018-08-06T08:55:32Z,0.40041666666666664,0,0.7216666666666667,223.2,8.33,106.7,28.085916666666662,997.3222222222224
005,2018-08-06,2018-08-06T08:55:35Z,0.4588333333333333,0,0.705,223.2,8.33,106.7,28.08491666666667,997.2666666666668
005,2018-08-06,2018-08-06T08:55:38Z,0.5196666666666667,0,0.7175,223.2,8.335,106.7,28.084,997.3222222222222
005,2018-08-06,2018-08-06T08:55:41Z,0.5766666666666667,0,0.71,223.2,8.34,106.7,28.084,997.2444444444444
005,2018-08-06,2018-08-06T08:55:44Z,0.6295833333333334,0,0.7041666666666666,223.2,8.34,106.7,28.08383333333333,997.2777777777778
005,2018-08-06,2018-08-06T08:55:47Z,0.67625,0,0.7224999999999999,223.2,8.34,106.74166666666667,28.083,997.1666666666666
005,2018-08-06,2018-08-06T08:55:50Z,0.7256666666666667,0,0.7233333333333333,223.2,8.34,106.71666666666668,28.083,997.2
005,2018-08-06,2018-08-06T08:55:53Z,0.7788333333333334,0,0.7233333333333333,223.2,8.34,106.8,28.084,997.2777777777778
005,2018-08-06,2018-08-06T08:55:56Z,0.8335833333333333,0,0.735,223.2,8.34,106.8,28.083333333333332,997.2
005,2018-08-06,2018-08-06T08:55:59Z,0.89075,0,0.7383333333333333,223.26666666666668,8.34,106.8,28.08383333333333,997.2444444444444
005,2018-08-06,2018-08-06T08:56:02Z,0.9489166666666666,0,0.75,223.3,8.34,106.8,28.083416666666665,997.2555555555556
005,2018-08-06,2018-08-06T08:56:05Z,1.00775,0,0.7491666666666666,223.3,8.34,106.8,28.081583333333334,997.2
005,2018-08-06,2018-08-06T08:56:08Z,1.0685,0,0.7424999999999999,223.3,8.34,106.71666666666668,28.079,997.2333333333332
005,2018-08-06,2018-08-06T08:56:11Z,1.1288333333333334,0,0.7316666666666667,223.3,8.33,106.65,28.075666666666667,997.2555555555556
005,2018-08-06,2018-08-06T08:56:14Z,1.1895,0,0.7283333333333333,223.3,8.3225,106.49166666666667,28.072083333333335,997.2777777777778
005,2018-08-06,2018-08-06T08:56:17Z,1.2535833333333333,0,0.7083333333333333,223.3,8.306666666666667,106.325,28.068666666666665,997.1888888888888
005,2018-08-06,2018-08-06T08:56:20Z,1.3219166666666666,0,0.7183333333333333,223.3,8.296666666666667,106.15,28.06425,997.1666666666666
