"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"219","11/14/2014","17:22:52",16.032,736.4,60.1,5.92,181.5,7.37,34.35,0,-0.27,NA,3.19,NA,7.493,7.8
"220","11/14/2014","17:22:55",16.025,736.5,59.6,5.88,181.5,7.37,34.07,0,-0.28,NA,3.21,NA,7.548,7.8
"221","11/14/2014","17:22:57",16.02,736.5,59.2,5.84,181.5,7.37,34.28,0,-0.28,NA,3.19,NA,7.58,7.8
"222","11/14/2014","17:23:00",16.009,736.5,58.8,5.8,181.5,7.36,34.45,0,-0.28,NA,3.11,NA,7.61,7.8
"223","11/14/2014","17:23:02",16.002,736.4,58.4,5.76,181.5,7.36,34.61,0,-0.26,NA,3.11,NA,7.638,7.9
"224","11/14/2014","17:23:05",15.991,736.5,58.1,5.74,181.5,7.36,34.5,0,-0.25,NA,3.07,NA,7.674,8
"225","11/14/2014","17:23:07",15.982,736.4,57.9,5.72,181.5,7.35,34.5,0,-0.26,NA,3.04,NA,7.714,8
"226","11/14/2014","17:23:10",15.966,736.4,57.8,5.7,181.5,7.35,34.67,0,-0.27,NA,3.06,NA,7.758,8.1
"227","11/14/2014","17:23:12",15.949,736.4,57.6,5.69,181.5,7.35,34.36,0,-0.27,NA,3.08,NA,7.801,8.1
"228","11/14/2014","17:23:15",15.935,736.5,57.5,5.68,181.5,7.35,34.21,0,-0.26,NA,3.1,NA,7.848,8.1
"229","11/14/2014","17:23:17",15.928,736.5,57.4,5.67,181.6,7.34,33.79,0,-0.26,NA,3.1,NA,7.896,8.2
"230","11/14/2014","17:23:20",15.917,736.4,57.4,5.67,181.5,7.34,34.08,0,-0.26,NA,3.11,NA,7.935,8.3
"231","11/14/2014","17:23:22",15.901,736.4,57.3,5.66,181.6,7.34,34.03,0,-0.27,NA,3.09,NA,7.969,8.3
"232","11/14/2014","17:23:25",15.89,736.4,57.2,5.65,181.6,7.34,34.02,0,-0.28,NA,3.06,NA,8.017,8.3
"233","11/14/2014","17:23:27",15.87,736.5,57.1,5.64,181.6,7.33,34.76,0,-0.28,NA,3.02,NA,8.055,8.4
"234","11/14/2014","17:23:30",15.836,736.4,56.9,5.63,181.6,7.33,34.94,0,-0.29,NA,3.01,NA,8.1,8.5
"235","11/14/2014","17:23:32",15.814,736.4,56.5,5.6,181.7,7.33,35.26,0,-0.29,NA,2.99,NA,8.144,8.5
"236","11/14/2014","17:23:35",15.781,736.5,56.1,5.56,181.7,7.33,34.26,0,-0.3,NA,2.96,NA,8.192,8.6
"237","11/14/2014","17:23:37",15.733,736.4,55.7,5.52,181.9,7.33,34.74,0,-0.3,NA,2.92,NA,8.243,8.7
"238","11/14/2014","17:23:40",15.685,736.4,55.1,5.47,181.9,7.32,35.38,0,-0.3,NA,2.97,NA,8.304,8.7
"239","11/14/2014","17:23:42",15.627,736.5,54.4,5.41,182.1,7.32,41.98,0,-0.31,NA,2.93,NA,8.357,8.8
"240","11/14/2014","17:23:45",15.553,736.4,49.7,4.95,182.2,7.32,36.74,0,-0.3,NA,2.95,NA,8.413,8.9
"241","11/14/2014","17:23:47",15.474,736.5,48.6,4.85,182.3,7.32,37.33,0,-0.28,NA,2.92,NA,8.47,8.9
"242","11/14/2014","17:23:50",15.442,736.6,47.9,4.78,182.3,7.31,37.56,0,-0.28,NA,2.99,NA,8.52,8.9
"243","11/14/2014","17:23:52",15.393,736.5,47.5,4.74,182.4,7.31,38.17,0,-0.28,NA,2.97,NA,8.561,8.9
"244","11/14/2014","17:23:55",15.296,736.4,46.7,4.67,182.5,7.3,38.17,0,-0.26,NA,2.97,NA,8.623,9.1
"245","11/14/2014","17:23:57",15.209,736.4,42.7,4.28,182.7,7.3,37.9,0,-0.26,NA,2.96,NA,8.687,9.1
"246","11/14/2014","17:24:00",15.122,736.5,41.7,4.19,182.7,7.29,37.82,0,-0.25,NA,2.91,NA,8.743,9.2
"247","11/14/2014","17:24:02",15.029,736.6,41.3,4.16,182.9,7.29,37.97,0,-0.26,NA,2.88,NA,8.801,9.2
"248","11/14/2014","17:24:05",14.957,736.4,41,4.13,182.9,7.28,37.77,0,-0.26,NA,2.92,NA,8.854,9.2
"249","11/14/2014","17:24:07",14.946,736.4,40.7,4.11,182.9,7.28,37.53,0,-0.26,NA,2.91,NA,8.898,9.2
"250","11/14/2014","17:24:10",14.941,736.4,40.5,4.09,182.9,7.27,44.09,0,-0.26,NA,2.89,NA,8.943,9.3
"251","11/14/2014","17:24:12",14.9,736.4,40.2,4.06,182.9,7.27,43.76,0,-0.21,NA,3.5,NA,8.994,9.3
"252","11/14/2014","17:24:15",14.879,736.4,39.7,4.01,182.9,7.26,326.29,0,-0.1,NA,4.56,NA,9.045,9.4
"253","11/14/2014","17:24:17",14.845,736.4,39.1,3.95,182.9,7.26,121.36,0,-0.01,NA,5.54,NA,9.092,9.4
