Unit ID:,,,,,,,,,,,,,,,,,,,,,
9/11/2017,15:01:03,22.477,743.6,92.1,7.97,347.5,8.73,,,,-853.8,0,3.585,3.59,,,2.231,8.37,,,1.193
9/11/2017,15:01:04,22.454,743.6,86.5,7.49,347.7,8.72,,,,-853.81,0,3.555,3.56,,,2.232,8.38,,,1.222
9/11/2017,15:01:05,22.428,743.7,82,7.1,347.9,8.72,,,,-853.89,0,3.539,3.54,,,2.22,8.33,,,1.249
9/11/2017,15:01:06,22.398,743.6,77.6,6.73,348.2,8.71,,,,-853.91,0,3.523,3.52,,,2.25,8.44,,,1.272
9/11/2017,15:01:07,22.367,743.6,74.2,6.43,348.5,8.71,,,,-853.92,0,3.519,3.52,,,2.535,9.51,,,1.311
9/11/2017,15:01:08,22.333,743.6,67.4,5.85,348.8,8.61,,,,-854,0,3.504,3.5,,,2.615,9.81,,,1.338
9/11/2017,15:01:09,22.306,743.6,62,5.38,349.1,8.6,,,,-854.11,0,3.473,3.47,,,2.174,8.16,,,1.364
9/11/2017,15:01:10,22.275,743.5,56.5,4.91,349.5,8.59,,,,-854.25,0,3.447,3.45,,,1.92,7.21,,,1.391
9/11/2017,15:01:11,22.245,743.6,52.8,4.59,349.9,8.59,,,,-854.45,0,3.419,3.42,,,2.017,7.57,,,1.418
9/11/2017,15:01:12,22.21,743.6,45.1,3.92,350.4,8.58,,,,-854.67,0,3.389,3.39,,,2.114,7.94,,,1.45
9/11/2017,15:01:13,22.179,743.6,40.4,3.51,350.9,8.57,,,,-854.88,0,3.355,3.35,,,2.15,8.07,,,1.477
9/11/2017,15:01:14,22.151,743.6,36.8,3.2,351.4,8.57,,,,-855.06,0,3.305,3.3,,,2.12,7.96,,,1.503
9/11/2017,15:01:15,22.125,743.6,34.8,3.03,352,8.56,,,,-855.27,0,3.264,3.26,,,2.039,7.65,,,1.53
9/11/2017,15:01:16,22.095,743.6,29.5,2.57,352.5,8.56,,,,-855.5,0,3.218,3.22,,,1.957,7.35,,,1.564
9/11/2017,15:01:17,22.065,743.7,26.1,2.28,353.2,8.55,,,,-855.75,0,3.167,3.17,,,1.894,7.11,,,1.593
9/11/2017,15:01:18,22.032,743.6,23.6,2.06,353.8,8.55,,,,-855.97,0,3.135,3.14,,,1.859,6.98,,,1.622
9/11/2017,15:01:19,22.002,743.6,21.5,1.88,354.6,8.54,,,,-856.16,0,3.072,3.07,,,1.821,6.84,,,1.652
9/11/2017,15:01:20,21.971,743.6,20.7,1.81,355.2,8.54,,,,-856.33,0,3.031,3.03,,,1.796,6.74,,,2.386
9/11/2017,15:01:21,21.945,743.6,19.6,1.71,356,8.53,,,,-856.54,0,2.985,2.99,,,1.753,6.59,,,2.464
9/11/2017,15:01:22,21.915,743.6,18.8,1.64,356.6,8.53,,,,-856.71,0,2.944,2.94,,,1.7,6.39,,,2.51
9/11/2017,15:01:23,21.889,743.6,18,1.58,357.4,8.52,,,,-856.88,0,2.904,2.9,,,1.633,6.13,,,2.552
9/11/2017,15:01:24,21.862,743.6,17.4,1.52,358.1,8.52,,,,-856.97,0,2.852,2.85,,,1.599,6.01,,,2.554
9/11/2017,15:01:25,21.84,743.6,13.5,1.18,358.9,8.51,,,,-857.06,0,2.79,2.79,,,1.561,5.87,,,2.571
9/11/2017,15:01:26,21.815,743.6,12.8,1.12,359.6,8.51,,,,-857.11,0,2.728,2.73,,,1.529,5.75,,,2.596
9/11/2017,15:01:27,21.788,743.6,12.2,1.07,360.6,8.41,,,,-857.18,0,2.679,2.68,,,1.5,5.64,,,2.622
9/11/2017,15:01:28,21.756,743.6,12,1.05,361.6,8.4,,,,-857.25,0,2.638,2.64,,,1.466,5.51,,,2.645
9/11/2017,15:01:29,21.73,743.6,11.6,1.02,362.7,8.39,,,,-857.31,0,2.589,2.59,,,1.412,5.31,,,2.67
9/11/2017,15:01:30,21.709,743.6,11.4,1,363.9,8.38,,,,-857.33,0,2.558,2.56,,,1.368,5.14,,,2.69
9/11/2017,15:01:31,21.684,743.6,11.1,0.97,365,8.37,,,,-857.32,0,2.516,2.52,,,1.326,4.99,,,2.715
9/11/2017,15:01:32,21.666,743.6,10.8,0.95,366.3,8.37,,,,-857.29,0,2.479,2.48,,,1.278,4.81,,,2.746
9/11/2017,15:01:33,21.644,743.6,10.6,0.93,367.6,8.36,,,,-857.25,0,2.458,2.46,,,1.24,4.67,,,2.769
9/11/2017,15:01:34,21.623,743.6,10.4,0.91,369.3,8.35,,,,-857.19,0,2.437,2.44,,,1.218,4.58,,,2.797
9/11/2017,15:01:35,21.592,743.6,10.1,0.89,371.2,8.34,,,,-857.18,0,2.42,2.42,,,1.193,4.49,,,2.835
9/11/2017,15:01:36,21.562,743.6,9.9,0.88,373.6,8.33,,,,-857.14,0,2.406,2.41,,,1.161,4.37,,,2.875
9/11/2017,15:01:37,21.528,743.6,9.7,0.86,375.8,8.32,,,,-857.12,0,2.38,2.38,,,1.142,4.3,,,2.914
9/11/2017,15:01:38,21.494,743.6,9.6,0.84,379.3,8.32,,,,-857.08,0,2.365,2.37,,,1.122,4.23,,,2.947
9/11/2017,15:01:39,21.456,743.6,9.4,0.83,382.7,8.22,,,,-857.09,0,2.341,2.34,,,1.103,4.16,,,2.972
9/11/2017,15:01:40,21.42,743.6,9.2,0.81,387,8.2,,,,-857.08,0,2.326,2.33,,,1.098,4.13,,,3.009
9/11/2017,15:01:41,21.375,743.6,8.9,0.79,391.3,8.17,,,,-857.09,0,2.311,2.31,,,1.093,4.12,,,3.033
9/11/2017,15:01:42,21.335,743.6,8.6,0.76,396.7,8.15,,,,-857.04,0,2.304,2.3,,,1.072,4.04,,,3.072
9/11/2017,15:01:43,21.29,743.6,8.3,0.73,401.8,8.14,,,,-856.95,0,2.305,2.31,,,1.06,3.99,,,3.095
9/11/2017,15:01:44,21.248,743.6,8,0.71,408.2,8.12,,,,-856.85,0,2.304,2.3,,,1.051,3.96,,,3.13
9/11/2017,15:01:45,21.2,743.6,7.8,0.69,413.9,8.1,,,,-856.73,0,2.289,2.29,,,1.044,3.93,,,3.159
9/11/2017,15:01:46,21.161,743.6,7.5,0.67,420.6,8.08,,,,-856.52,0,2.276,2.28,,,1.043,3.93,,,3.193
9/11/2017,15:01:47,21.113,743.6,7.3,0.65,426.5,7.9,,,,-856.2,0,2.264,2.26,,,1.044,3.93,,,3.972
9/11/2017,15:01:48,21.059,743.6,7.1,0.63,435,7.84,,,,-855.82,0,2.262,2.26,,,1.047,3.95,,,4.008
9/11/2017,15:01:49,21.004,743.6,6.9,0.61,444.9,7.8,,,,-854.67,0,2.274,2.27,,,1.07,4.03,,,3.997
9/11/2017,15:01:50,20.964,743.6,6.7,0.6,453.8,7.78,,,,-656.56,0,2.305,2.31,,,2.03,7.62,,,4.01
9/11/2017,15:01:51,20.913,743.6,6.6,0.59,461.9,7.76,,,,-594.17,0,2.408,2.41,,,3.069,11.51,,,4.012
9/11/2017,15:01:52,20.869,743.6,6.4,0.57,470.6,7.74,,,,-802.14,0,2.461,2.46,,,1.637,6.15,,,4.01
9/11/2017,15:01:53,20.84,743.6,6.2,0.56,478.7,7.72,,,,-833.07,0,2.525,2.53,,,2.366,8.88,,,4.005
9/11/2017,15:01:54,20.814,743.6,6.1,0.55,485.7,7.71,,,,-849.14,0,2.536,2.54,,,3.212,12.04,,,3.995
9/11/2017,15:01:55,20.784,743.6,6,0.54,581,7.7,,,,-486.21,0,8.6,8.6,,,3.268,12.25,,,3.988
9/11/2017,15:01:56,20.738,743.6,5.9,0.52,599,7.59,,,,-580.8,0,4.832,4.83,,,3.317,12.43,,,3.987
9/11/2017,15:01:57,20.7,743.6,5.8,0.52,594,7.57,,,,-424.74,0,4.483,4.48,,,3.154,11.82,,,3.987
9/11/2017,15:01:58,20.659,743.6,5.6,0.51,588,7.54,,,,-833.32,0,3.098,3.1,,,1.692,6.36,,,3.984
9/11/2017,15:01:59,20.627,743.6,5.5,0.5,586,7.53,,,,-847.97,0,3.041,3.04,,,1.229,4.62,,,3.981
,,,,,,,,,,,,,,,,,,,,,
Mean Epi,,,,,,,,,,,,,3.042633333,3.043,#DIV/0!,#DIV/0!,3.093233333,11.596,,,
