"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"250","11/13/2014","12:11:36",13.301,724.4,45.6,4.77,52.9,6.81,3.22,0,-0.19,NA,4.84,NA,3.284,3.7
"251","11/13/2014","12:11:37",13.295,724.4,45.4,4.75,52.9,6.8,3.22,0,-0.2,NA,5.02,NA,3.301,3.7
"252","11/13/2014","12:11:38",13.289,724.4,45.2,4.73,52.8,6.8,3.22,0,-0.2,NA,4.59,NA,3.317,3.7
"253","11/13/2014","12:11:39",13.281,724.4,45.1,4.72,52.8,6.8,3.23,0,-0.21,NA,5.6,NA,3.333,3.7
"254","11/13/2014","12:11:40",13.271,724.4,45,4.71,52.8,6.79,3.24,0,-0.21,NA,5.22,NA,3.351,3.7
"255","11/13/2014","12:11:41",13.264,724.4,44.8,4.69,52.8,6.78,3.25,0,-0.22,NA,5.19,NA,3.367,3.7
"256","11/13/2014","12:11:42",13.255,724.4,44.7,4.68,52.8,6.78,3.25,0,-0.22,NA,4.93,NA,3.383,3.7
"257","11/13/2014","12:11:43",13.248,724.4,44.6,4.67,52.8,6.78,3.25,0,-0.22,NA,4.69,NA,3.4,3.7
"258","11/13/2014","12:11:44",13.24,724.4,44.4,4.66,52.8,6.77,3.24,0,-0.22,NA,4.46,NA,3.418,3.8
"259","11/13/2014","12:11:45",13.234,724.4,44.3,4.64,52.8,6.77,3.24,0,-0.23,NA,4.32,NA,3.442,3.8
"260","11/13/2014","12:11:46",13.226,724.4,44.2,4.63,52.8,6.76,3.25,0,-0.23,NA,4.24,NA,3.464,3.9
"261","11/13/2014","12:11:47",13.218,724.4,44.1,4.62,52.8,6.76,3.26,0,-0.23,NA,4.22,NA,3.487,3.9
"262","11/13/2014","12:11:48",13.205,724.4,43.9,4.6,52.9,6.75,3.25,0,-0.24,NA,4.13,NA,3.511,4
"263","11/13/2014","12:11:49",13.188,724.4,43.6,4.57,52.9,6.75,3.25,0,-0.25,NA,4.08,NA,3.538,4
"264","11/13/2014","12:11:50",13.172,724.4,43.3,4.54,53,6.75,3.25,0,-0.25,NA,4.05,NA,3.562,4.1
"265","11/13/2014","12:11:51",13.159,724.4,42.9,4.51,53.1,6.74,3.23,0,-0.25,NA,4.06,NA,3.586,4.1
"266","11/13/2014","12:11:52",13.148,724.4,42.6,4.47,53.2,6.74,3.23,0,-0.25,NA,4.08,NA,3.609,4.1
"267","11/13/2014","12:11:53",13.134,724.4,39.2,4.12,53.4,6.73,3.21,0,-0.25,NA,4,NA,3.636,4.1
"268","11/13/2014","12:11:54",13.123,724.4,38.7,4.07,53.5,6.73,3.18,0,-0.25,NA,3.85,NA,3.659,4.1
"269","11/13/2014","12:11:55",13.111,724.4,38.3,4.02,53.6,6.72,3.17,0,-0.26,NA,3.82,NA,3.68,4.1
"270","11/13/2014","12:11:56",13.1,724.4,38,3.99,53.8,6.72,3.16,0,-0.26,NA,3.77,NA,3.701,4.1
"271","11/13/2014","12:11:57",13.087,724.4,37.6,3.95,53.9,6.72,3.15,0,-0.26,NA,3.71,NA,3.726,4.1
"272","11/13/2014","12:11:58",13.075,724.4,37.2,3.92,54.1,6.71,3.13,0,-0.26,NA,3.65,NA,3.747,4.1
"273","11/13/2014","12:11:59",13.063,724.3,36.9,3.88,54.3,6.71,3.11,0,-0.26,NA,3.66,NA,3.767,4.1
"274","11/13/2014","12:12:00",13.054,724.4,36.6,3.85,54.5,6.7,3.09,0,-0.26,NA,3.63,NA,3.787,4.1
"275","11/13/2014","12:12:01",13.048,724.4,36.3,3.82,54.6,6.7,3.07,0,-0.27,NA,3.56,NA,3.81,4.2
"276","11/13/2014","12:12:02",13.044,724.4,36.1,3.8,54.9,6.7,3.05,0,-0.27,NA,3.46,NA,3.83,4.2
"277","11/13/2014","12:12:03",13.039,724.5,35.9,3.77,55.2,6.7,3.02,0,-0.27,NA,3.31,NA,3.85,4.2
"278","11/13/2014","12:12:04",13.032,724.4,35.6,3.75,55.6,6.69,3.01,0,-0.27,NA,3.28,NA,3.871,4.3
"279","11/13/2014","12:12:05",13.022,724.4,35.4,3.73,55.9,6.69,2.98,0,-0.26,NA,3.41,NA,3.896,4.3
"280","11/13/2014","12:12:06",13.015,724.4,35.2,3.71,56.2,6.69,2.98,0,-0.26,NA,3.44,NA,3.916,4.3
"281","11/13/2014","12:12:07",13.008,724.4,34.9,3.68,56.6,6.68,2.98,0,-0.25,NA,3.46,NA,3.936,4.3
"282","11/13/2014","12:12:08",12.996,724.4,31.1,3.27,57,6.68,2.97,0,-0.25,NA,3.57,NA,3.954,4.3
"283","11/13/2014","12:12:09",12.986,724.4,29.5,3.1,57.4,6.68,2.96,0,-0.25,NA,3.68,NA,3.976,4.3
"284","11/13/2014","12:12:10",12.974,724.5,27.9,2.94,57.9,6.67,2.96,0,-0.24,NA,3.71,NA,3.995,4.3
"285","11/13/2014","12:12:11",12.963,724.4,27,2.84,58.4,6.67,2.93,0,-0.24,NA,3.78,NA,4.013,4.4
"286","11/13/2014","12:12:12",12.947,724.4,26,2.74,59,6.67,2.91,0,-0.25,NA,3.81,NA,4.032,4.4
"287","11/13/2014","12:12:13",12.933,724.4,25,2.63,59.6,6.67,2.89,0,-0.24,NA,3.95,NA,4.05,4.4
"288","11/13/2014","12:12:14",12.92,724.4,24.2,2.56,60.1,6.66,2.88,0,-0.24,NA,4.02,NA,4.072,4.4
"289","11/13/2014","12:12:15",12.909,724.5,20.4,2.16,60.6,6.66,2.84,0,-0.24,NA,4.12,NA,4.091,4.4
"290","11/13/2014","12:12:16",12.897,724.4,19.5,2.05,61.1,6.66,2.8,0,-0.24,NA,4.03,NA,4.11,4.4
"291","11/13/2014","12:12:17",12.887,724.4,18.5,1.95,61.7,6.66,2.79,0,-0.25,NA,3.92,NA,4.13,4.4
"292","11/13/2014","12:12:18",12.874,724.4,17.8,1.88,62.3,6.66,2.77,0,-0.25,NA,3.86,NA,4.154,4.4
"293","11/13/2014","12:12:19",12.865,724.4,17.5,1.85,62.9,6.66,2.74,0,-0.24,NA,3.75,NA,4.173,4.4
"294","11/13/2014","12:12:20",12.858,724.4,17.2,1.81,63.4,6.65,2.72,0,-0.24,NA,3.6,NA,4.191,4.4
"295","11/13/2014","12:12:21",12.851,724.4,16.8,1.78,63.9,6.65,2.7,0,-0.23,NA,3.55,NA,4.207,4.4
"296","11/13/2014","12:12:22",12.845,724.4,16.5,1.75,64.3,6.65,2.69,0,-0.23,NA,3.48,NA,4.224,4.3
"297","11/13/2014","12:12:23",12.842,724.6,16.2,1.72,64.7,6.65,2.66,0,-0.23,NA,3.5,NA,4.239,4.4
"298","11/13/2014","12:12:24",12.839,724.4,16,1.69,65.1,6.65,2.65,0,-0.23,NA,3.33,NA,4.252,4.4
"299","11/13/2014","12:12:25",12.838,724.6,15.7,1.66,65.4,6.65,2.61,0,-0.24,NA,3.26,NA,4.265,4.4
"300","11/13/2014","12:12:26",12.836,724.4,15.4,1.63,65.7,6.65,2.59,0,-0.24,NA,3.11,NA,4.279,4.4
"301","11/13/2014","12:12:27",12.835,724.5,15.2,1.6,66,6.65,2.57,0,-0.25,NA,3.13,NA,4.29,4.4
"302","11/13/2014","12:12:28",12.833,724.5,14.9,1.58,66.2,6.65,2.55,0,-0.25,NA,3.19,NA,4.299,4.4
"303","11/13/2014","12:12:29",12.831,724.5,14.7,1.56,66.4,6.65,2.54,0,-0.25,NA,3.19,NA,4.307,4.4
"304","11/13/2014","12:12:30",12.829,724.4,14.5,1.54,66.6,6.65,2.55,0,-0.25,NA,3.18,NA,4.317,4.4
"305","11/13/2014","12:12:31",12.827,724.5,14.3,1.51,66.7,6.66,2.55,0,-0.25,NA,3.23,NA,4.325,4.4
"306","11/13/2014","12:12:32",12.825,724.5,14,1.48,66.8,6.66,2.54,0,-0.25,NA,3.21,NA,4.332,4.4
"307","11/13/2014","12:12:33",12.821,724.5,13.5,1.43,66.9,6.66,2.56,0,-0.25,NA,3.14,NA,4.341,4.5
"308","11/13/2014","12:12:34",12.815,724.5,13.2,1.4,67.1,6.66,2.56,0,-0.24,NA,3.08,NA,4.352,4.5
"309","11/13/2014","12:12:35",12.81,724.4,12.8,1.36,67.3,6.66,2.55,0,-0.23,NA,3.17,NA,4.361,4.5
"310","11/13/2014","12:12:36",12.803,724.4,12.5,1.32,67.5,6.66,2.56,0,-0.21,NA,3.26,NA,4.371,4.5
"311","11/13/2014","12:12:37",12.798,724.4,12.2,1.29,67.6,6.66,2.56,0,-0.21,NA,3.37,NA,4.381,4.5
"312","11/13/2014","12:12:38",12.792,724.4,11.9,1.26,67.9,6.67,2.58,0,-0.2,NA,3.43,NA,4.393,4.6
"313","11/13/2014","12:12:39",12.787,724.4,11.5,1.22,68.1,6.67,2.57,0,-0.19,NA,3.43,NA,4.404,4.6
"314","11/13/2014","12:12:40",12.781,724.3,11.2,1.18,68.3,6.67,2.59,0,-0.18,NA,3.47,NA,4.413,4.6
"315","11/13/2014","12:12:41",12.773,724.4,7.6,0.8,68.6,6.67,2.6,0,-0.17,NA,3.48,NA,4.422,4.6
"316","11/13/2014","12:12:42",12.765,724.4,7,0.74,68.9,6.67,2.62,0,-0.16,NA,3.5,NA,4.433,4.6
"317","11/13/2014","12:12:43",12.759,724.3,6.5,0.69,69.1,6.67,2.61,0,-0.14,NA,3.55,NA,4.442,4.6
"318","11/13/2014","12:12:44",12.754,724.3,6.2,0.66,69.3,6.67,2.62,0,-0.13,NA,3.66,NA,4.451,4.6
"319","11/13/2014","12:12:45",12.746,724.4,5.8,0.62,69.8,6.67,2.61,0,-0.12,NA,3.72,NA,4.459,4.6
"320","11/13/2014","12:12:46",12.736,724.4,5.5,0.58,70.2,6.67,2.61,0,-0.1,NA,3.79,NA,4.47,4.7
"321","11/13/2014","12:12:47",12.729,724.4,5.1,0.54,70.6,6.67,2.61,0,-0.1,NA,3.74,NA,4.478,4.7
"322","11/13/2014","12:12:48",12.724,724.4,4.7,0.5,71.1,6.67,2.6,0,-0.09,NA,3.73,NA,4.485,4.7
"323","11/13/2014","12:12:49",12.718,724.4,4.4,0.47,71.5,6.67,2.59,0,-0.08,NA,3.72,NA,4.495,4.7
"324","11/13/2014","12:12:50",12.712,724.4,4.1,0.43,72,6.67,2.57,0,-0.08,NA,3.76,NA,4.502,4.7
"325","11/13/2014","12:12:51",12.705,724.5,3.7,0.4,72.4,6.67,2.56,0,-0.07,NA,3.73,NA,4.514,4.7
"326","11/13/2014","12:12:52",12.698,724.5,3.4,0.36,72.8,6.68,2.53,0,-0.05,NA,3.78,NA,4.524,4.7
"327","11/13/2014","12:12:53",12.69,724.4,3.1,0.33,73.2,6.68,2.5,0,-0.05,NA,3.82,NA,4.531,4.8
"328","11/13/2014","12:12:54",12.682,724.4,2.8,0.3,73.7,6.68,2.49,0,-0.04,NA,3.88,NA,4.539,4.8
"329","11/13/2014","12:12:55",12.672,724.5,2.6,0.27,74.2,6.68,2.48,0,-0.04,NA,3.91,NA,4.548,4.8
"330","11/13/2014","12:12:56",12.663,724.4,2.3,0.24,74.6,6.68,2.47,0,-0.04,NA,3.93,NA,4.56,4.8
"331","11/13/2014","12:12:57",12.646,724.4,1.9,0.2,75.4,6.68,2.44,0,-0.04,NA,3.91,NA,4.573,4.8
"332","11/13/2014","12:12:58",12.633,724.4,1.3,0.14,76,6.68,2.42,0,-0.05,NA,3.99,NA,4.582,4.9
"333","11/13/2014","12:12:59",12.625,724.4,0.9,0.09,76.5,6.68,2.4,0,-0.05,NA,4.31,NA,4.595,4.9
"334","11/13/2014","12:13:00",12.613,724.5,0.3,0.04,77.1,6.68,2.37,0,-0.04,NA,3.99,NA,4.611,4.9
"335","11/13/2014","12:13:01",12.604,724.4,-0.1,-0.01,77.7,6.68,2.33,0,-0.04,NA,5.72,NA,4.624,4.9
"336","11/13/2014","12:13:02",12.593,724.4,-0.5,-0.05,78.2,6.68,2.29,0,-0.03,NA,4.58,NA,4.636,4.9
"337","11/13/2014","12:13:03",12.582,724.4,-0.8,-0.09,78.8,6.68,2.27,0,-0.02,NA,4.58,NA,4.649,4.9
"338","11/13/2014","12:13:04",12.57,724.4,-1.2,-0.12,79.3,6.69,2.23,0,-0.02,NA,4.61,NA,4.664,5
"339","11/13/2014","12:13:05",12.558,724.4,-1.5,-0.15,80,6.69,2.19,0,-0.02,NA,4.63,NA,4.678,5
"340","11/13/2014","12:13:06",12.545,724.4,-1.7,-0.19,80.4,6.69,2.14,0,-0.02,NA,4.52,NA,4.693,5
"341","11/13/2014","12:13:07",12.523,724.3,-2,-0.21,81.3,6.69,2.1,0,-0.02,NA,4.24,NA,4.708,5
"342","11/13/2014","12:13:08",12.508,724.3,-2.2,-0.23,81.8,6.69,2.06,0,-0.03,NA,3.99,NA,4.726,5.1
"343","11/13/2014","12:13:09",12.487,724.4,-2.4,-0.25,83,6.69,2.02,0,-0.04,NA,3.82,NA,4.742,5.1
"344","11/13/2014","12:13:10",12.474,724.4,-2.6,-0.27,83.7,6.69,1.97,0,-0.05,NA,3.62,NA,4.759,5.1
"345","11/13/2014","12:13:11",12.458,724.4,-2.7,-0.29,84.6,6.69,1.93,0,-0.07,NA,3.46,NA,4.775,5.1
"346","11/13/2014","12:13:12",12.435,724.3,-2.9,-0.31,85.8,6.7,1.9,0,-0.08,NA,3.2,NA,4.793,5.1
"347","11/13/2014","12:13:13",12.416,724.4,-3,-0.32,87,6.7,1.87,0,-0.1,NA,2.87,NA,4.809,5.1
"348","11/13/2014","12:13:14",12.402,724.4,-3.2,-0.34,87.9,6.7,1.86,0,-0.12,NA,2.57,NA,4.825,5.2
"349","11/13/2014","12:13:15",12.387,724.4,-3.2,-0.35,88.9,6.71,1.85,0,-0.13,NA,2.2,NA,4.841,5.2
"350","11/13/2014","12:13:16",12.375,724.4,-3.4,-0.36,90.2,6.71,1.85,0,-0.14,NA,1.9,NA,4.859,5.2
"351","11/13/2014","12:13:17",12.356,724.4,-3.5,-0.37,91.7,6.71,1.82,0,-0.15,NA,1.72,NA,4.874,5.2
"352","11/13/2014","12:13:18",12.347,724.3,-3.6,-0.38,92.6,6.72,1.8,0,-0.16,NA,1.57,NA,4.889,5.2
"353","11/13/2014","12:13:19",12.334,724.4,-3.7,-0.39,93.7,6.72,1.78,0,-0.18,NA,1.49,NA,4.905,5.2
"354","11/13/2014","12:13:20",12.323,724.4,-3.8,-0.4,94.9,6.73,1.78,0,-0.21,NA,1.4,NA,4.921,5.2
"355","11/13/2014","12:13:21",12.315,724.4,-3.9,-0.42,95.9,6.73,1.78,0,-0.24,NA,1.28,NA,4.939,5.2
"356","11/13/2014","12:13:22",12.299,724.4,-4,-0.43,97.3,6.83,1.77,0,-0.26,NA,1.19,NA,4.956,5.3
"357","11/13/2014","12:13:23",12.284,724.3,-4,-0.43,98.1,6.83,1.78,0,-0.28,NA,1.13,NA,4.972,5.3
"358","11/13/2014","12:13:24",12.263,724.4,-4.1,-0.44,99.4,6.83,1.8,0,-0.29,NA,1.09,NA,4.993,5.4
"359","11/13/2014","12:13:25",12.249,724.4,-4.2,-0.45,100.6,6.84,1.8,0,-0.3,NA,1.05,NA,5.011,5.4
"360","11/13/2014","12:13:26",12.234,724.4,-4.3,-0.46,101.7,6.85,1.82,0,-0.31,NA,1.02,NA,5.029,5.4
"361","11/13/2014","12:13:27",12.212,724.4,-4.4,-0.47,103,6.85,1.86,0,-0.31,NA,1,NA,5.048,5.5
"362","11/13/2014","12:13:28",12.179,724.4,-4.4,-0.47,104.1,6.86,1.96,0,-0.32,NA,1,NA,5.067,5.5
"363","11/13/2014","12:13:29",12.149,724.4,-4.5,-0.48,105.4,6.86,2.1,0,-0.32,NA,1,NA,5.09,5.5
"364","11/13/2014","12:13:30",12.119,724.4,-4.6,-0.49,106.5,6.87,2.64,0,-0.31,NA,0.99,NA,5.109,5.5
"365","11/13/2014","12:13:31",12.095,724.4,-4.6,-0.5,107.7,6.87,3.32,0,-0.31,NA,0.99,NA,5.128,5.5
"366","11/13/2014","12:13:32",12.071,724.4,-4.7,-0.51,108.7,7.02,4.62,0,-0.31,NA,0.96,NA,5.147,5.5
"367","11/13/2014","12:13:33",12.051,724.4,-4.8,-0.51,109.9,7.09,4.86,0,-0.31,NA,1,NA,5.17,5.5
"368","11/13/2014","12:13:34",12.025,724.4,-4.8,-0.52,110.9,7.14,6.55,0,-0.3,NA,1.01,NA,5.188,5.5
