"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"32","11/13/2014","16:52:18",23.215,732.2,104.1,8.89,135.1,8,4.61,0,-0.39,NA,2.83,NA,1.368,1.6
"33","11/13/2014","16:52:23",23.196,732.1,104,8.89,135,8,4.59,0,-0.36,NA,2.96,NA,1.426,1.6
"34","11/13/2014","16:52:28",22.101,732.2,102.9,9.02,137.7,8,4.66,0,-0.35,NA,2.97,NA,1.489,1.8
"35","11/13/2014","16:52:33",20.815,732.1,102.3,9.14,139.7,7.99,4.94,0,-0.34,NA,3.43,NA,1.548,1.8
"36","11/13/2014","16:52:38",20.399,732.1,101.3,9.13,137.6,7.98,5.42,0,-0.32,NA,3.88,NA,1.603,1.9
"37","11/13/2014","16:52:43",19.101,732.1,101.1,9.32,137.1,7.96,5.93,0,-0.32,NA,4.01,NA,1.666,2
"38","11/13/2014","16:52:48",18.612,732.2,100.5,9.38,134.7,7.84,6.23,0,-0.3,NA,5.54,NA,1.746,2.1
"39","11/13/2014","16:52:53",18.011,732.2,92.3,8.73,132.6,7.78,6.43,0,-0.28,NA,7.52,NA,1.834,2.2
"40","11/13/2014","16:52:58",17.61,732.2,84.4,8.04,130.7,7.74,6.54,0,-0.28,NA,4.25,NA,1.919,2.2
"41","11/13/2014","16:53:03",17.082,732.1,81.7,7.88,130.2,7.71,6.66,0,-0.27,NA,6.96,NA,2.008,2.2
"42","11/13/2014","16:53:08",16.771,732.2,75.9,7.37,130.1,7.6,6.76,0,-0.28,NA,6.1,NA,2.07,2.2
"43","11/13/2014","16:53:13",16.709,732,73.8,7.18,129.7,7.57,6.91,0,-0.27,NA,5.84,NA,2.134,2.3
"44","11/13/2014","16:53:18",16.571,732.1,72.4,7.05,129.5,7.55,6.86,0,-0.26,NA,5.3,NA,2.2,2.4
"45","11/13/2014","16:53:23",16.368,732.1,66,6.46,129.2,7.53,6.99,0,-0.26,NA,4.74,NA,2.257,2.4
"46","11/13/2014","16:53:28",16.184,732.2,60.8,5.97,129.3,7.51,7.11,0,-0.28,NA,5.91,NA,2.297,2.4
"47","11/13/2014","16:53:33",16.12,732.1,58.9,5.79,129.2,7.49,7.32,0,-0.29,NA,4.63,NA,2.33,2.4
"48","11/13/2014","16:53:38",16.111,732,58,5.71,129.2,7.46,7.33,0,-0.29,NA,4.6,NA,2.364,2.5
"49","11/13/2014","16:53:43",16.022,732.1,51.7,5.1,129.5,7.43,7.25,0,-0.29,NA,4.36,NA,2.407,2.6
"50","11/13/2014","16:53:48",15.824,732.2,49.6,4.91,130,7.4,7.27,0,-0.29,NA,4.01,NA,2.457,2.6
"51","11/13/2014","16:53:53",15.626,732.1,42.2,4.19,130.4,7.37,7.25,0,-0.31,NA,3.68,NA,2.507,2.7
"52","11/13/2014","16:53:58",15.472,732.2,39.3,3.92,130.6,7.34,7.23,0,-0.32,NA,3.56,NA,2.551,2.8
"53","11/13/2014","16:54:03",15.301,732.2,33.5,3.35,130.7,7.31,7.17,0,-0.32,NA,3.34,NA,2.603,2.8
"54","11/13/2014","16:54:08",15.138,732.2,31.5,3.16,130.7,7.28,7.11,0,-0.33,NA,3.14,NA,2.662,2.9
"55","11/13/2014","16:54:13",15.026,732.1,26.7,2.69,130.7,7.26,7.14,0,-0.33,NA,2.97,NA,2.724,3
"56","11/13/2014","16:54:18",14.937,732.1,25,2.53,131,7.24,7.24,0,-0.33,NA,2.85,NA,2.791,3
"57","11/13/2014","16:54:23",14.884,732.1,24.1,2.44,131.3,7.23,7.26,0,-0.33,NA,2.65,NA,2.856,3.1
"58","11/13/2014","16:54:28",14.792,732.2,23.2,2.35,131.7,7.21,7.4,0,-0.33,NA,2.66,NA,2.916,3.1
"59","11/13/2014","16:54:33",14.623,732.2,18,1.83,132.1,7.2,7.52,0,-0.32,NA,2.65,NA,2.974,3.2
"60","11/13/2014","16:54:38",14.436,732.2,16.3,1.66,132.5,7.19,7.68,0,-0.31,NA,2.85,NA,3.032,3.2
"61","11/13/2014","16:54:43",14.324,732.1,14.9,1.52,132.5,7.18,7.71,0,-0.3,NA,3.02,NA,3.081,3.3
"62","11/13/2014","16:54:48",14.263,732.2,10.1,1.04,132.5,7.17,7.76,0,-0.29,NA,3.32,NA,3.138,3.4
"63","11/13/2014","16:54:53",14.145,731.9,8.8,0.91,132.7,7.16,8.17,0,0.05,NA,15.09,NA,3.206,3.6
"64","11/13/2014","16:54:58",13.984,732.1,2.7,0.27,132.5,7.15,8.63,0,0.42,NA,24.68,NA,3.269,3.5
"65","11/13/2014","16:55:03",13.87,732.2,1.2,0.12,132.1,7.14,9.26,0,1.01,NA,25.22,NA,3.321,3.5
"66","11/13/2014","16:55:08",13.785,732.2,-0.1,-0.01,131.9,7.12,9.33,0,1.36,NA,10.37,NA,3.396,3.8
"67","11/13/2014","16:55:13",13.624,732,-1.5,-0.16,133.1,7.11,9.55,0,1.03,NA,6.21,NA,3.481,3.8
"68","11/13/2014","16:55:18",13.456,731.9,-2.9,-0.3,134.9,7.1,9.77,0,0.65,NA,4.44,NA,3.573,3.9
"69","11/13/2014","16:55:23",13.339,732.2,-3.6,-0.38,136.6,7.1,10.2,0,0.11,NA,2.99,NA,3.667,4
"70","11/13/2014","16:55:28",13.25,732.2,-4.1,-0.43,138.9,7.09,10.43,0,-0.16,NA,2.72,NA,3.759,4.1
"71","11/13/2014","16:55:33",13.177,732.2,-4.5,-0.47,141.8,7.09,10.56,0,-0.21,NA,2.49,NA,3.841,4.2
"72","11/13/2014","16:55:38",13.121,731.9,-4.8,-0.5,144.5,7.09,10.68,0,-0.24,NA,2.42,NA,3.946,4.2
"73","11/13/2014","16:55:43",13.089,732.2,-5,-0.53,146.1,7.09,11.14,0,-0.26,NA,2.27,NA,4.041,4.4
"74","11/13/2014","16:55:48",13.045,732.1,-5.2,-0.55,147.6,7.1,431.69,0,0.1,NA,9.05,NA,4.143,4.6
"75","11/13/2014","16:55:53",12.992,732.1,-5.4,-0.57,149.8,7.11,443.18,0,0.61,NA,10.87,NA,4.247,4.6
"76","11/13/2014","16:55:58",12.949,732.1,-5.4,-0.57,152,7.11,233.42,0,1.44,NA,12.02,NA,4.347,4.7
"77","11/13/2014","16:56:03",12.94,732.1,-5.5,-0.58,153.3,7.12,243.17,0,2.03,NA,18.42,NA,4.436,4.7
