dateTime_Round,pH,orp_mV,phycocyaninBGA_RFU,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,temp_degC,doSaturation_percent,doConcentration_mgpL,specificConductivity_uSpcm,turbidity_FNU,chlorophyll_RFU,salinity_psu,tds_mgpL,latitude,longitude,altitude_m,depth_m,verticalPosition_m,depthDiff_m,verticalPositionDiff_m
2018-08-06T08:58:09Z,7.9675,134.05833333333334,0,2018-08-06,2018-08-06T08:58:08Z,005,NA,997.2777777777778,23.997833333333332,61.275,5.15,213.23333333333335,2.895833333333333,0,NA,NA,NA,NA,NA,3.69075,3.69075,0.09291666666666654,0.09291666666666654
2018-08-06T08:58:12Z,7.9475,134.78333333333333,0,2018-08-06,2018-08-06T08:58:11Z,005,NA,997.211111111111,23.429,57.891666666666666,4.903333333333333,212.525,2.95,0,NA,NA,NA,NA,NA,3.7836666666666665,3.7836666666666665,0.09416666666666673,0.09416666666666673
2018-08-06T08:58:15Z,7.903333333333333,135.50833333333333,0,2018-08-06,2018-08-06T08:58:14Z,005,NA,997.3333333333334,22.398666666666667,53.708333333333336,4.651666666666666,211.65,3.0675,0,NA,NA,NA,NA,NA,3.8778333333333332,3.8778333333333332,0.097416666666666707,0.097416666666666707
2018-08-06T08:58:18Z,7.8175,136.21666666666667,0,2018-08-06,2018-08-06T08:58:17Z,005,NA,997.3333333333334,22.036916666666666,47.81666666666666,4.1725,210.675,3.1133333333333333,0,NA,NA,NA,NA,NA,3.97525,3.97525,0.09766666666666701,0.09766666666666701
2018-08-06T08:58:21Z,7.801666666666667,136.925,0,2018-08-06,2018-08-06T08:58:20Z,005,NA,997.2333333333333,21.76125,44.666666666666664,3.9183333333333334,209.46666666666667,3.055833333333333,0,NA,NA,NA,NA,NA,4.072916666666667,4.072916666666667,0.10016666666666652,0.10016666666666652
2018-08-06T08:58:24Z,7.785,137.63333333333333,0,2018-08-06,2018-08-06T08:58:23Z,005,NA,997.2444444444444,20.595,38.66666666666667,3.455,207.8,2.9525,0,NA,NA,NA,NA,NA,4.1730833333333335,4.1730833333333335,0.09841666666666615,0.09841666666666615
2018-08-06T08:58:27Z,7.768333333333333,138.33333333333334,0,2018-08-06,2018-08-06T08:58:26Z,005,NA,997.3,19.7605,35.233333333333334,3.2083333333333335,205.75833333333333,2.9258333333333333,0,NA,NA,NA,NA,NA,4.2715,4.2715,0.10000000000000053,0.10000000000000053
2018-08-06T08:58:30Z,7.754166666666666,138.99166666666667,0,2018-08-06,2018-08-06T08:58:29Z,005,NA,997.2777777777778,19.081416666666666,28.266666666666666,2.611666666666667,203.04166666666666,2.9225,0,NA,NA,NA,NA,NA,4.3715,4.3715,0.1021666666666663,0.1021666666666663
2018-08-06T08:58:33Z,7.740833333333334,139.69166666666666,0,2018-08-06,2018-08-06T08:58:32Z,005,NA,997.1555555555555,17.759166666666665,24.366666666666667,2.2991666666666664,199.64166666666668,3.013333333333333,0,NA,NA,NA,NA,NA,4.4736666666666665,4.4736666666666665,0.10275000000000034,0.10275000000000034
2018-08-06T08:58:36Z,7.73,140.36666666666667,0,2018-08-06,2018-08-06T08:58:35Z,005,NA,997.211111111111,16.6415,21.25,2.0625,196.13333333333333,3.055833333333333,0,NA,NA,NA,NA,NA,4.576416666666667,4.576416666666667,0.10466666666666669,0.10466666666666669
2018-08-06T08:58:39Z,7.6375,141.10833333333335,0,2018-08-06,2018-08-06T08:58:38Z,005,NA,997.2888888888889,16.329166666666666,16.758333333333333,1.6400000000000001,193.38333333333333,2.9958333333333336,0,NA,NA,NA,NA,NA,4.6810833333333335,4.6810833333333335,0.0987499999999999,0.0987499999999999
2018-08-06T08:58:42Z,7.604166666666667,141.8,0,2018-08-06,2018-08-06T08:58:41Z,005,NA,997.2333333333333,16.174916666666668,15.325,1.5058333333333334,191.51666666666665,2.986666666666667,0,NA,NA,NA,NA,NA,4.779833333333333,4.779833333333333,0.09724999999999984,0.09724999999999984
2018-08-06T08:58:45Z,7.589166666666666,142.34166666666667,0,2018-08-06,2018-08-06T08:58:44Z,005,NA,997.2222222222222,15.97525,14.133333333333333,1.3941666666666666,190.60833333333335,2.945,0,NA,NA,NA,NA,NA,4.877083333333333,4.877083333333333,0.09233333333333338,0.09233333333333338
2018-08-06T08:58:48Z,7.58,142.76666666666668,0,2018-08-06,2018-08-06T08:58:47Z,005,NA,997.3666666666667,15.110583333333333,13.25,1.3258333333333334,190.14166666666668,2.9383333333333335,0,NA,NA,NA,NA,NA,4.969416666666667,4.969416666666667,0.08891666666666698,0.08891666666666698
2018-08-06T08:58:51Z,7.57,143.08333333333331,0,2018-08-06,2018-08-06T08:58:50Z,005,NA,997.2777777777778,14.267583333333333,12.516666666666667,1.2808333333333333,189.1,3.171666666666667,0,NA,NA,NA,NA,NA,5.058333333333334,5.058333333333334,0.08574999999999999,0.08574999999999999
2018-08-06T08:58:54Z,7.5616666666666665,143.29166666666669,0,2018-08-06,2018-08-06T08:58:53Z,005,NA,997.1999999999999,14.273416666666666,11.583333333333334,1.1875,187.54166666666666,3.4583333333333335,0,NA,NA,NA,NA,NA,5.144083333333334,5.144083333333334,0.08358333333333334,0.08358333333333334
2018-08-06T08:58:57Z,7.554166666666666,143.4,0,2018-08-06,2018-08-06T08:58:56Z,005,NA,997.2555555555555,14.216666666666667,10.4,1.0658333333333334,185.775,3.87,0,NA,NA,NA,NA,NA,5.227666666666667,5.227666666666667,0.07899999999999974,0.07899999999999974
2018-08-06T08:59:00Z,7.55,143.35833333333335,0,2018-08-06,2018-08-06T08:58:59Z,005,NA,997.3222222222223,13.659,9.483333333333333,0.9775,183.81666666666666,4.525,0,NA,NA,NA,NA,NA,5.306666666666667,5.306666666666667,0.07366666666666699,0.07366666666666699
2018-08-06T08:59:03Z,7.5441666666666665,143.26666666666668,0,2018-08-06,2018-08-06T08:59:02Z,005,NA,997.2444444444444,12.548916666666667,8.691666666666666,0.925,181.46666666666667,4.989166666666667,0,NA,NA,NA,NA,NA,5.380333333333334,5.380333333333334,0.07316666666666638,0.07316666666666638
2018-08-06T08:59:06Z,7.533333333333333,143.14166666666665,0,2018-08-06,2018-08-06T08:59:05Z,005,NA,997.211111111111,12.549,8.008333333333333,0.8516666666666667,178.85,5.130833333333333,0,NA,NA,NA,NA,NA,5.4535,5.4535,0.07174999999999976,0.07174999999999976
2018-08-06T08:59:09Z,7.520833333333333,143.04166666666666,0,2018-08-06,2018-08-06T08:59:08Z,005,NA,997.2777777777778,12.391666666666667,7.35,0.785,175.93333333333334,5.055833333333333,0,NA,NA,NA,NA,NA,5.52525,5.52525,0.06641666666666701,0.06641666666666701
2018-08-06T08:59:12Z,7.51,142.83333333333334,0,2018-08-06,2018-08-06T08:59:11Z,005,NA,997.2555555555555,12.144916666666667,6.766666666666667,0.7258333333333333,173.15,4.77,0,NA,NA,NA,NA,NA,5.591666666666667,5.591666666666667,0.06358333333333288,0.06358333333333288
2018-08-06T08:59:15Z,7.5,142.50833333333333,0,2018-08-06,2018-08-06T08:59:14Z,005,NA,997.2777777777778,11.971916666666667,6.291666666666667,0.6791666666666667,170.85833333333335,4.0475,0,NA,NA,NA,NA,NA,5.65525,5.65525,0.0645833333333341,0.0645833333333341
2018-08-06T08:59:18Z,7.491666666666667,141.98333333333332,0,2018-08-06,2018-08-06T08:59:17Z,005,NA,997.2555555555555,11.747166666666667,5.891666666666667,0.6391666666666667,169.26666666666668,3.299166666666667,0,NA,NA,NA,NA,NA,5.719833333333334,5.719833333333334,0.06308333333333316,0.06308333333333316
2018-08-06T08:59:21Z,7.483333333333333,141.38333333333333,0,2018-08-06,2018-08-06T08:59:20Z,005,NA,997.3444444444444,11.457333333333333,5.575,0.6074999999999999,168.2,2.8033333333333332,0,NA,NA,NA,NA,NA,5.782916666666667,5.782916666666667,0.06449999999999978,0.06449999999999978
2018-08-06T08:59:24Z,7.474166666666667,140.61666666666667,0,2018-08-06,2018-08-06T08:59:23Z,005,NA,997.4,11.283999999999999,5.308333333333334,0.5808333333333333,166.88333333333333,2.4325,0,NA,NA,NA,NA,NA,5.847416666666667,5.847416666666667,0.066749999999999865,0.066749999999999865
2018-08-06T08:59:27Z,7.466666666666667,139.73333333333332,0,2018-08-06,2018-08-06T08:59:26Z,005,NA,997.1999999999999,11.1055,5.083333333333333,0.5583333333333333,165.28333333333333,2.220833333333333,0,NA,NA,NA,NA,NA,5.914166666666667,5.914166666666667,0.06891666666666652,0.06891666666666652
2018-08-06T08:59:30Z,7.458333333333333,138.66666666666666,0,2018-08-06,2018-08-06T08:59:29Z,005,NA,997.2555555555555,10.9465,4.85,0.535,163.80833333333334,2.0483333333333333,0,NA,NA,NA,NA,NA,5.983083333333333,5.983083333333333,0.06950000000000056,0.06950000000000056
