chlorophyll_RFU,depth_m,doSaturation_percent,ODO...local,doConcentration_mgpL,orp_mV,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,TSS.mg.L,pH,temp_degC,verticalPosition_m,latitude,longitude,altitude_m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,depthDiff_m,verticalPositionDiff_m
0.72,25.739,NA,-1.3,NA,10.5,0.14,282.2,0.24,183,4.18,0,6.81,14.297,25.761,37.89963,-93.31558,255.9,2019-07-19,2019-07-19T12:45:45Z,092,2.489452912357104,986.1333333333333,0.09199999999999875,0.10000000000000142
0.7,25.831,NA,-1.3,NA,9.3,0.14,282.5,0.26,184,4.16,0,6.81,14.291,25.861,37.89963,-93.31558,255.9,2019-07-19,2019-07-19T12:45:46Z,092,2.4982988568317914,986.1333333333333,0.0730000000000004,0.06700000000000017
0.72,25.904,NA,-1.3,NA,7.9,0.14,282.7,0.27,184,4.29,0,6.81,14.285,25.928,37.89963,-93.31558,255.9,2019-07-19,2019-07-19T12:45:47Z,092,2.505443658138269,986.1333333333333,0.05999999999999872,0.06700000000000017
0.77,25.964,NA,-1.3,NA,6.4,0.14,282.9,0.27,184,4.38,0,6.81,14.275,25.995,37.89963,-93.31558,256,2019-07-19,2019-07-19T12:45:48Z,092,2.51122754491018,986.1333333333333,0.05799999999999983,0.0519999999999996
0.78,26.022,NA,-1.3,NA,5,0.14,283.3,0.27,184,4.58,0,6.81,14.254,26.047,37.89963,-93.31558,256.2,2019-07-19,2019-07-19T12:45:49Z,092,2.5168072945019055,986.1333333333333,0.10200000000000031,0.13700000000000045
0.73,26.124,NA,-1.3,NA,3.4,0.14,283.7,0.27,184,4.57,0,6.81,14.229,26.184,37.89963,-93.31558,256.2,2019-07-19,2019-07-19T12:45:50Z,092,2.526741970604246,986.1333333333333,0.13800000000000168,0.10099999999999909
0.71,26.262,NA,-1.3,NA,2.6,0.14,284.4,0.29,185,4.16,0,6.81,14.213,26.285,37.89963,-93.31558,256.4,2019-07-19,2019-07-19T12:45:51Z,092,2.540078933043005,986,0.0940000000000012,0.1490000000000009
0.64,26.468,NA,-1.4,NA,1.9,0.14,284.1,0.24,185,3.73,0,6.82,14.17,26.462,37.89963,-93.31558,256.5,2019-07-19,2019-07-19T12:45:53Z,092,2.560016330974415,986,0.0730000000000004,0.09799999999999898
0.67,26.541,NA,-1.4,NA,1.5,0.14,283.8,0.25,184,3.74,0,6.82,14.144,26.56,37.89963,-93.31559,256.6,2019-07-19,2019-07-19T12:45:54Z,092,2.5670930865541646,986,0.0779999999999994,0.08999999999999986
0.69,26.65,NA,-1.4,NA,0.5,0.14,283.4,0.22,184,3.95,0,6.82,14.104,26.66,37.89964,-93.3156,255.7,2019-07-19,2019-07-19T12:45:56Z,092,2.577572128470332,986,0.08400000000000318,0.1269999999999989
0.69,26.734,NA,-1.4,NA,-0.3,0.14,283.5,0.27,184,4.09,0,6.82,14.084,26.787,37.89964,-93.31561,255.4,2019-07-19,2019-07-19T12:45:57Z,092,2.5857376156777354,986.1333333333333,0.1269999999999989,0.08900000000000219
0.7,26.861,NA,-1.4,NA,-1,0.14,283.6,0.25,184,4.12,0,6.82,14.07,26.876,37.89964,-93.31561,255.2,2019-07-19,2019-07-19T12:45:58Z,092,2.5979858464888403,986,0.05699999999999861,0.08399999999999963
0.69,26.936,NA,-1.4,NA,-1.7,0.14,284,0.25,185,4.05,0,6.82,14.068,26.928,37.89964,-93.31561,254.7,2019-07-19,2019-07-19T12:46:00Z,092,2.6053347849755033,986,0.053999999999998494,0.10200000000000031
0.68,26.99,NA,-1.4,NA,-2.2,0.14,284.1,0.2,185,4.14,0,6.82,14.064,27.03,37.89964,-93.31561,254.9,2019-07-19,2019-07-19T12:46:01Z,092,2.6105743059335875,986,0.07000000000000028,0.0519999999999996
0.68,27.06,NA,-1.4,NA,-2.5,0.14,284.2,0.21,185,4.13,0,6.82,14.057,27.082,37.89964,-93.31561,254.7,2019-07-19,2019-07-19T12:46:02Z,092,2.617242787152967,986,0.08399999999999963,0.06299999999999883
0.71,27.144,NA,-1.4,NA,-2.8,0.14,284.4,0.28,185,4.16,0,6.82,14.043,27.145,37.89964,-93.31561,254.7,2019-07-19,2019-07-19T12:46:03Z,092,2.62540827436037,986,0.02500000000000213,0.04299999999999926
3.29,27.207,NA,-1.4,NA,-2.9,0.14,285.1,0.96,185,7.24,0,6.82,13.992,27.207,37.89965,-93.31561,254.4,2019-07-19,2019-07-19T12:46:05Z,092,2.631532389765923,986,0.021999999999998465,0.03200000000000003
6.28,27.229,NA,-1.4,NA,-2.9,0.14,285.6,2.8,186,52.41,0,6.82,13.967,27.239,37.89965,-93.31561,254.4,2019-07-19,2019-07-19T12:46:06Z,092,2.633641807294502,985.8666666666667,0.027000000000001023,0.0329999999999977
4.64,27.289,NA,-1.4,NA,-4.1,0.14,289.3,2.48,188,101.73,0,6.8,13.908,27.293,37.89965,-93.31561,254.3,2019-07-19,2019-07-19T12:46:08Z,092,2.639493739793141,986,0.019999999999999574,0.03200000000000003
