MULakeNumber,beginDateTime,sampleID,parameterType,SecchiDepth_m
98,6/6/2005 0:00,30026,SECCHI,1.37
98,6/27/2005 0:00,30027,SECCHI,2.01
98,7/18/2005 0:00,30028,SECCHI,1.47
98,8/8/2005 0:00,30029,SECCHI,1.63
98,8/29/2005 0:00,30030,SECCHI,1.4
98,9/19/2005 0:00,30031,SECCHI,1.52
98,4/21/2006 0:00,30032,SECCHI,1.65
98,5/15/2006 0:00,30033,SECCHI,1.37
98,6/5/2006 0:00,30034,SECCHI,1.63
98,6/30/2006 0:00,30035,SECCHI,2.06
98,7/14/2006 0:00,30036,SECCHI,1.93
98,8/16/2006 0:00,30037,SECCHI,1.42
98,8/30/2006 0:00,30038,SECCHI,1.47
98,9/17/2006 0:00,30039,SECCHI,1.42
98,4/23/2007 0:00,30040,SECCHI,1.83
98,5/22/2007 0:00,30041,SECCHI,1.6
98,6/5/2007 0:00,30042,SECCHI,1.78
98,6/24/2007 0:00,30043,SECCHI,1.6
98,7/16/2007 0:00,30044,SECCHI,1.96
98,8/7/2007 0:00,30045,SECCHI,1.78
98,8/30/2007 0:00,30046,SECCHI,2.11
98,9/17/2007 0:00,30047,SECCHI,2.46
98,5/19/2008 0:00,30048,SECCHI,1.78
98,6/4/2008 0:00,30049,SECCHI,1.6
98,6/26/2008 0:00,30050,SECCHI,1.37
98,7/14/2008 0:00,30051,SECCHI,1.22
98,8/6/2008 0:00,30052,SECCHI,1.32
98,9/4/2008 0:00,30053,SECCHI,0.33
98,9/26/2008 0:00,30054,SECCHI,1.73
98,4/23/2009 0:00,30055,SECCHI,1.14
98,5/12/2009 0:00,30056,SECCHI,0.69
98,6/10/2009 0:00,30057,SECCHI,1.22
98,6/23/2009 0:00,30058,SECCHI,1.47
98,7/14/2009 0:00,30059,SECCHI,1.17
98,8/4/2009 0:00,30060,SECCHI,1.4
98,8/25/2009 0:00,30061,SECCHI,1.14
98,9/16/2009 0:00,30062,SECCHI,1.07
98,5/19/2010 0:00,30063,SECCHI,1.09
98,6/13/2010 0:00,30064,SECCHI,0.66
98,6/29/2010 0:00,30065,SECCHI,1.12
98,7/20/2010 0:00,30066,SECCHI,1.19
98,8/10/2010 0:00,30067,SECCHI,1.85
98,9/7/2010 0:00,30068,SECCHI,1.57
98,9/20/2010 0:00,30069,SECCHI,2.13
98,4/24/2012 0:00,30070,SECCHI,1.55
98,5/14/2012 0:00,30071,SECCHI,1.3
98,6/4/2012 0:00,30072,SECCHI,1.3
98,6/26/2012 0:00,30073,SECCHI,1.19
98,7/16/2012 0:00,30074,SECCHI,1.3
98,8/7/2012 0:00,30075,SECCHI,1.68
98,8/27/2012 0:00,30076,SECCHI,1.45
98,9/17/2012 0:00,30077,SECCHI,1.07
98,4/20/2013 0:00,30078,SECCHI,1.27
98,5/14/2013 0:00,30079,SECCHI,0.74
98,6/3/2013 0:00,30080,SECCHI,1.91
98,6/27/2013 0:00,30081,SECCHI,1.78
98,8/5/2013 0:00,30083,SECCHI,2.24
98,8/25/2013 0:00,30084,SECCHI,1.52
98,9/15/2013 0:00,30085,SECCHI,1.55
98,4/25/2014 0:00,30086,SECCHI,1.85
98,5/19/2014 0:00,30087,SECCHI,2.24
98,6/1/2014 0:00,30088,SECCHI,1.55
98,6/24/2014 0:00,30089,SECCHI,1.63
98,7/19/2014 0:00,30090,SECCHI,0.86
98,8/17/2014 0:00,30091,SECCHI,0.81
98,9/8/2014 0:00,30092,SECCHI,1.3
98,5/11/2015 0:00,30093,SECCHI,1.09
98,6/23/2015 0:00,30094,SECCHI,0.33
98,7/12/2015 0:00,30095,SECCHI,1.14
98,8/24/2015 0:00,30096,SECCHI,1.35
98,9/14/2015 0:00,30097,SECCHI,1.22
98,4/25/2016 0:00,30098,SECCHI,1.42
98,5/15/2016 0:00,30099,SECCHI,1.12
98,6/25/2016 0:00,30100,SECCHI,1.63
98,7/17/2016 0:00,30101,SECCHI,1.75
98,8/6/2016 0:00,30102,SECCHI,1.68
98,8/27/2016 0:00,30103,SECCHI,1.4
98,9/24/2016 0:00,30104,SECCHI,1.6
98,8/24/1992 0:00,30105,SECCHI,2.8
98,4/18/1993 0:00,30106,SECCHI,0.84
98,5/8/1993 0:00,30107,SECCHI,1.37
98,6/2/1993 0:00,30108,SECCHI,1.07
98,6/28/1993 0:00,30109,SECCHI,1.52
98,7/11/1993 0:00,30110,SECCHI,1.83
98,8/1/1993 0:00,30111,SECCHI,2.44
98,8/25/1993 0:00,30112,SECCHI,1.52
98,9/17/1993 0:00,30113,SECCHI,1.83
98,4/17/1994 0:00,30114,SECCHI,1.07
98,5/22/1994 0:00,30115,SECCHI,1.52
98,6/13/1994 0:00,30116,SECCHI,2.13
98,6/27/1994 0:00,30117,SECCHI,1.37
98,7/24/1994 0:00,30118,SECCHI,1.78
98,9/4/1994 0:00,30119,SECCHI,1.83
98,4/14/1995 0:00,30120,SECCHI,1.52
98,7/6/1995 0:00,30121,SECCHI,1.07
98,7/26/1995 0:00,30122,SECCHI,1.63
98,8/16/1995 0:00,30123,SECCHI,1.63
98,9/6/1995 0:00,30124,SECCHI,1.63
98,8/14/1996 0:00,30125,SECCHI,1.07
98,8/19/1996 0:00,30126,SECCHI,0.94
98,9/9/1996 0:00,30127,SECCHI,0.76
98,5/20/1997 0:00,30128,SECCHI,0.76
98,6/10/1997 0:00,30129,SECCHI,0.71
98,7/1/1997 0:00,30130,SECCHI,0.76
98,7/23/1997 0:00,30131,SECCHI,0.76
98,8/12/1997 0:00,30132,SECCHI,0.84
98,5/31/1998 0:00,30133,SECCHI,0.89
98,6/20/1998 0:00,30134,SECCHI,0.94
98,7/24/1998 0:00,30135,SECCHI,0.69
98,8/12/1998 0:00,30136,SECCHI,0.76
98,9/5/1998 0:00,30137,SECCHI,0.71
98,5/6/1999 0:00,30138,SECCHI,0.25
98,5/16/1999 0:00,30139,SECCHI,1.12
98,6/15/1999 0:00,30140,SECCHI,0.71
98,6/28/1999 0:00,30141,SECCHI,0.61
98,7/22/1999 0:00,30142,SECCHI,0.84
98,8/16/1999 0:00,30143,SECCHI,0.84
98,9/13/1999 0:00,30144,SECCHI,0.61
98,9/20/1999 0:00,30145,SECCHI,0.64
98,4/24/2000 0:00,30146,SECCHI,0.66
98,5/15/2000 0:00,30147,SECCHI,0.66
98,6/7/2000 0:00,30148,SECCHI,0.64
98,6/27/2000 0:00,30149,SECCHI,1.4
98,7/18/2000 0:00,30150,SECCHI,0.76
98,8/7/2000 0:00,30151,SECCHI,0.81
98,9/1/2000 0:00,30152,SECCHI,0.84
98,9/20/2000 0:00,30153,SECCHI,1.24
98,4/23/2001 0:00,30154,SECCHI,1.02
98,5/13/2001 0:00,30155,SECCHI,0.84
98,5/30/2001 0:00,30156,SECCHI,1.07
98,6/18/2001 0:00,30157,SECCHI,0.89
98,7/8/2001 0:00,30158,SECCHI,0.86
98,8/7/2001 0:00,30159,SECCHI,1.02
98,8/20/2001 0:00,30160,SECCHI,0.56
98,9/10/2001 0:00,30161,SECCHI,0.56
98,4/22/2002 0:00,30162,SECCHI,0.91
98,5/13/2002 0:00,30163,SECCHI,0.15
98,6/3/2002 0:00,30164,SECCHI,0.89
98,6/24/2002 0:00,30165,SECCHI,0.91
98,7/15/2002 0:00,30166,SECCHI,1.12
98,8/6/2002 0:00,30167,SECCHI,0.94
98,8/27/2002 0:00,30168,SECCHI,0.97
98,9/16/2002 0:00,30169,SECCHI,0.79
98,4/28/2003 0:00,30170,SECCHI,0.86
98,5/12/2003 0:00,30171,SECCHI,0.86
98,6/2/2003 0:00,30172,SECCHI,0.79
98,6/23/2003 0:00,30173,SECCHI,0.86
98,7/14/2003 0:00,30174,SECCHI,0.84
98,8/26/2003 0:00,30175,SECCHI,0.69
98,9/14/2003 0:00,30176,SECCHI,0.61
98,4/26/2004 0:00,30177,SECCHI,0.3
98,5/17/2004 0:00,30178,SECCHI,1.04
98,6/7/2004 0:00,30179,SECCHI,1.07
98,6/29/2004 0:00,30180,SECCHI,0.74
98,7/20/2004 0:00,30181,SECCHI,0.76
98,8/9/2004 0:00,30182,SECCHI,0.81
98,8/31/2004 0:00,30183,SECCHI,0.97
98,9/19/2004 0:00,30184,SECCHI,0.91
98,4/27/2005 0:00,30185,SECCHI,0.56
98,5/23/2005 0:00,30186,SECCHI,1.27
98,6/6/2005 0:00,30187,SECCHI,0.81
98,6/27/2005 0:00,30188,SECCHI,0.86
98,7/18/2005 0:00,30189,SECCHI,0.86
98,8/8/2005 0:00,30190,SECCHI,0.75
98,8/29/2005 0:00,30191,SECCHI,0.56
98,9/19/2005 0:00,30192,SECCHI,0.71
98,4/21/2006 0:00,30193,SECCHI,1.02
98,5/15/2006 0:00,30194,SECCHI,1.57
98,6/5/2006 0:00,30195,SECCHI,1.52
98,6/30/2006 0:00,30196,SECCHI,1.32
98,7/14/2006 0:00,30197,SECCHI,1.19
98,8/16/2006 0:00,30198,SECCHI,0.81
98,8/30/2006 0:00,30199,SECCHI,0.76
98,9/17/2006 0:00,30200,SECCHI,0.84
98,4/23/2007 0:00,30201,SECCHI,0.99
98,5/22/2007 0:00,30202,SECCHI,1.09
98,6/5/2007 0:00,30203,SECCHI,1.35
98,6/24/2007 0:00,30204,SECCHI,1.09
98,7/16/2007 0:00,30205,SECCHI,0.97
98,8/7/2007 0:00,30206,SECCHI,1.07
98,8/30/2007 0:00,30207,SECCHI,0.86
98,9/17/2007 0:00,30208,SECCHI,0.99
98,5/19/2008 0:00,30209,SECCHI,1.32
98,6/4/2008 0:00,30210,SECCHI,1.27
98,6/26/2008 0:00,30211,SECCHI,1.6
98,7/14/2008 0:00,30212,SECCHI,0.61
98,8/6/2008 0:00,30213,SECCHI,0.76
98,9/4/2008 0:00,30214,SECCHI,0.1
98,9/26/2008 0:00,30215,SECCHI,0.97
98,4/23/2009 0:00,30216,SECCHI,0.84
98,5/12/2009 0:00,30217,SECCHI,0.69
98,6/10/2009 0:00,30218,SECCHI,0.74
98,6/23/2009 0:00,30219,SECCHI,1.07
98,7/14/2009 0:00,30220,SECCHI,0.71
98,8/4/2009 0:00,30221,SECCHI,0.81
98,8/25/2009 0:00,30222,SECCHI,0.76
98,9/16/2009 0:00,30223,SECCHI,0.66
98,5/19/2010 0:00,30224,SECCHI,0.84
98,6/13/2010 0:00,30225,SECCHI,0.66
98,6/29/2010 0:00,30226,SECCHI,0.66
98,7/20/2010 0:00,30227,SECCHI,0.69
98,8/10/2010 0:00,30228,SECCHI,0.91
98,9/7/2010 0:00,30229,SECCHI,0.71
98,9/20/2010 0:00,30230,SECCHI,1.07
98,5/16/2013 0:00,30231,SECCHI,1.6
98,6/2/2013 0:00,30232,SECCHI,1.3
98,6/24/2013 0:00,30233,SECCHI,1.19
98,8/5/2013 0:00,30234,SECCHI,0.86
98,8/25/2013 0:00,30235,SECCHI,0.97
98,4/20/2014 0:00,30236,SECCHI,0.74
98,5/13/2014 0:00,30237,SECCHI,1.14
98,6/1/2014 0:00,30238,SECCHI,1.19
98,6/24/2014 0:00,30239,SECCHI,1.7
98,7/19/2014 0:00,30240,SECCHI,1.52
98,8/17/2014 0:00,30241,SECCHI,1.32
98,9/8/2014 0:00,30242,SECCHI,0.81
98,5/11/2015 0:00,30243,SECCHI,0.25
98,6/23/2015 0:00,30244,SECCHI,0.48
98,7/12/2015 0:00,30245,SECCHI,0.91
98,8/24/2015 0:00,30246,SECCHI,1.22
98,9/14/2015 0:00,30247,SECCHI,0.84
98,4/25/2016 0:00,30248,SECCHI,1.14
98,5/15/2016 0:00,30249,SECCHI,1.07
98,6/26/2016 0:00,30250,SECCHI,0.97
98,7/17/2016 0:00,30251,SECCHI,0.79
98,8/6/2016 0:00,30252,SECCHI,0.94
98,8/27/2016 0:00,30253,SECCHI,0.79
98,9/24/2016 0:00,30254,SECCHI,1.04
98,6/3/1992 0:00,30255,SECCHI,1.83
98,8/17/1992 0:00,30256,SECCHI,3.05
98,9/9/1992 0:00,30257,SECCHI,2.44
98,4/18/1993 0:00,30258,SECCHI,1.37
98,5/15/1993 0:00,30259,SECCHI,6.1
98,6/2/1993 0:00,30260,SECCHI,5.49
98,6/28/1993 0:00,30261,SECCHI,1.83
98,7/11/1993 0:00,30262,SECCHI,2.13
98,8/1/1993 0:00,30263,SECCHI,2.59
98,8/22/1993 0:00,30264,SECCHI,2.9
98,9/12/1993 0:00,30265,SECCHI,2.44
98,4/3/1994 0:00,30266,SECCHI,1.83
98,4/10/1994 0:00,30267,SECCHI,1.52
98,5/1/1994 0:00,30268,SECCHI,3.66
98,5/22/1994 0:00,30269,SECCHI,1.68
98,6/12/1994 0:00,30270,SECCHI,1.52
98,7/24/1994 0:00,30271,SECCHI,2.29
98,8/14/1994 0:00,30272,SECCHI,2.13
98,9/4/1994 0:00,30273,SECCHI,2.13
98,9/25/1994 0:00,30274,SECCHI,2.74
98,10/16/1994 0:00,30275,SECCHI,2.44
98,4/9/1995 0:00,30276,SECCHI,2.9
98,5/1/1995 0:00,30277,SECCHI,3.66
98,5/22/1995 0:00,30278,SECCHI,1.98
98,6/12/1995 0:00,30279,SECCHI,1.22
98,7/4/1995 0:00,30280,SECCHI,1.83
98,7/25/1995 0:00,30281,SECCHI,1.83
98,8/13/1995 0:00,30282,SECCHI,2.13
98,9/6/1995 0:00,30283,SECCHI,2.13
98,4/16/1996 0:00,30284,SECCHI,2.29
98,5/5/1996 0:00,30285,SECCHI,0.84
98,5/26/1996 0:00,30286,SECCHI,2.29
98,6/17/1996 0:00,30287,SECCHI,3.51
98,7/7/1996 0:00,30288,SECCHI,3.35
98,7/29/1996 0:00,30289,SECCHI,2.9
98,8/23/1996 0:00,30290,SECCHI,4.27
98,9/8/1996 0:00,30291,SECCHI,3.05
98,4/29/1997 0:00,30292,SECCHI,3.66
98,5/20/1997 0:00,30293,SECCHI,4.27
98,6/8/1997 0:00,30294,SECCHI,1.98
98,6/30/1997 0:00,30295,SECCHI,1.68
98,7/20/1997 0:00,30296,SECCHI,2.74
98,8/10/1997 0:00,30297,SECCHI,2.74
98,9/1/1997 0:00,30298,SECCHI,2.59
98,9/22/1997 0:00,30299,SECCHI,2.13
98,4/20/1998 0:00,30300,SECCHI,1.73
98,5/14/1998 0:00,30301,SECCHI,2.49
98,6/1/1998 0:00,30302,SECCHI,2.13
98,6/22/1998 0:00,30303,SECCHI,1.24
98,7/13/1998 0:00,30304,SECCHI,2.34
98,8/3/1998 0:00,30305,SECCHI,1.93
98,8/25/1998 0:00,30306,SECCHI,2.06
98,9/15/1998 0:00,30307,SECCHI,2.69
98,4/26/1999 0:00,30308,SECCHI,1.83
98,5/17/1999 0:00,30309,SECCHI,2.44
98,6/7/1999 0:00,30310,SECCHI,1.37
98,6/29/1999 0:00,30311,SECCHI,1.83
98,7/19/1999 0:00,30312,SECCHI,1.83
98,8/9/1999 0:00,30313,SECCHI,1.83
98,8/30/1999 0:00,30314,SECCHI,2.29
98,9/19/1999 0:00,30315,SECCHI,1.8
98,4/24/2000 0:00,30316,SECCHI,3.1
98,5/15/2000 0:00,30317,SECCHI,2.13
98,6/5/2000 0:00,30318,SECCHI,3.81
98,6/27/2000 0:00,30319,SECCHI,2.69
98,7/17/2000 0:00,30320,SECCHI,2.44
98,8/7/2000 0:00,30321,SECCHI,2.97
98,8/28/2000 0:00,30322,SECCHI,3.35
98,9/19/2000 0:00,30323,SECCHI,3.35
98,4/18/2001 0:00,30324,SECCHI,4.22
98,5/7/2001 0:00,30325,SECCHI,4.62
98,5/27/2001 0:00,30326,SECCHI,6.4
98,6/18/2001 0:00,30327,SECCHI,3.66
98,7/9/2001 0:00,30328,SECCHI,3.05
98,7/30/2001 0:00,30329,SECCHI,3.51
98,8/20/2001 0:00,30330,SECCHI,3.96
98,9/10/2001 0:00,30331,SECCHI,3.81
98,4/22/2002 0:00,30332,SECCHI,1.52
98,5/14/2002 0:00,30333,SECCHI,2.82
98,6/3/2002 0:00,30334,SECCHI,1.68
98,6/24/2002 0:00,30335,SECCHI,1.22
98,8/5/2002 0:00,30337,SECCHI,1.98
98,8/26/2002 0:00,30338,SECCHI,1.98
98,9/16/2002 0:00,30339,SECCHI,1.98
98,5/12/2003 0:00,30340,SECCHI,2.9
98,6/3/2003 0:00,30341,SECCHI,2.44
98,6/23/2003 0:00,30342,SECCHI,2.13
98,7/14/2003 0:00,30343,SECCHI,3.66
98,8/4/2003 0:00,30344,SECCHI,3.81
98,8/25/2003 0:00,30345,SECCHI,3.51
98,9/15/2003 0:00,30346,SECCHI,3.51
98,4/26/2004 0:00,30347,SECCHI,0.46
98,5/17/2004 0:00,30348,SECCHI,2.29
98,6/7/2004 0:00,30349,SECCHI,1.68
98,6/28/2004 0:00,30350,SECCHI,1.68
98,7/19/2004 0:00,30351,SECCHI,2.44
98,8/8/2004 0:00,30352,SECCHI,2.44
98,8/30/2004 0:00,30353,SECCHI,2.13
98,9/20/2004 0:00,30354,SECCHI,2.13
98,4/24/2005 0:00,30355,SECCHI,0.76
98,5/15/2005 0:00,30356,SECCHI,0.53
98,6/5/2005 0:00,30357,SECCHI,0.64
98,6/26/2005 0:00,30358,SECCHI,0.89
98,7/17/2005 0:00,30359,SECCHI,0.94
98,8/8/2005 0:00,30360,SECCHI,1.02
98,8/28/2005 0:00,30361,SECCHI,0.71
98,9/18/2005 0:00,30362,SECCHI,0.99
98,6/4/2007 0:00,30363,SECCHI,2.92
98,6/25/2007 0:00,30364,SECCHI,3.15
98,7/24/2007 0:00,30365,SECCHI,3.3
98,8/8/2007 0:00,30366,SECCHI,3.3
98,8/27/2007 0:00,30367,SECCHI,3.43
98,9/18/2007 0:00,30368,SECCHI,2.74
98,4/21/2008 0:00,30369,SECCHI,0.58
98,5/12/2008 0:00,30370,SECCHI,1.7
98,5/30/2008 0:00,30371,SECCHI,1.37
98,6/23/2008 0:00,30372,SECCHI,1.57
98,7/15/2008 0:00,30373,SECCHI,1.47
98,8/5/2008 0:00,30374,SECCHI,1.52
98,8/22/2008 0:00,30375,SECCHI,2.51
98,9/16/2008 0:00,30376,SECCHI,1.57
98,4/23/2009 0:00,30377,SECCHI,1.8
98,5/19/2009 0:00,30378,SECCHI,1.3
98,5/28/2009 0:00,30379,SECCHI,1.6
98,6/23/2009 0:00,30380,SECCHI,1.93
98,7/13/2009 0:00,30381,SECCHI,1.27
98,7/31/2009 0:00,30382,SECCHI,1.75
98,8/26/2009 0:00,30383,SECCHI,1.63
98,9/17/2009 0:00,30384,SECCHI,1.98
98,4/26/2010 0:00,30385,SECCHI,4.72
98,5/17/2010 0:00,30386,SECCHI,1.35
98,5/31/2010 0:00,30387,SECCHI,1.47
98,6/25/2010 0:00,30388,SECCHI,2.36
98,7/20/2010 0:00,30389,SECCHI,2.24
98,8/8/2010 0:00,30390,SECCHI,2.39
98,8/30/2010 0:00,30391,SECCHI,2.31
98,9/19/2010 0:00,30392,SECCHI,1.83
98,5/15/2012 0:00,30393,SECCHI,0.81
98,6/3/2012 0:00,30394,SECCHI,1.57
98,6/25/2012 0:00,30395,SECCHI,1.85
98,7/18/2012 0:00,30396,SECCHI,2.03
98,8/7/2012 0:00,30397,SECCHI,1.73
98,8/28/2012 0:00,30398,SECCHI,2.29
98,9/18/2012 0:00,30399,SECCHI,2.82
98,4/29/2013 0:00,30400,SECCHI,2.44
98,5/13/2013 0:00,30401,SECCHI,2.84
98,6/25/2013 0:00,30402,SECCHI,2.59
98,7/17/2013 0:00,30403,SECCHI,2.79
98,8/5/2013 0:00,30404,SECCHI,3.43
98,8/6/2013 0:00,30405,SECCHI,2.59
98,10/6/2013 0:00,30406,SECCHI,2.31
98,4/22/2014 0:00,30407,SECCHI,4.52
98,5/21/2014 0:00,30408,SECCHI,5.54
98,6/3/2014 0:00,30409,SECCHI,4.11
98,8/5/2014 0:00,30410,SECCHI,2.79
98,9/18/2014 0:00,30411,SECCHI,2.84
98,4/22/2015 0:00,30412,SECCHI,4.27
98,5/13/2015 0:00,30413,SECCHI,3.38
98,6/3/1992 0:00,30417,SECCHI,2.29
98,4/16/1994 0:00,30418,SECCHI,1.68
98,5/23/1994 0:00,30419,SECCHI,2.44
98,6/13/1994 0:00,30420,SECCHI,2.29
98,6/27/1994 0:00,30421,SECCHI,1.68
98,7/24/1994 0:00,30422,SECCHI,2.29
98,9/4/1994 0:00,30423,SECCHI,2.13
98,4/14/1995 0:00,30424,SECCHI,2.74
98,6/18/1995 0:00,30425,SECCHI,1.52
98,7/1/1995 0:00,30426,SECCHI,1.83
98,7/31/1995 0:00,30427,SECCHI,2.44
98,8/20/1995 0:00,30428,SECCHI,2.44
98,4/21/1996 0:00,30429,SECCHI,1.83
98,5/16/1996 0:00,30430,SECCHI,3.96
98,5/26/1996 0:00,30431,SECCHI,3.96
98,6/16/1996 0:00,30432,SECCHI,3.96
98,7/8/1996 0:00,30433,SECCHI,3
98,7/29/1996 0:00,30434,SECCHI,2.74
98,8/19/1996 0:00,30435,SECCHI,2.44
98,9/9/1996 0:00,30436,SECCHI,2.74
98,9/30/1996 0:00,30437,SECCHI,2.74
98,4/28/1997 0:00,30438,SECCHI,2.74
98,5/20/1997 0:00,30439,SECCHI,3.05
98,6/9/1997 0:00,30440,SECCHI,3.05
98,7/1/1997 0:00,30441,SECCHI,2.44
98,7/21/1997 0:00,30442,SECCHI,2.44
98,9/1/1997 0:00,30443,SECCHI,3.05
98,9/22/1997 0:00,30444,SECCHI,3.2
98,4/22/1998 0:00,30445,SECCHI,2.97
98,5/11/1998 0:00,30446,SECCHI,3.05
98,5/31/1998 0:00,30447,SECCHI,2.67
98,6/22/1998 0:00,30448,SECCHI,2.44
98,7/13/1998 0:00,30449,SECCHI,1.96
98,8/2/1998 0:00,30450,SECCHI,2.13
98,8/22/1998 0:00,30451,SECCHI,2.69
98,5/1/1999 0:00,30452,SECCHI,7.19
98,5/16/1999 0:00,30453,SECCHI,2.74
98,6/7/1999 0:00,30454,SECCHI,1.32
98,6/29/1999 0:00,30455,SECCHI,1.52
98,7/20/1999 0:00,30456,SECCHI,2.29
98,8/9/1999 0:00,30457,SECCHI,1.6
98,8/31/1999 0:00,30458,SECCHI,1.4
98,4/28/2000 0:00,30459,SECCHI,4.27
98,5/15/2000 0:00,30460,SECCHI,2.44
98,6/5/2000 0:00,30461,SECCHI,2.36
98,6/27/2000 0:00,30462,SECCHI,2.29
98,7/17/2000 0:00,30463,SECCHI,2.74
98,8/7/2000 0:00,30464,SECCHI,2.97
98,8/28/2000 0:00,30465,SECCHI,3.35
98,9/23/2000 0:00,30466,SECCHI,1.52
98,4/19/2001 0:00,30467,SECCHI,2.77
98,5/7/2001 0:00,30468,SECCHI,5.59
98,6/18/2001 0:00,30469,SECCHI,3.84
98,7/8/2001 0:00,30470,SECCHI,3.71
98,7/29/2001 0:00,30471,SECCHI,3.43
98,8/20/2001 0:00,30472,SECCHI,2.64
98,9/17/2001 0:00,30473,SECCHI,3.1
98,4/22/2002 0:00,30474,SECCHI,1.57
98,5/14/2002 0:00,30475,SECCHI,2.18
98,6/3/2002 0:00,30476,SECCHI,1.19
98,6/22/2002 0:00,30477,SECCHI,1.35
98,7/15/2002 0:00,30478,SECCHI,1.73
98,8/4/2002 0:00,30479,SECCHI,1.24
98,9/16/2002 0:00,30480,SECCHI,1.55
98,4/22/2003 0:00,30481,SECCHI,3.58
98,5/13/2003 0:00,30482,SECCHI,3
98,6/3/2003 0:00,30483,SECCHI,3.73
98,6/23/2003 0:00,30484,SECCHI,5.33
98,7/14/2003 0:00,30485,SECCHI,3.66
98,8/3/2003 0:00,30486,SECCHI,2.39
98,8/24/2003 0:00,30487,SECCHI,2.39
98,9/15/2003 0:00,30488,SECCHI,3.28
98,10/3/2003 0:00,30489,SECCHI,3.15
98,4/26/2004 0:00,30490,SECCHI,3.73
98,5/16/2004 0:00,30491,SECCHI,1.57
98,6/8/2004 0:00,30492,SECCHI,1.45
98,6/29/2004 0:00,30493,SECCHI,1.73
98,7/20/2004 0:00,30494,SECCHI,1.98
98,8/10/2004 0:00,30495,SECCHI,1.6
98,8/31/2004 0:00,30496,SECCHI,1.07
98,9/21/2004 0:00,30497,SECCHI,1.5
98,4/24/2005 0:00,30498,SECCHI,3.1
98,5/16/2005 0:00,30499,SECCHI,2.18
98,6/5/2005 0:00,30500,SECCHI,2.18
98,6/28/2005 0:00,30501,SECCHI,4.22
98,8/9/2005 0:00,30502,SECCHI,3.05
98,8/28/2005 0:00,30503,SECCHI,2.49
98,9/19/2005 0:00,30504,SECCHI,2.97
98,5/13/2006 0:00,30505,SECCHI,2.13
98,6/5/2006 0:00,30506,SECCHI,2.44
98,6/24/2006 0:00,30507,SECCHI,3.3
98,7/16/2006 0:00,30508,SECCHI,3.1
98,8/6/2006 0:00,30509,SECCHI,3.12
98,8/30/2006 0:00,30510,SECCHI,2.44
98,9/16/2006 0:00,30511,SECCHI,3.61
98,4/23/2007 0:00,30512,SECCHI,4.11
98,5/13/2007 0:00,30513,SECCHI,3.25
98,6/4/2007 0:00,30514,SECCHI,2.54
98,7/15/2007 0:00,30515,SECCHI,3.33
98,8/7/2007 0:00,30516,SECCHI,3.07
98,8/27/2007 0:00,30517,SECCHI,1.68
98,9/16/2007 0:00,30518,SECCHI,2.44
98,4/22/2008 0:00,30519,SECCHI,0.84
98,5/11/2008 0:00,30520,SECCHI,2.39
98,6/2/2008 0:00,30521,SECCHI,2.29
98,6/22/2008 0:00,30522,SECCHI,2.39
98,7/13/2008 0:00,30523,SECCHI,2.34
98,8/3/2008 0:00,30524,SECCHI,2.95
98,8/24/2008 0:00,30525,SECCHI,1.65
98,4/19/2009 0:00,30526,SECCHI,3.66
98,5/10/2009 0:00,30527,SECCHI,3
98,5/31/2009 0:00,30528,SECCHI,2.9
98,6/21/2009 0:00,30529,SECCHI,1.75
98,7/12/2009 0:00,30530,SECCHI,2.08
98,8/2/2009 0:00,30531,SECCHI,1.83
98,8/23/2009 0:00,30532,SECCHI,1.91
98,9/12/2009 0:00,30533,SECCHI,2.08
98,4/26/2010 0:00,30534,SECCHI,3.53
98,5/17/2010 0:00,30535,SECCHI,3.68
98,6/5/2010 0:00,30536,SECCHI,2.74
98,6/28/2010 0:00,30537,SECCHI,4.11
98,7/18/2010 0:00,30538,SECCHI,1.93
98,8/8/2010 0:00,30539,SECCHI,2.21
98,8/30/2010 0:00,30540,SECCHI,2.18
98,9/19/2010 0:00,30541,SECCHI,2.79
98,5/16/2011 0:00,30542,SECCHI,1.47
98,6/5/2011 0:00,30543,SECCHI,1.83
98,6/26/2011 0:00,30544,SECCHI,2.39
98,7/17/2011 0:00,30545,SECCHI,2.01
98,8/6/2011 0:00,30546,SECCHI,3.05
98,8/28/2011 0:00,30547,SECCHI,2.95
98,9/19/2011 0:00,30548,SECCHI,2.95
98,4/22/2012 0:00,30549,SECCHI,1.73
98,5/13/2012 0:00,30550,SECCHI,1.19
98,6/3/2012 0:00,30551,SECCHI,1.47
98,6/25/2012 0:00,30552,SECCHI,1.98
98,7/15/2012 0:00,30553,SECCHI,1.83
98,8/6/2012 0:00,30554,SECCHI,1.93
98,8/27/2012 0:00,30555,SECCHI,1.83
98,9/9/2012 0:00,30556,SECCHI,1.55
98,4/21/2013 0:00,30557,SECCHI,2.26
98,5/13/2013 0:00,30558,SECCHI,2.97
98,6/2/2013 0:00,30559,SECCHI,2.13
98,6/22/2013 0:00,30560,SECCHI,2.01
98,7/14/2013 0:00,30561,SECCHI,2.59
98,8/6/2013 0:00,30562,SECCHI,2.34
98,8/25/2013 0:00,30563,SECCHI,1.7
98,9/15/2013 0:00,30564,SECCHI,1.93
98,4/20/2014 0:00,30565,SECCHI,2.59
98,5/13/2014 0:00,30566,SECCHI,1.24
98,6/3/2014 0:00,30567,SECCHI,3.33
