"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","C.uS.cm","pH","ORP.mV","FNU","BGA.PC.RFU","BGA.PC.ug.L","BGA.PC.c.mL","Chl.RFU","Chl.ug.L","PAR1.ppfd","PAR2.ppfd","DEP.m"
"179","8/15/2019","9:04:22",27.899,741.1,95.4,7.46,172.1,181.8,8.78,114.3,5.25,2.059,2.08,NA,1.778,7.13,NA,NA,2.627
"180","8/15/2019","9:04:23",27.761,741.2,94.1,7.39,173,182.2,8.73,113.4,5.02,2.049,2.07,NA,1.694,6.79,NA,NA,2.669
"181","8/15/2019","9:04:24",27.779,741.2,92.4,7.26,172.9,182,8.69,112.9,5.15,2.043,2.06,NA,1.707,6.84,NA,NA,2.676
"184","8/15/2019","9:04:27",28.034,741.1,81.3,6.36,172.2,182.2,8.65,112.4,5.07,1.973,1.99,NA,1.842,7.39,NA,NA,2.678
"185","8/15/2019","9:04:28",28.035,741.2,78.6,6.14,172.3,182.3,8.63,112.1,4.94,1.953,1.97,NA,1.956,7.86,NA,NA,2.684
"186","8/15/2019","9:04:29",27.912,741.2,76.7,6,172.7,182.4,8.6,112,5.02,1.973,1.99,NA,1.947,7.82,NA,NA,2.69
"187","8/15/2019","9:04:30",27.703,741.2,75.1,5.9,173.6,182.6,8.57,112,4.9,1.982,2,NA,1.794,7.2,NA,NA,2.697
"188","8/15/2019","9:04:31",27.587,741.1,72.6,5.72,174.1,182.8,8.54,112.1,4.74,1.999,2.02,NA,1.756,7.04,NA,NA,2.71
"189","8/15/2019","9:04:32",27.571,741,70.5,5.56,174.3,182.8,8.51,111.4,4.99,1.996,2.02,NA,1.767,7.09,NA,NA,2.712
"202","8/15/2019","9:04:45",27.385,741.1,50.2,3.97,176.9,185,8.23,108.1,4.68,2.013,2.03,NA,1.776,7.12,NA,NA,2.714
"203","8/15/2019","9:04:46",27.344,741.1,49.6,3.93,177.1,185,8.2,108.9,4.86,1.899,1.92,NA,1.701,6.82,NA,NA,2.736
"204","8/15/2019","9:04:47",27.337,741.2,49.6,3.92,177.2,185.1,8.18,108.7,4.98,1.897,1.91,NA,1.673,6.71,NA,NA,2.762
"205","8/15/2019","9:04:48",27.346,741.2,49.5,3.92,177.2,185.2,8.17,108.3,4.86,1.915,1.93,NA,1.723,6.91,NA,NA,2.774
"206","8/15/2019","9:04:49",27.321,741.2,49.4,3.91,177.4,185.2,8.16,108.2,4.84,1.952,1.97,NA,1.724,6.91,NA,NA,2.789
"207","8/15/2019","9:04:50",27.255,741.2,49.1,3.89,177.7,185.3,8.15,107.9,5.06,2.004,2.02,NA,1.736,6.96,NA,NA,2.803
"208","8/15/2019","9:04:51",27.136,741.2,48.8,3.87,178,185.3,8.14,107.7,4.92,1.928,1.95,NA,1.733,6.95,NA,NA,2.823
"209","8/15/2019","9:04:52",26.982,741.2,48.5,3.86,178.6,185.4,8.14,107.6,4.8,1.863,1.88,NA,1.61,6.45,NA,NA,2.845
"210","8/15/2019","9:04:53",26.927,741.2,48.1,3.83,178.8,185.4,8.12,107.5,4.8,1.885,1.9,NA,1.615,6.47,NA,NA,2.869
"211","8/15/2019","9:04:54",26.91,741.1,47.4,3.78,178.8,185.4,8.1,107.4,4.9,1.885,1.9,NA,1.745,7,NA,NA,2.891
"212","8/15/2019","9:04:55",26.922,741.1,46.7,3.73,178.9,185.5,8.08,107.3,4.85,1.94,1.96,NA,1.757,7.04,NA,NA,2.917
"213","8/15/2019","9:04:56",26.89,741.1,45.7,3.65,179.1,185.5,8.06,107.2,5,1.907,1.92,NA,1.689,6.77,NA,NA,2.935
"214","8/15/2019","9:04:57",26.84,741.2,44.7,3.57,179.3,185.6,8.05,107.1,4.89,1.874,1.89,NA,1.619,6.48,NA,NA,2.953
"215","8/15/2019","9:04:58",26.821,741.2,43.3,3.46,179.4,185.7,8.03,107.1,4.72,1.943,1.96,NA,1.629,6.52,NA,NA,2.977
"216","8/15/2019","9:04:59",26.814,741.1,42,3.36,179.5,185.7,8.01,107,4.81,1.997,2.02,NA,1.757,7.05,NA,NA,2.989
"217","8/15/2019","9:05:00",26.804,741.1,40.6,3.24,179.4,185.6,7.99,106.8,4.97,1.993,2.01,NA,1.851,7.43,NA,NA,3.017
"218","8/15/2019","9:05:01",26.809,741.2,39.3,3.14,179.5,185.6,7.98,106.6,5.02,1.978,2,NA,1.827,7.33,NA,NA,3.02
"219","8/15/2019","9:05:02",26.818,741.1,37.9,3.03,179.5,185.7,7.96,106.6,4.96,2.062,2.08,NA,1.904,7.64,NA,NA,3.03
"220","8/15/2019","9:05:03",26.768,741.2,36.6,2.93,179.7,185.8,7.95,106.6,5.04,2.09,2.11,NA,2.02,8.12,NA,NA,3.041
"221","8/15/2019","9:05:04",26.744,741.2,35.3,2.83,179.8,185.8,7.94,106.7,4.96,2.098,2.12,NA,2.066,8.31,NA,NA,3.044
"222","8/15/2019","9:05:05",26.735,741.2,34.2,2.73,179.9,185.8,7.92,106.8,4.8,2.167,2.19,NA,2.242,9.02,NA,NA,3.045
"223","8/15/2019","9:05:06",26.686,741.2,32.9,2.64,180,185.8,7.91,106.6,4.83,2.184,2.21,NA,2.279,9.17,NA,NA,3.051
"224","8/15/2019","9:05:07",26.65,741.1,31.9,2.55,180,185.7,7.89,106.3,4.79,2.244,2.27,NA,2.203,8.86,NA,NA,3.061
"225","8/15/2019","9:05:08",26.642,741.2,30.8,2.47,179.9,185.6,7.88,106.2,4.69,2.21,2.23,NA,2.142,8.61,NA,NA,3.073
"226","8/15/2019","9:05:09",26.641,741.2,29.8,2.39,179.8,185.4,7.86,105.9,4.53,2.074,2.09,NA,1.972,7.92,NA,NA,3.104
"227","8/15/2019","9:05:10",26.558,741.2,28.5,2.29,179.9,185.3,7.84,105.4,4.49,2.113,2.13,NA,1.848,7.42,NA,NA,3.124
"228","8/15/2019","9:05:11",26.462,741.2,27,2.17,180.2,185.3,7.82,104.9,4.51,2.156,2.18,NA,1.721,6.9,NA,NA,3.147
"229","8/15/2019","9:05:12",26.375,741.2,24.9,2,180.4,185.2,7.81,104.6,4.22,2.015,2.03,NA,1.633,6.54,NA,NA,3.182
"230","8/15/2019","9:05:13",26.336,741.2,23.2,1.87,180.4,185,7.79,104.6,4.09,1.974,1.99,NA,1.719,6.89,NA,NA,3.22
"231","8/15/2019","9:05:14",26.342,741.1,21.4,1.73,180.4,185,7.77,104.7,4.23,2.058,2.08,NA,1.828,7.33,NA,NA,3.235
"232","8/15/2019","9:05:15",26.354,741.1,20,1.61,180.4,185.1,7.76,104.7,4.26,2.089,2.11,NA,1.809,7.26,NA,NA,3.241
"233","8/15/2019","9:05:16",26.364,741.2,18.5,1.49,180.5,185.2,7.74,104,4.29,2.05,2.07,NA,1.867,7.49,NA,NA,3.246
"234","8/15/2019","9:05:17",26.385,741.2,17.3,1.39,180.4,185.2,7.73,102.5,4.39,1.914,1.93,NA,1.771,7.1,NA,NA,3.258
"235","8/15/2019","9:05:18",26.349,741.2,16.1,1.29,180.6,185.2,7.72,101.5,4.45,1.895,1.91,NA,1.526,6.11,NA,NA,3.277
"236","8/15/2019","9:05:19",26.29,741.1,15.1,1.22,180.8,185.3,7.7,100.4,4.04,1.926,1.94,NA,1.55,6.2,NA,NA,3.296
"237","8/15/2019","9:05:20",26.264,741.2,14.3,1.15,180.9,185.3,7.69,99.6,3.82,1.894,1.91,NA,1.551,6.21,NA,NA,3.306
"238","8/15/2019","9:05:21",26.223,741.2,13.6,1.09,181.1,185.4,7.68,98.4,3.72,1.887,1.9,NA,1.538,6.16,NA,NA,3.326
"239","8/15/2019","9:05:22",26.205,741.2,12.8,1.04,181.3,185.4,7.67,96.9,3.75,1.829,1.84,NA,1.517,6.07,NA,NA,3.338
"240","8/15/2019","9:05:23",26.175,741.1,12.3,0.99,181.4,185.5,7.66,96,4.01,1.831,1.85,NA,1.514,6.05,NA,NA,3.349
"241","8/15/2019","9:05:24",26.142,741.2,11.6,0.94,181.6,185.6,7.65,94.5,3.97,1.865,1.88,NA,1.55,6.2,NA,NA,3.363
"242","8/15/2019","9:05:25",26.11,741.2,11.1,0.9,181.8,185.6,7.64,92.5,3.96,1.78,1.79,NA,1.486,5.94,NA,NA,3.386
"243","8/15/2019","9:05:26",26.114,741.2,10.6,0.86,181.8,185.7,7.64,91,4.19,1.785,1.8,NA,1.554,6.22,NA,NA,3.407
"244","8/15/2019","9:05:27",26.11,741.1,10.2,0.83,181.9,185.7,7.63,89.9,4.23,1.781,1.8,NA,1.501,6,NA,NA,3.428
"245","8/15/2019","9:05:28",26.075,741.2,9.7,0.79,182,185.7,7.62,88,4.15,1.661,1.67,NA,1.347,5.38,NA,NA,3.457
"246","8/15/2019","9:05:29",26.011,741.1,9.3,0.75,182.2,185.8,7.6,85.3,4.04,1.596,1.61,NA,1.391,5.55,NA,NA,3.475
"247","8/15/2019","9:05:30",25.939,741.2,8.9,0.72,182.5,185.8,7.59,83.2,3.92,1.633,1.64,NA,1.366,5.45,NA,NA,3.492
"248","8/15/2019","9:05:31",25.899,741.2,8.6,0.7,182.8,186,7.58,81.5,3.84,1.708,1.72,NA,1.36,5.43,NA,NA,3.502
"249","8/15/2019","9:05:32",25.885,741.2,8.3,0.67,182.9,186,7.58,79.2,4,1.662,1.67,NA,1.395,5.57,NA,NA,3.518
"250","8/15/2019","9:05:33",25.84,741.2,8,0.65,183.2,186.1,7.57,78.2,4.06,1.567,1.58,NA,1.332,5.31,NA,NA,3.533
"251","8/15/2019","9:05:34",25.789,741.2,7.6,0.62,183.5,186.3,7.56,77.6,3.97,1.655,1.67,NA,1.333,5.32,NA,NA,3.55
"252","8/15/2019","9:05:35",25.77,741.2,7.3,0.6,183.8,186.5,7.56,75.6,3.91,1.702,1.72,NA,1.298,5.18,NA,NA,3.568
"253","8/15/2019","9:05:36",25.775,741.2,7,0.57,184,186.7,7.55,74.3,3.86,1.633,1.65,NA,1.254,5,NA,NA,3.576
"254","8/15/2019","9:05:37",25.785,741.2,6.7,0.54,184.1,186.8,7.54,73.3,4.17,1.575,1.59,NA,1.273,5.07,NA,NA,3.593
"255","8/15/2019","9:05:38",25.777,741.1,6.4,0.52,184.2,186.9,7.53,72.6,4.49,1.546,1.56,NA,1.216,4.84,NA,NA,3.614
"256","8/15/2019","9:05:39",25.748,741.1,6.1,0.5,184.4,187.1,7.53,71.7,4.27,1.561,1.57,NA,1.203,4.79,NA,NA,3.635
"257","8/15/2019","9:05:40",25.723,741,5.9,0.48,184.7,187.2,7.52,70.8,4.26,1.602,1.61,NA,1.273,5.07,NA,NA,3.648
"258","8/15/2019","9:05:41",25.715,741.2,5.7,0.46,184.9,187.4,7.52,70.4,4.5,1.595,1.61,NA,1.252,4.99,NA,NA,3.658
"259","8/15/2019","9:05:42",25.688,741.2,5.5,0.45,185,187.4,7.51,70,4.52,1.572,1.58,NA,1.224,4.88,NA,NA,3.677
"260","8/15/2019","9:05:43",25.545,741.2,5.3,0.43,185.8,187.7,7.5,68.8,4.51,1.633,1.64,NA,1.222,4.86,NA,NA,3.695
"261","8/15/2019","9:05:44",25.424,741.2,5.1,0.42,186.7,188.3,7.5,67.9,4.67,1.594,1.61,NA,1.206,4.8,NA,NA,3.708
"262","8/15/2019","9:05:45",25.367,741.2,5,0.41,187.3,188.6,7.49,65.8,5.5,1.522,1.53,NA,1.194,4.75,NA,NA,3.723
"263","8/15/2019","9:05:46",25.32,741.2,4.8,0.4,188,189.2,7.49,64.5,4.9,1.539,1.55,NA,1.154,4.59,NA,NA,3.738
"264","8/15/2019","9:05:47",25.232,741.2,4.7,0.39,188.7,189.5,7.49,62.5,4.68,1.482,1.49,NA,1.166,4.64,NA,NA,3.756
"265","8/15/2019","9:05:48",25.22,741.2,4.5,0.37,189,189.7,7.48,60.1,4.98,1.455,1.46,NA,1.181,4.7,NA,NA,3.775
"266","8/15/2019","9:05:49",25.246,741.1,4.4,0.36,189.2,190.1,7.48,57.5,4.87,1.502,1.51,NA,1.208,4.81,NA,NA,3.798
"267","8/15/2019","9:05:50",25.266,741.1,4.2,0.35,189.5,190.4,7.47,55.1,5.02,1.51,1.52,NA,1.216,4.84,NA,NA,3.818
"268","8/15/2019","9:05:51",25.267,741.1,4.1,0.34,189.9,190.9,7.46,53.7,5.4,1.516,1.53,NA,1.139,4.53,NA,NA,3.851
"269","8/15/2019","9:05:52",25.149,741.1,4,0.33,190.9,191.4,7.46,51.8,5.59,1.448,1.46,NA,1.094,4.34,NA,NA,3.869
"270","8/15/2019","9:05:53",24.907,741.2,3.9,0.32,192.2,192,7.44,49.2,5.69,1.453,1.46,NA,1.138,4.52,NA,NA,3.896
"271","8/15/2019","9:05:54",24.821,741.1,3.8,0.32,193.3,192.6,7.42,45.2,5.63,1.458,1.47,NA,1.151,4.58,NA,NA,3.917
"272","8/15/2019","9:05:55",24.753,741.2,3.7,0.31,194.3,193.4,7.4,41.5,5.5,1.352,1.36,NA,1.14,4.53,NA,NA,3.944
"273","8/15/2019","9:05:56",24.731,741.2,3.6,0.3,195,194,7.39,38.8,5.44,1.321,1.33,NA,1.136,4.52,NA,NA,3.97
"274","8/15/2019","9:05:57",24.691,741.1,3.5,0.29,195.9,194.8,7.38,36.9,5.31,1.432,1.44,NA,1.129,4.49,NA,NA,3.983
"275","8/15/2019","9:05:58",24.676,741.1,3.4,0.28,197,195.8,7.38,35.4,5.32,1.469,1.48,NA,1.106,4.39,NA,NA,4.007
"276","8/15/2019","9:05:59",24.67,741.2,3.3,0.27,197.7,196.5,7.37,34,5.25,1.459,1.47,NA,1.091,4.33,NA,NA,4.029
"277","8/15/2019","9:06:00",24.671,741,3.2,0.27,198.1,196.9,7.37,32.9,5.1,1.398,1.41,NA,1.076,4.27,NA,NA,4.041
"278","8/15/2019","9:06:01",24.659,741.1,3.1,0.26,198.2,196.9,7.37,31.8,5.33,1.379,1.39,NA,1.09,4.33,NA,NA,4.061
"279","8/15/2019","9:06:02",24.648,741.2,3,0.25,198.2,196.9,7.37,30.9,5.27,1.393,1.4,NA,1.111,4.41,NA,NA,4.076
"280","8/15/2019","9:06:03",24.622,741.2,2.9,0.24,198.5,197.1,7.37,30.5,5.21,1.421,1.43,NA,1.045,4.15,NA,NA,4.096
"281","8/15/2019","9:06:04",24.607,741,2.8,0.24,198.8,197.3,7.36,29.9,5.31,1.425,1.43,NA,1.027,4.07,NA,NA,4.114
"282","8/15/2019","9:06:05",24.601,741.1,2.8,0.23,199.1,197.6,7.36,29,5.72,1.357,1.36,NA,1.029,4.08,NA,NA,4.135
"283","8/15/2019","9:06:06",24.607,741.1,2.7,0.23,199.2,197.7,7.36,28.4,5.54,1.326,1.33,NA,1.037,4.11,NA,NA,4.147
"284","8/15/2019","9:06:07",24.594,741.2,2.7,0.22,199.5,198,7.36,27.6,5.69,1.334,1.34,NA,1.066,4.23,NA,NA,4.169
"285","8/15/2019","9:06:08",24.519,741.2,2.6,0.21,200,198.2,7.35,26.7,5.82,1.307,1.31,NA,1.069,4.24,NA,NA,4.182
"286","8/15/2019","9:06:09",24.368,741.1,2.5,0.21,200.9,198.5,7.34,25.6,6.03,1.245,1.25,NA,1.062,4.21,NA,NA,4.201
"287","8/15/2019","9:06:10",24.192,741.1,2.4,0.2,203.2,200.1,7.34,23.3,6.28,1.244,1.25,NA,1.075,4.27,NA,NA,4.224
"288","8/15/2019","9:06:11",24.073,741.1,2.4,0.2,204.7,201.1,7.34,21.5,6.01,1.314,1.32,NA,1.076,4.27,NA,NA,4.243
"289","8/15/2019","9:06:12",24.051,741,2.3,0.2,205.8,202.1,7.33,20.2,5.61,1.348,1.35,NA,1.036,4.11,NA,NA,4.262
"290","8/15/2019","9:06:13",23.853,741.2,2.3,0.19,209,204.5,7.32,18,6.19,1.291,1.3,NA,1.019,4.04,NA,NA,4.295
"291","8/15/2019","9:06:14",23.656,741.2,2.3,0.19,211.6,206.2,7.32,17.2,7.65,1.224,1.23,NA,1.054,4.18,NA,NA,4.319
"292","8/15/2019","9:06:15",23.64,741.1,2.2,0.19,212.9,207.4,7.31,14.6,7.95,1.157,1.16,NA,1.02,4.04,NA,NA,4.35
"293","8/15/2019","9:06:16",23.629,741,2.2,0.18,214.1,208.5,7.31,12,7.57,1.146,1.15,NA,1.009,4,NA,NA,4.366
"294","8/15/2019","9:06:17",23.538,741.2,2.1,0.18,215.1,209.2,7.3,9.5,8.09,1.171,1.17,NA,1.069,4.24,NA,NA,4.384
"295","8/15/2019","9:06:18",23.401,741.1,2,0.17,217.4,210.8,7.29,7.8,9.64,1.218,1.22,NA,1.062,4.21,NA,NA,4.41
"296","8/15/2019","9:06:19",23.317,741.1,1.9,0.17,218.6,211.6,7.28,5.8,10.13,1.214,1.22,NA,1.019,4.04,NA,NA,4.433
"297","8/15/2019","9:06:20",22.996,741.2,1.8,0.16,220.5,212.4,7.26,3.3,10.1,1.119,1.12,NA,1.027,4.07,NA,NA,4.46
"298","8/15/2019","9:06:21",22.656,741.1,1.7,0.15,224.1,214.1,7.22,-2,10.04,1.079,1.08,NA,1.052,4.17,NA,NA,4.498
"299","8/15/2019","9:06:22",22.315,741,1.6,0.14,228.9,217.4,7.19,-6.1,10.38,1.097,1.1,NA,1.067,4.24,NA,NA,4.531
"300","8/15/2019","9:06:23",21.997,741.1,1.5,0.13,238.3,224.7,7.16,-8.6,10.22,1.04,1.04,NA,1.135,4.51,NA,NA,4.594
"301","8/15/2019","9:06:24",21.86,741.2,1.4,0.13,242.7,228.2,7.15,-9.3,9.35,0.938,0.94,NA,1.16,4.61,NA,NA,4.678
"302","8/15/2019","9:06:25",21.791,741.1,1.4,0.12,245.1,230.1,7.15,-9.3,9.17,0.93,0.93,NA,1.085,4.31,NA,NA,4.724
"303","8/15/2019","9:06:26",21.697,741.2,1.3,0.11,246.2,230.8,7.14,-9.2,9.45,0.963,0.96,NA,1.083,4.3,NA,NA,4.757
"304","8/15/2019","9:06:27",21.511,741.1,1.2,0.11,247.8,231.3,7.14,-9.7,9.49,0.888,0.89,NA,1.066,4.23,NA,NA,4.788
"305","8/15/2019","9:06:28",21.285,741,1.2,0.11,248.9,231.4,7.13,-10.7,9.47,0.849,0.85,NA,1.057,4.2,NA,NA,4.816
"306","8/15/2019","9:06:29",21.103,741,1.1,0.1,249.9,231.3,7.13,-11.6,9.38,0.85,0.85,NA,1.122,4.46,NA,NA,4.845
"307","8/15/2019","9:06:30",20.945,741.1,1.1,0.09,250.7,231.4,7.12,-13.5,9.32,0.804,0.8,NA,1.174,4.67,NA,NA,4.872
"308","8/15/2019","9:06:31",20.732,741.2,1,0.09,252.2,231.7,7.11,-16.3,9.37,0.779,0.77,NA,1.205,4.8,NA,NA,4.901
"309","8/15/2019","9:06:32",20.478,741.2,1,0.09,253.8,232.1,7.1,-19.3,9.85,0.802,0.8,NA,1.21,4.82,NA,NA,4.934
"310","8/15/2019","9:06:33",19.99,741.2,0.9,0.09,256.9,232.6,7.09,-22.6,10,0.875,0.87,NA,1.185,4.72,NA,NA,4.955
"311","8/15/2019","9:06:34",19.739,741.1,1,0.09,260.4,234.2,7.08,-25.7,10.01,0.882,0.88,NA,1.259,5.02,NA,NA,4.986
"312","8/15/2019","9:06:35",19.63,741,1,0.09,262.8,235.9,7.07,-27.5,10.18,0.809,0.8,NA,1.288,5.14,NA,NA,5.017
"313","8/15/2019","9:06:36",19.561,741.1,0.9,0.08,264.5,237,7.07,-28.3,9.9,0.768,0.76,NA,1.193,4.75,NA,NA,5.04
"314","8/15/2019","9:06:37",19.461,741.2,0.9,0.08,265.6,237.6,7.07,-29,9.78,0.756,0.75,NA,1.157,4.6,NA,NA,5.049
"315","8/15/2019","9:06:38",19.453,741.2,0.9,0.08,266.3,238.1,7.07,-29.5,10.13,0.783,0.78,NA,1.178,4.69,NA,NA,5.055
"316","8/15/2019","9:06:39",19.464,741.2,0.8,0.07,267.7,239.4,7.06,-30.5,10.28,0.818,0.81,NA,1.175,4.68,NA,NA,5.082
"317","8/15/2019","9:06:40",19.441,741.2,0.8,0.07,268.6,240.1,7.06,-31.6,10.09,0.798,0.79,NA,1.134,4.51,NA,NA,5.094
"318","8/15/2019","9:06:41",19.431,741.1,0.8,0.07,269,240.4,7.06,-32.6,10.49,0.808,0.8,NA,1.135,4.51,NA,NA,5.105
"319","8/15/2019","9:06:42",19.421,741.2,0.7,0.07,269.7,241,7.06,-33.9,10.76,0.844,0.84,NA,1.166,4.64,NA,NA,5.121
"320","8/15/2019","9:06:43",19.42,741.2,0.7,0.06,270.6,241.7,7.06,-35.5,10.69,0.852,0.85,NA,1.16,4.61,NA,NA,5.145
"321","8/15/2019","9:06:44",19.409,741.1,0.7,0.06,271.4,242.4,7.05,-35.4,10.59,0.833,0.83,NA,1.159,4.61,NA,NA,5.147
"322","8/15/2019","9:06:45",19.345,741.1,0.7,0.06,272.7,243.3,7.05,-35.1,10.55,0.867,0.86,NA,1.216,4.84,NA,NA,5.167
"323","8/15/2019","9:06:46",19.232,741.2,0.6,0.06,275.3,245.1,7.05,-36.1,10.82,0.879,0.88,NA,1.252,4.99,NA,NA,5.2
"324","8/15/2019","9:06:47",19.145,741.1,0.6,0.06,278.2,247.1,7.04,-38.9,10.68,0.875,0.87,NA,1.278,5.09,NA,NA,5.242
"325","8/15/2019","9:06:48",19.131,741,0.6,0.06,279.2,247.9,7.04,-39.7,10.88,0.929,0.93,NA,1.355,5.41,NA,NA,5.277
"326","8/15/2019","9:06:49",19.095,741.2,0.6,0.05,280.1,248.5,7.04,-39.9,11.42,0.969,0.97,NA,1.402,5.6,NA,NA,5.309
"327","8/15/2019","9:06:50",18.981,741.1,0.6,0.05,281.8,249.6,7.03,-40.5,11.55,1.092,1.09,NA,1.401,5.6,NA,NA,5.335
"328","8/15/2019","9:06:51",18.811,741.2,0.5,0.05,284.7,251.1,7.03,-42.3,11.73,1.117,1.12,NA,1.417,5.66,NA,NA,5.37
"329","8/15/2019","9:06:52",18.724,741.1,0.5,0.04,286.5,252.2,7.03,-44.3,12.14,1.093,1.09,NA,1.464,5.85,NA,NA,5.404
"330","8/15/2019","9:06:53",18.656,741.2,0.4,0.04,288.2,253.3,7.03,-45.6,12.33,1.164,1.17,NA,1.469,5.87,NA,NA,5.433
"331","8/15/2019","9:06:54",18.587,741.1,0.4,0.04,289.6,254.2,7.03,-47.5,12.1,1.194,1.2,NA,1.51,6.04,NA,NA,5.464
"332","8/15/2019","9:06:55",18.534,741,0.4,0.04,290.9,255,7.03,-48.4,12.05,1.19,1.19,NA,1.515,6.06,NA,NA,5.496
"333","8/15/2019","9:06:56",18.457,741.2,0.4,0.04,292.1,255.6,7.03,-48.9,11.98,1.127,1.13,NA,1.415,5.65,NA,NA,5.53
"334","8/15/2019","9:06:57",18.411,741.2,0.4,0.04,293,256.1,7.03,-48.6,11.99,1.159,1.16,NA,1.462,5.84,NA,NA,5.555
"335","8/15/2019","9:06:58",18.38,741.1,0.4,0.04,293.5,256.4,7.03,-48.2,11.9,1.249,1.25,NA,1.528,6.11,NA,NA,5.575
"336","8/15/2019","9:06:59",18.346,741.1,0.4,0.04,294.3,256.9,7.03,-48.5,11.94,1.246,1.25,NA,1.506,6.02,NA,NA,5.602
"337","8/15/2019","9:07:00",18.324,741.2,0.3,0.03,295,257.4,7.03,-49,12.44,1.216,1.22,NA,1.523,6.09,NA,NA,5.63
"338","8/15/2019","9:07:01",18.333,741.2,0.3,0.03,295.3,257.7,7.03,-49,12.28,1.206,1.21,NA,1.494,5.98,NA,NA,5.65
"339","8/15/2019","9:07:02",18.326,741.2,0.3,0.03,295.6,258,7.03,-49.1,12.07,1.225,1.23,NA,1.53,6.12,NA,NA,5.674
"340","8/15/2019","9:07:03",18.297,741.2,0.3,0.02,296,258.1,7.03,-49.2,12.18,1.216,1.22,NA,1.578,6.32,NA,NA,5.693
"341","8/15/2019","9:07:04",18.296,741.1,0.2,0.02,296.2,258.3,7.03,-49.9,11.87,1.209,1.21,NA,1.487,5.95,NA,NA,5.717
"342","8/15/2019","9:07:05",18.293,741.1,0.2,0.02,296.4,258.4,7.03,-50.5,11.9,1.185,1.19,NA,1.488,5.95,NA,NA,5.749
"343","8/15/2019","9:07:06",18.262,741.1,0.2,0.02,296.8,258.6,7.03,-50.1,12.19,1.2,1.2,NA,1.536,6.14,NA,NA,5.775
"344","8/15/2019","9:07:07",18.194,741.2,0.2,0.02,297.5,258.9,7.03,-49.6,11.99,1.239,1.24,NA,1.566,6.27,NA,NA,5.803
"345","8/15/2019","9:07:08",18.149,741.1,0.1,0.01,298.3,259.3,7.03,-48.9,12.21,1.294,1.3,NA,1.665,6.67,NA,NA,5.829
"346","8/15/2019","9:07:09",18.028,741.2,0.1,0.01,300.4,260.5,7.03,-49.4,12.29,1.334,1.34,NA,1.644,6.59,NA,NA,5.883
"347","8/15/2019","9:07:10",17.988,741.1,0.1,0.01,302.2,261.7,7.03,-51,12.27,1.329,1.34,NA,1.566,6.27,NA,NA,5.916
"348","8/15/2019","9:07:11",17.972,741.2,0.1,0.01,303,262.4,7.03,-51.9,12.26,1.414,1.42,NA,1.629,6.52,NA,NA,5.956
"349","8/15/2019","9:07:12",17.938,741.1,0.1,0,303.9,262.9,7.03,-51.7,12.39,1.518,1.53,NA,1.692,6.78,NA,NA,5.983
"350","8/15/2019","9:07:13",17.914,741.2,0,0,304.5,263.3,7.03,-51,12.57,1.554,1.56,NA,1.727,6.92,NA,NA,6.009
"351","8/15/2019","9:07:14",17.893,741.2,0,0,305,263.7,7.03,-51.1,12.05,1.58,1.59,NA,1.812,7.27,NA,NA,6.036
"352","8/15/2019","9:07:15",17.77,741.2,-0.1,-0.01,306.3,264,7.03,-52,11.63,1.678,1.69,NA,1.958,7.86,NA,NA,6.055
"353","8/15/2019","9:07:16",17.602,741.1,-0.1,-0.01,307.7,264.4,7.03,-53.5,11.81,1.744,1.76,NA,1.98,7.96,NA,NA,6.077
"354","8/15/2019","9:07:17",17.504,741.2,-0.1,-0.01,309.1,264.8,7.03,-55,12.47,1.697,1.71,NA,1.891,7.59,NA,NA,6.094
"355","8/15/2019","9:07:18",17.459,741.1,-0.1,-0.01,310.1,265.5,7.03,-56.4,12.79,1.643,1.66,NA,1.89,7.59,NA,NA,6.13
"356","8/15/2019","9:07:19",17.428,741.2,-0.1,-0.01,311.5,266.4,7.03,-56.8,12.06,1.647,1.66,NA,1.917,7.7,NA,NA,6.155
"357","8/15/2019","9:07:20",17.408,741.2,-0.1,-0.01,312.3,267.1,7.03,-57.3,11.83,1.709,1.72,NA,1.956,7.86,NA,NA,6.181
"358","8/15/2019","9:07:21",17.331,741.2,-0.1,-0.01,313.9,267.9,7.03,-57.8,11.69,1.775,1.79,NA,2.132,8.57,NA,NA,6.235
"359","8/15/2019","9:07:22",17.222,741.1,-0.1,-0.01,315.2,268.4,7.03,-57.8,11.69,1.749,1.76,NA,2.126,8.55,NA,NA,6.253
"360","8/15/2019","9:07:23",17.149,741.1,-0.1,-0.01,316,268.6,7.03,-58.6,11.7,1.737,1.75,NA,2.013,8.09,NA,NA,6.27
"361","8/15/2019","9:07:24",17.09,741.1,-0.2,-0.01,316.6,268.8,7.03,-58.9,11.84,1.902,1.92,NA,2.035,8.18,NA,NA,6.283
"362","8/15/2019","9:07:25",17.062,741.1,-0.2,-0.02,317,268.9,7.03,-59.2,12.12,1.87,1.89,NA,2.047,8.23,NA,NA,6.309
"363","8/15/2019","9:07:26",17.026,741.1,-0.2,-0.02,317.3,268.9,7.04,-60,11.85,1.76,1.77,NA,2.047,8.23,NA,NA,6.33
"364","8/15/2019","9:07:27",17.028,741.1,-0.2,-0.02,317.4,269,7.04,-60.5,11.52,1.804,1.82,NA,2.051,8.24,NA,NA,6.347
