dateTime_Round,chlorophyll_RFU,depth_m,doSaturation_percent,doConcentration_mgpL,orp_mV,waterPressure_barA,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,verticalPosition_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,date,dateTime,MULakeNumber,depthDiff_m,verticalPositionDiff_m
2020-06-30T10:38:45Z,0.3333333333333333,19.750333333333334,NA,NA,113,1.933,0.12,252.33333333333334,0.01,164,4.58,7.05,21.387333333333334,19.753333333333334,38.20472,-92.62772,198.56666666666666,985.8,2020-06-30,2020-06-30T10:38:45Z,149,0.11166666666666458,0.13500000000000156
2020-06-30T10:38:48Z,0.31333333333333335,19.862,NA,NA,112.63333333333333,1.944,0.12,252.36666666666667,0.06999999999999999,164,4.85,7.05,21.294666666666668,19.888333333333335,38.20472,-92.62771,198.6,985.8,2020-06-30,2020-06-30T10:38:48Z,149,0.23333333333333428,0.22033333333332905
2020-06-30T10:38:51Z,0.35,20.095333333333333,NA,NA,112.3,1.967,0.12,251.93333333333334,0.013333333333333334,164,4.84,7.053333333333333,21.137333333333334,20.108666666666664,38.20472,-92.62770666666667,198.6,985.8,2020-06-30,2020-06-30T10:38:51Z,149,0.09233333333333249,0.09700000000000131
2020-06-30T10:38:54Z,0.34,20.187666666666665,NA,NA,112.06666666666666,1.976,0.12,252.43333333333334,0.016666666666666666,164,4.8133333333333335,7.05,21.022000000000002,20.205666666666666,38.20472,-92.62769666666667,198.66666666666666,985.8333333333333,2020-06-30,2020-06-30T10:38:54Z,149,0.13266666666666893,0.1479999999999997
2020-06-30T10:38:57Z,0.3466666666666667,20.320333333333334,NA,NA,111.8,1.989,0.12,252.9,0.016666666666666666,164,4.956666666666667,7.05,20.922,20.353666666666665,38.20472,-92.62769,198.7,985.8,2020-06-30,2020-06-30T10:38:57Z,149,0.15266666666666495,0.12533333333333374
2020-06-30T10:39:00Z,0.36,20.473,NA,NA,111.5,2.0036666666666667,0.12,253.33333333333334,0.0033333333333333335,165,4.88,7.05,20.853333333333335,20.479,38.20472,-92.62769,198.83333333333334,985.8,2020-06-30,2020-06-30T10:39:00Z,149,0.06933333333333636,0.081666666666667
2020-06-30T10:39:03Z,0.32666666666666666,20.542333333333335,NA,NA,111.33333333333333,2.0106666666666664,0.12,253.66666666666666,0.023333333333333334,165,4.793333333333333,7.05,20.815,20.560666666666666,38.204723333333334,-92.62768666666666,198.86666666666667,985.7666666666667,2020-06-30,2020-06-30T10:39:03Z,149,0.13999999999999702,0.125
2020-06-30T10:39:06Z,0.3433333333333333,20.682333333333332,NA,NA,111.26666666666667,2.0243333333333333,0.12,254.83333333333334,0.04,165.66666666666666,4.683333333333334,7.046666666666667,20.737333333333336,20.685666666666666,38.20472,-92.62768,198.93333333333334,985.8,2020-06-30,2020-06-30T10:39:06Z,149,0.05633333333333468,0.06700000000000017
2020-06-30T10:39:09Z,0.3,20.738666666666667,NA,NA,111.1,2.0296666666666665,0.12,255.96666666666667,0.03333333333333333,166.33333333333334,4.513333333333334,7.04,20.707333333333334,20.752666666666666,38.20472,-92.62767333333333,199.03333333333333,985.8,2020-06-30,2020-06-30T10:39:09Z,149,0.14833333333333343,0.15333333333333599
2020-06-30T10:39:12Z,0.31333333333333335,20.887,NA,NA,111,2.0443333333333333,0.12,257.7,0.03666666666666667,167.33333333333334,3.993333333333333,7.04,20.604333333333333,20.906000000000002,38.20472,-92.62767,199.16666666666666,985.8,2020-06-30,2020-06-30T10:39:12Z,149,0.17633333333333212,0.17499999999999716
