Level0_profiles,MULakeNumber,year,month,day,csv,Level0to1_done,Level0to1_done_date,profile_date,maxDepth_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,doConcentration_mgpL_bottom,doConcentration_mgpL_bottom5mean,nrow_original_Level0,nrow_readProfile,nrow_Level1,Level1FileName
114_2018_06_19_P.csv,114,2018,06,19,P,Yes,2023-06-25,2018-06-19,6.342,NA,NA,NA,988.3205387205388,0.16,0.165,135,135,99,114_2018_06_19_P_Level1.csv
114_2018_07_17_P.csv,114,2018,07,17,P,Yes,2023-06-25,2018-07-17,8.208,NA,NA,NA,993.7487922705313,0.05,0.05,162,162,138,114_2018_07_17_P_Level1.csv
114_2018_08_07_P.csv,114,2018,08,07,P,Yes,2023-06-25,2018-08-07,8.239333333333333,NA,NA,NA,991.4477987421384,0.22,0.22402777777777777,1409,118,106,114_2018_08_07_P_Level1.csv
115_2018_06_18_P.csv,115,2018,06,18,P,Yes,2023-06-25,2018-06-18,5.22,NA,NA,NA,988.7003003003003,0.32,0.33166666666666667,150,150,111,115_2018_06_18_P_Level1.csv
115_2018_07_16_P.csv,115,2018,07,16,P,Yes,2023-06-25,2018-07-16,6.997,NA,NA,NA,989.4828660436137,0.16,0.16666666666666669,127,127,107,115_2018_07_16_P_Level1.csv
115_2018_08_06.csv,115,2018,08,06,csv,Yes,2023-06-25,2018-08-06,6.53125,NA,NA,NA,990.0879910213243,0.31,0.31,1370,115,99,115_2018_08_06_Level1.csv
115_2018_08_23.csv,115,2018,08,23,csv,Yes,2023-06-25,2018-08-23,5.664666666666667,NA,NA,NA,994.5654565456546,0.15333333333333332,0.17194444444444446,1433,121,101,115_2018_08_23_Level1.csv
117_2018_05_16_P.csv,117,2018,05,16,P,Yes,2023-06-25,2018-05-16,7.053,NA,NA,NA,985.0222222222222,0.13,0.12666666666666668,251,251,123,117_2018_05_16_P_Level1.csv
117_2018_06_18_P.csv,117,2018,06,18,P,Yes,2023-06-25,2018-06-18,6.945,NA,NA,NA,987.2834605597965,0.13,0.13,158,158,131,117_2018_06_18_P_Level1.csv
117_2018_07_16_P.csv,117,2018,07,16,P,Yes,2023-06-25,2018-07-16,7.222,NA,NA,NA,984.6675438596491,0.02,0.02,203,203,152,117_2018_07_16_P_Level1.csv
117_2018_08_06.csv,117,2018,08,06,csv,Yes,2023-06-25,2018-08-06,6.8453333333333335,NA,NA,NA,987.5797008547008,0.16,0.16,1420,120,104,117_2018_08_06_Level1.csv
