MULakeNumber,ReservoirName,date,minDepth_m,maxDepth_m,numberOfMeasurements_temperature,thermoclineDepth_m_thresh0.3,top_metalimnion_m,bottom_metalimnion_m,epilimnion_temp_degC,hypolimnion_temp_degC,above_thermocline_temp_degC,below_thermocline_temp_degC,delta_hypo_epi_waterDensity_kgperm3,metalimnionDensityGradient_kgperm3perm,epiToHypoDensityGradient_kgperm3perm,buoyancyfrequency_1_s2,numberOfMeasurements_do,minDO_mgpL,maxDO_mgpL,minDO_percent,maxDO_percent,DO_mgpL_profileMean,DO_percent_profileMean,epilimnion_DO_mgpL,hypolimnion_DO_mgpL,epilimnion_DO_percent,hypolimnion_DO_percent,depthMaxDOpercentage_m,Oxycline_m,Hypoxycline_m,Anoxycline_m,depthChlMax_m,depthBGAMax_m,ratioMaxBGtochl_RFUperRFU,epilimnion_chlorophyll_RFU,epilimnion_phycocyaninBGA_RFU,ratioEpiBGtochl_RFUperRFU,hypolimnion_orp_mV,bottom0.5m_orp_mV,site_latitude,site_longitude,site_altitude_m,surface_doConcentration_mgpL,surface_temp_degC,surface_pH,SecchiDepth_m,waterBody,waterBodyLatitude_degree,waterBodyLongitude_degree,notes,elevation_m_extract,latitude_degree_best,longitude_degree_best,elevation_m_best,E0_umolpm2s,kd_1_m,E24_umolpm2s
003,Bowling Green 1,2019-07-31,0.031,11.657,178,3.221,4.6157599656792785,5.160147729601539,24.11836046511628,7.808361445783133,27.132491525423728,10.412142857142856,2.5904795071584203,0.3496093225900006,0.4246204706022202,0.06182719102073242,178,0.21,8.02,1.7,102.9,2.5548876404494383,31.2,4.817093023255814,0.44180722891566265,60.57441860465117,3.707228915662651,0.515,2.5505,3.141,3.798,3.191,3.191,0.2236842105263158,1.6794186046511628,0.25709302325581396,0.1530845392231531,104.86265060240964,109.075,NA,NA,NA,7.963,28.5188,7.945097591736348,1.42,Bowling Green (East),39.3416,-91.153,NA,241.3,39.3416,-91.153,241.3,642.468419604872,1.0140845070422535,135.98434611012615
003,Bowling Green 1,2019-08-29,0.11133333333333333,11.801333333333334,143,4.601,3.305727494707502,6.374690554237549,24.827830508474577,7.434428571428572,23.499531645569625,8.385182291666666,2.789268583035664,0.6928502489200726,0.3751463332464983,0.06747858482741806,100,0,7.9,0,96.46666666666668,4.8019,57.66066666666667,7.543220338983051,0.01666666666666666,91.12090395480226,0.15,0.11133333333333333,3.1638333333333333,3.7466666666666666,3.945333333333333,4.417,4.503666666666667,0.29328358208955224,1.4070621468926554,0.15875706214689267,0.11282874924713912,153.2891156462585,156.78666666666666,39.34148277389277,-91.15320794871796,238.2018648018648,7.88,25.46388888888889,8.008891729157616,1.87,Bowling Green (East),39.3416,-91.153,NA,241.3,39.34148277389277,-91.15320794871796,238.2018648018648,553.7104431883382,0.7700534759358288,200.45851956835003
003,Bowling Green 1,2020-06-29,0.28633333333333333,13.474666666666666,128,2.479166666666667,2.639447106738572,5.5815735185148645,27.277333333333335,7.335079166666667,27.647092592592593,9.70570606060606,3.446359555063623,0.7495187366800176,0.4198578295524806,0.04915000927771891,128,0,7.1066666666666665,0,90.6,1.2519791666666666,15.33828125,6.721,0.09170833333333334,85.06666666666666,0.7775,0.28633333333333333,2.479166666666667,2.9576666666666664,3.275,3.0380000000000003,3.0380000000000003,0.21489001692047377,1.1636666666666666,0.046,0.03953022056717273,244.11708333333337,207.57777777777775,39.34166463541666,-91.15277419270834,242.16015625,7.1066666666666665,27.852666666666668,7.463333333333334,1.74,Bowling Green (East),39.3416,-91.153,NA,241.3,39.34166463541666,-91.15277419270834,242.16015625,688.5979065581184,0.8275862068965517,279.7589971575242
003,Bowling Green 1,2020-07-20,0.095,13.994,187,2.76,4.686643534737879,5.137454733994815,24.37483076923077,7.831818965517241,28.36507894736842,10.060872483221477,2.653002665547433,0.4269273789614249,0.3673295038544924,0.05893562075437507,187,0.07,8.6,0.6,110.9,2.2898395721925136,28.12994652406417,6.077692307692308,0.2432758620689655,76.41384615384615,2.1155172413793104,0.099,2.6315,3.976,4.631,3.794,4.127,0.1342657342657343,3.974,0.71,0.17866129843985906,129.80775862068967,-16.7,39.34162064171123,-91.1529837433155,240.1197860962567,8.561666666666667,28.612666666666662,7.670769613338789,1.61,Bowling Green (East),39.3416,-91.153,NA,241.3,39.34162064171123,-91.1529837433155,240.1197860962567,663.5636406075648,0.8944099378881987,155.9077313347704
003,Bowling Green 1,2020-08-10,0.054,14.956666666666669,82,4.301166666666667,3.241678346430031,7.32233572506978,25.4859,6.88665811965812,24.57648717948718,8.625232142857143,2.9853507648488176,0.5540871750997122,0.313631344168336,0.02153074080556095,82,0.06,10.78,0.5,133.16666666666666,2.7934959349593496,33.45528455284553,9.685833333333331,0.1391452991452991,118.66,1.1504273504273503,1.2283333333333333,2.5251666666666663,4.2203333333333335,4.7139999999999995,1.895,1.895,0.08175697338890668,6.856833333333333,0.596,0.0869205901655283,63.92564102564102,-37.25555555555555,39.341669878048776,-91.1526724796748,241.1727642276423,9.591666666666669,26.259166666666665,6.3974689485789265,1.02,Bowling Green (East),39.3416,-91.153,NA,241.3,39.341669878048776,-91.1526724796748,241.1727642276423,614.3764855707424,1.4117647058823528,132.86477958499796
003,Bowling Green 1,2020-09-15,0.19333333333333333,9.332333333333333,91,3.172833333333333,6.093028659193629,6.3043484425043905,20.58766111111111,8.707988505747126,23.485454545454544,12.683511494252873,1.7197020791828663,0.5305756286920384,0.3603865434261672,0.02976254721458104,91,0.09,7.273333333333333,0.7,86.7,3.069120879120879,35.66043956043956,4.575833333333334,0.14597701149425288,53.39833333333333,1.2597701149425289,0.19333333333333333,3.1486666666666667,3.7086666666666672,4.094333333333333,3.7086666666666672,3.7086666666666672,0.3168949771689498,1.222388888888889,0.33272222222222225,0.27219015588783346,99.0057471264368,87.33333333333333,39.341667326007325,-91.15331743589743,239.02600732600732,7.257777777777778,24.169,7.703494370428706,1.9,Bowling Green (East),39.3416,-91.153,NA,241.3,39.341667326007325,-91.15331743589743,239.02600732600732,481.8778547743532,0.7578947368421053,103.3202445917522
003,Bowling Green 1,2021-06-07,0.06666666666666667,8.390333333333333,59,1.5603333333333331,1.309541032099215,5.530570061394965,24.919925925925927,8.115166666666667,24.90312121212121,12.642069444444443,2.773883934014407,0.6314674684084141,0.4399023442913962,0.03196048206638648,59,1.4066666666666665,8.193333333333333,11.566666666666666,98.3,4.211694915254237,45.559322033898304,8.123703703703704,1.7227777777777775,98.2222222222222,14.622222222222222,0.348,1.872,4.254666666666667,NA,2.9363333333333332,2.7836666666666665,0.4036144578313253,0.3959259259259259,-0.02148148148148148,-0.05425631431244153,207.59814814814817,208.68333333333337,39.34174649717514,-91.15302435028248,242.71977401129945,8.122222222222222,24.936333333333337,7.847609175449221,1.74,Bowling Green (East),39.3416,-91.153,NA,241.3,39.34174649717514,-91.15302435028248,242.71977401129945,687.5578588752629,0.8275862068965517,419.7819837474267
003,Bowling Green 1,2021-06-28,0.08166666666666667,13.099666666666666,87,1.7395,5.26017262236841,5.886362216164045,20.715131578947368,6.961022222222223,26.175589743589743,10.82686036036036,1.848042361747048,0.25238501655142714,0.2692789909319368,0.01666562359421717,87,0.26,11.05,2.066666666666667,136.4,3.4680459770114944,39.650574712643675,7.092280701754386,0.6235555555555555,83.6438596491228,5.198518518518519,1.4103333333333332,2.2165,4.476333333333334,5.854333333333334,1.8196666666666668,4.802666666666667,0.2364394993045897,2.7796491228070175,0.275,0.0989333501641,159.7614814814815,158.75555555555556,39.34152118773947,-91.1531737164751,241.68045977011496,10.85,26.30291666666667,8.570503545679996,1.1,Bowling Green (East),39.3416,-91.153,NA,241.3,39.34152118773947,-91.1531737164751,241.68045977011496,689.313325789439,1.3090909090909089,100.00064870875384
003,Bowling Green 1,2021-07-20,0.18933333333333333,17.232666666666667,101,2.5501666666666667,0.34238339316988475,5.941321230171042,27.511555555555557,6.417302564102564,26.441729166666665,8.710588235294118,3.5521110968572884,0.592971887502662,0.3111573780359285,0.01862944494904747,97,0,7.013333333333333,0,88.93333333333334,0.9816494845360824,11.936769759450172,7.011111111111111,0.06683060109289618,88.86666666666667,0.5568306010928962,0.18933333333333333,1.2395,2.3003333333333336,2.8233333333333333,2.8233333333333333,2.8233333333333333,0.17094017094017094,0.8644444444444445,-0.01666666666666666,-0.01928020565552699,66.06358974358974,-25.741666666666667,39.34131148514851,-91.1531404620462,241.5927392739274,7.008333333333333,27.495416666666667,7.257647477549163,1.68,Bowling Green (East),39.3416,-91.153,NA,241.3,39.34131148514851,-91.1531404620462,241.5927392739274,663.9466939332387,0.8571428571428571,575.3923275751487
003,Bowling Green 1,2021-08-09,0.05266666666666667,17.478666666666665,78,3.0565,4.814973271456773,6.505784340723667,23.062055555555556,6.260028368794326,26.2104375,8.19289247311828,2.405992033594657,0.31425949549930465,0.25102322209692524,0.02533339764204497,78,0.19,7.076666666666667,1.5,88.26666666666667,2.0293162393162394,23.314529914529913,5.5159722222222225,0.3760283687943263,66.59305555555555,3.0709219858156027,0.05266666666666667,2.5955000000000004,4.511666666666667,6.146333333333334,3.936333333333333,3.936333333333333,0.29586300440827396,3.697638888888889,0.7169444444444445,0.19389249896705857,45.182269503546095,-87.16666666666667,39.3413755982906,-91.15332123931624,242.1162393162393,7.066666666666666,26.548333333333332,7.639112361860705,1.76,Bowling Green (East),39.3416,-91.153,NA,241.3,39.3413755982906,-91.15332123931624,242.1162393162393,617.7838247188129,0.8181818181818181,153.76562512287947
003,Bowling Green 1,2022-05-31,0.10033333333333332,15.179333333333334,75,3.147,2.3738378149012167,5.115701802663881,22.405358974358975,7.124777777777778,22.03754901960784,8.288522988505747,2.2163348627456116,0.712948365913776,0.24734227552270135,0.01809196871719515,75,0.04,10.5,0.3333333333333333,121.2,3.853022222222222,40.46844444444445,10.439743589743587,1.3820138888888889,120.4025641025641,11.56875,0.2673333333333333,3.2983333333333333,5.8486666666666665,13.421666666666669,2.0273333333333334,0.673,0.1134301270417423,6.416153846153846,0.7702564102564102,0.12004955440994285,113.57986111111111,121.84444444444443,NA,NA,NA,10.494444444444444,22.437,8.508891729157614,0.73,Bowling Green (East),39.3416,-91.153,NA,241.3,39.3416,-91.153,241.3,680.820823615753,1.9726027397260273,144.04700647590613
003,Bowling Green 1,2022-06-21,0.065,12.231,118,2.91,5.768224667271385,6.109465177298258,22.08531884057971,6.863066666666667,27.32615,10.000333333333334,2.1549332326246713,0.7117016681205233,0.34280814639300367,0.06048554317374276,118,0.59,10.89,4.7,139.4,5.005338983050847,59.21186440677966,7.825797101449275,0.9824444444444445,95.11159420289854,8.153333333333334,0.065,2.1245000000000003,5.02,8.732,3.388,3.444,0.2921615201900237,1.8808695652173912,0.6579710144927536,0.34982277700724307,137.87777777777777,143.675,39.341639576271184,-91.15297330508474,240.0677966101695,10.764285714285714,28.61057142857143,8.83,1.07,Bowling Green (East),39.3416,-91.153,NA,241.3,39.341639576271184,-91.15297330508474,240.0677966101695,691.534544701806,1.3457943925233644,89.04474136123045
003,Bowling Green 1,2022-07-18,0.036,16.315333333333335,70,2.6990000000000003,1.4220827591518233,6.277377590748513,27.725866666666665,6.0835585585585585,27.311729166666662,8.932358024691357,3.623900503764503,0.689330859488641,0.3423517219737141,0.01420829678616631,70,0.06333333333333334,8.73,0.5,110.73333333333332,2.4235238095238096,29.38142857142857,8.655666666666667,0.191981981981982,110.09666666666666,1.572972972972973,1.1336666666666666,2.2366666666666664,3.9186666666666663,5.005333333333334,3.463333333333334,2.1256666666666666,0.2512218963831867,1.8296666666666668,0.4671666666666667,0.25532883949717616,93.53423423423423,-96.95,39.34134542857143,-91.15287942857142,238.9740476190476,8.606666666666666,27.885444444444445,8.3178146472166965,1.22,Bowling Green (East),39.3416,-91.153,NA,241.3,39.34134542857143,-91.15287942857142,238.9740476190476,667.7302264373034,1.180327868852459,323.55741499155533
003,Bowling Green 1,2022-08-08,0.026,10.524,126,3.5495,6.722507800443925,6.926340942321786,21.47702409638554,6.558075,28.07097826086957,9.7423875,2.0309880322394065,0.23740932396360895,0.37863900479792345,0.03535808018874616,126,0.32,7.97,2.5,103.8,3.680793650793651,44.574603174603176,5.314096385542169,0.50575,65.41686746987952,4.1375,0.831,3.0075000000000003,5.003,6.38,3.881,3.937,0.1890756302521009,2.270963855421687,0.4055421686746988,0.1785771128441827,98.6175,103.37777777777778,39.34159611111111,-91.15314412698412,238.54603174603176,7.911666666666667,29.392666666666667,8.38,1.79,Bowling Green (East),39.3416,-91.153,NA,241.3,39.34159611111111,-91.15314412698412,238.54603174603176,621.2178931405601,0.8044692737430167,114.3544346143656
005,Lincoln,2017-06-07,0,12.8,182,1.9333333333333331,1.48054969662054,4.9927135144463755,26.727816666666666,7.07019696969697,26.618153846153845,9.7365042735042735,3.308197375103532,0.8459390675962385,0.4056111024937542,0.06406995416285285,182,0.02,10.026666666666666,0.1,121.3,2.4796886446886446,29.068131868131868,9.6725,0.15066666666666667,120.845,1.2863636363636364,1.4666666666666666,2.4833333333333334,3.5,3.8666666666666663,NA,NA,NA,NA,NA,NA,120.05757575757576,58.62777777777778,NA,NA,NA,9.635000000000002,26.825944444444445,8.122289617369862,1.32,Lincoln,39.0203,-90.9217,NA,172.75,39.0203,-90.9217,172.75,686.0519547224569,1.0909090909090908,340.2929025039676
005,Lincoln,2017-06-28,0,14.633333333333333,134,4.016666666666667,4.271320489517607,5.6982851812323005,23.396475177304964,6.868199074074074,24.20508527131783,7.996190476190477,2.461911338968207,0.3506772117211767,0.30658351857836647,0.05020602771302676,134,0.04,7.36,0.3,91.7,2.0539800995024877,24.421393034825872,5.560992907801419,0.09819444444444445,67.03333333333333,0.8148148148148148,0,2.9333333333333336,4,4.233333333333333,NA,NA,NA,NA,NA,NA,162.75324074074075,41.32222222222222,NA,NA,NA,7.348,26.6036,7.594027672897047,1.33,Lincoln,39.0203,-90.9217,NA,172.75,39.0203,-90.9217,172.75,687.801390360038,1.0827067669172932,147.26840545726816
005,Lincoln,2017-07-27,0.00266666666666666,13.942,183,3.650666666666667,4.12836235448058,5.721545086591271,27.19902283105023,7.00593896713615,28.50420105820106,9.905486111111111,3.4405958823847413,0.586838680556425,0.442942441259239,0.06745834373779387,153,0,7.843333333333333,0,105,3.2907407407407407,41.751633986928105,6.591598173515981,0.04910569105691056,84.55844748858448,0.424390243902439,0.08366666666666667,3.3633333333333333,4.024333333333334,4.263,2.9466666666666668,4.665666666666667,9.626088717844848,1.1336666666666666,0.32611415525114157,0.2876631772282931,NA,NA,NA,NA,NA,7.838518518518518,30.61544444444444,8.238314428445364,1.96,Lincoln,39.0203,-90.9217,NA,172.75,39.0203,-90.9217,172.75,649.3984538087885,0.7346938775510204,203.7923179050563
005,Lincoln,2017-08-16,0.0115,14.078,144,4.053,3.0223516832771287,5.029329973141397,26.995674603174603,7.515805555555556,25.45852192982456,8.769536163522012,3.3591405918796227,1.3404546365319214,0.4176742462868402,0.05419519599432921,144,0.06,9.173333333333334,0.5,115.7,2.2716203703703703,27.02210648148148,8.891746031746031,0.29837037037037034,111.7547619047619,2.618888888888889,1.187,3.3131666666666666,4.215333333333334,5.610333333333333,14.021,5.150666666666667,3.7252421118400503,0.7717301587301587,-0.27885714285714286,-0.3613402167876757,NA,NA,NA,NA,NA,8.995277777777778,27.672527777777777,8.04813246007413,1.48,Lincoln,39.0203,-90.9217,NA,172.75,39.0203,-90.9217,172.75,596.7619081695487,0.9729729729729728,192.21311715913615
005,Lincoln,2018-05-29,0.147,12.913,129,1.596,4.355489487309397,4.7050450813354665,23.761162790697675,7.109025,29.4266,10.698877192982456,2.5393494771295764,0.8975126025823033,0.3829351679812585,0.12105613096737464,129,0.26,9.96,2.1,111.1,5.07937984496124,53.23565891472868,8.92139534883721,2.696375,105.03488372093024,22.91875,1.912,4.1425,9.129,9.395,5.974,9.188,3.3591081593927896,0.7084883720930233,-0.3754186046511628,-0.5298867552929591,NA,NA,NA,NA,NA,7.825714285714286,29.894428571428573,8.404346508697898,2.7,Lincoln,39.0203,-90.9217,NA,172.75,39.0203,-90.9217,172.75,677.1252837567112,0.5333333333333333,262.9338328434915
005,Lincoln,2018-06-18,0.102,12.854,199,2.2515,4.625732400978078,4.966388062814056,25.53427358490566,7.332114942528736,29.73598305084746,11.859192857142856,2.976804407504119,0.7670656719794717,0.45121365555816406,0.07130001426062525,199,0.19,9.11,1.5,104.8,4.745577889447236,55.653768844221105,7.6000943396226415,1.1480459770114944,92.98867924528302,9.875862068965516,2.75,3.655,6.627,7.091,2.998,6.982,7.329770992366412,0.742056603773585,0.0404811320754717,0.05455262020392077,NA,NA,NA,NA,NA,7.314166666666667,30.5515,8.161720966793899,2.34,Lincoln,39.0203,-90.9217,NA,172.75,39.0203,-90.9217,172.75,690.0812961039348,0.6153846153846154,228.3521410930324
005,Lincoln,2018-07-16,0.005,12.942,202,2.768,5.708298146800286,5.930223569172847,24.666216216216217,6.972724137931034,30.318086206896552,11.30042361111111,2.7708195396566,0.5712701479659364,0.42097162521864384,0.08541823021620713,202,0.04,9.44,0.3,111.1,3.607722772277228,44.9450495049505,6.3983783783783785,0.18011494252873564,80.37747747747747,1.5103448275862068,3.213,3.3070000000000004,4.966,5.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.699090909090909,30.692272727272726,8.083452711299964,2.28,Lincoln,39.0203,-90.9217,NA,172.75,39.0203,-90.9217,172.75,669.8066065034141,0.6315789473684211,180.7370644869604
005,Lincoln,2018-08-06,0.05675,13.179166666666667,178,3.83075,5.644362969080577,6.48379965370455,24.57760843373494,6.984786585365853,27.147079365079364,9.047507971014491,2.7478797760044245,0.313982789890344,0.392033315608639,0.02539828565699026,178,0.2,8.7475,1.6,108.9,3.249742509363296,39.8811797752809,6.616244979919679,0.2732621951219512,82.54347389558234,2.2623983739837397,2.4665833333333333,2.98625,4.6810833333333335,5.306666666666667,NA,NA,NA,NA,NA,NA,-36.48770325203252,-110.34015151515152,NA,NA,NA,8.335606060606061,28.081234848484847,8.430200385324463,2.19,Lincoln,39.0203,-90.9217,NA,172.75,39.0203,-90.9217,172.75,626.2777366590327,0.6575342465753424,164.62120396473208
005,Lincoln,2019-06-29,0.224,14.108,190,1.7213333333333334,5.0966355126231635,5.2452977275420904,21.817806122448975,6.5745,27.663697916666667,11.800213080168776,2.1064407400235723,0.19278785839313312,0.2955026510790556,0.03087548042024223,111,0,8.136666666666667,0,105.2,4.135975975975976,50.86906906906907,4.682585034013606,0.01242424242424242,57.59727891156462,0.1181818181818182,0.224,2.0836666666666668,3.24,3.391,3.24,3.629,1.1816168327796237,1.6759183673469389,0.529421768707483,0.3158994966715376,80.93111111111111,10.266666666666666,NA,NA,NA,8.052222222222222,29.112222222222226,7.934481313883364,1.81,Lincoln,39.0203,-90.9217,NA,172.75,39.0203,-90.9217,172.75,687.5039558932314,0.7955801104972375,166.6139314820692
