Level0_profiles,MULakeNumber,year,month,day,csv,Level0to1_done,Level0to1_done_date,profile_date,maxDepth_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,doConcentration_mgpL_bottom,doConcentration_mgpL_bottom5mean,nrow_original_Level0,nrow_readProfile,nrow_Level1,Level1FileName
114_2022_06_15.csv,114,2022,06,15,csv,Yes,2023-08-07,2022-06-15,8.544,NA,NA,NA,985.5,0.26,0.26,122,122,84,114_2022_06_15_Level1.csv
114_2022_07_13.csv,114,2022,07,13,csv,Yes,2023-08-07,2022-07-13,8.87,40.00650230769231,-91.97554367521367,205.45555555555555,993.2008547008547,0.28,0.28833333333333333,141,141,117,114_2022_07_13_Level1.csv
114_2022_08_03.csv,114,2022,08,03,csv,Yes,2023-08-07,2022-08-03,8.684,40.00647613793104,-91.97582296551724,211.69241379310344,986.3558620689655,0.18,0.175,192,192,145,114_2022_08_03_Level1.csv
115_2022_05_25.csv,115,2022,05,25,csv,Yes,2023-08-07,2022-05-25,5.603,39.70932702380952,-91.86276535714285,211.19285714285715,978.0988095238096,0.42,0.425,148,148,84,115_2022_05_25_Level1.csv
115_2022_06_15.csv,115,2022,06,15,csv,Yes,2023-08-07,2022-06-15,6.548,NA,NA,NA,985.9481481481481,0.6,0.615,87,87,54,115_2022_06_15_Level1.csv
115_2022_07_13.csv,115,2022,07,13,csv,Yes,2023-08-07,2022-07-13,6.288,39.70869,-91.86170824324324,204.90405405405406,992.9527027027027,0.54,0.5516666666666667,89,89,74,115_2022_07_13_Level1.csv
115_2022_08_03.csv,115,2022,08,03,csv,Yes,2023-08-07,2022-08-03,7.276,39.70832,-91.86209109890109,211.46593406593408,986.2120879120879,0.29,0.29,139,139,91,115_2022_08_03_Level1.csv
117_2022_06_09.csv,117,2022,06,09,csv,Yes,2023-08-07,2022-06-09,7.508,38.90603760273972,-92.12226643835616,250.67602739726027,987.2890410958904,0.01,0.011666666666666667,233,233,146,117_2022_06_09_Level1.csv
117_2022_07_21.csv,117,2022,07,21,csv,Yes,2023-08-07,2022-07-21,6.934,38.906605098039215,-92.12206274509803,251.86274509803923,983.6254901960784,0.43,0.44666666666666666,62,62,51,117_2022_07_21_Level1.csv
117_2022_08_11.csv,117,2022,08,11,csv,Yes,2023-08-07,2022-08-11,7.274,38.90613322314049,-92.12270595041322,252.54132231404958,993.1570247933885,0.15,0.15166666666666667,156,156,121,117_2022_08_11_Level1.csv
117_2022_09_22.csv,117,2022,09,22,csv,Yes,2023-08-07,2022-09-22,7.018,38.90608928571429,-92.12265833333333,249.31190476190477,993.25,0.64,0.675,63,63,42,117_2022_09_22_Level1.csv
119_2022_06_14.csv,119,2022,06,14,csv,Yes,2023-08-07,2022-06-14,2.567,39.40091846153846,-92.84258,205.3153846153846,984.6948717948718,0.59,0.6133333333333333,84,84,39,119_2022_06_14_Level1.csv
119_2022_06_30.csv,119,2022,06,30,csv,Yes,2023-08-07,2022-06-30,2.708,NA,NA,NA,993.9461538461538,1.18,1.43,46,46,26,119_2022_06_30_Level1.csv
119_2022_08_04.csv,119,2022,08,04,csv,Yes,2023-08-07,2022-08-04,2.943,39.40101821428571,-92.84306464285714,201.74285714285713,990.4428571428572,1.66,1.93,34,34,28,119_2022_08_04_Level1.csv
119_2022_08_31.csv,119,2022,08,31,csv,Yes,2023-08-07,2022-08-31,2.92,39.40022962962963,-92.84326333333334,201.81851851851852,995.8777777777777,0.9,1.0116666666666667,41,41,27,119_2022_08_31_Level1.csv
121_2022_05_19.csv,121,2022,05,19,csv,Yes,2023-08-07,2022-05-19,4.894,39.06290329113924,-93.6692882278481,223.32025316455696,972.5493670886076,-0.03,-0.016666666666666666,126,126,79,121_2022_05_19_Level1.csv
121_2022_06_09.csv,121,2022,06,09,csv,Yes,2023-08-07,2022-06-09,4.701,NA,NA,NA,991.831914893617,1.1,1.155,64,64,47,121_2022_06_09_Level1.csv
121_2022_06_29.csv,121,2022,06,29,csv,Yes,2023-08-07,2022-06-29,4.913,NA,NA,NA,996.1081081081081,0.93,0.9466666666666667,100,100,74,121_2022_06_29_Level1.csv
121_2022_07_27.csv,121,2022,07,27,csv,Yes,2023-08-07,2022-07-27,4.573,39.062095922330094,-93.66988,226.42912621359224,988.9514563106796,1.75,1.7650000000000001,145,145,103,121_2022_07_27_Level1.csv
123_2022_05_25.csv,123,2022,05,25,csv,Yes,2023-08-07,2022-05-25,3.247,39.80685150943396,-92.05142641509434,221.36603773584906,976.4754716981132,4.06,4.078333333333333,103,103,53,123_2022_05_25_Level1.csv
123_2022_06_15.csv,123,2022,06,15,csv,Yes,2023-08-07,2022-06-15,2.943,NA,NA,NA,984.9045751633987,0.73,0.745,81,81,51,123_2022_06_15_Level1.csv
123_2022_07_13.csv,123,2022,07,13,csv,Yes,2023-08-07,2022-07-13,3.09,39.807283653846156,-92.05106538461538,213.7596153846154,992.1615384615385,0.93,1.045,59,59,52,123_2022_07_13_Level1.csv
123_2022_08_03.csv,123,2022,08,03,csv,Yes,2023-08-07,2022-08-03,3.226,39.80717104166666,-92.05109041666667,219.93541666666667,985.1666666666667,0.59,0.6066666666666667,72,72,48,123_2022_08_03_Level1.csv
133_2022_05_25.csv,133,2022,05,25,csv,Yes,2023-08-07,2022-05-25,11.439,40.176751532846716,-92.6487691240876,242.9992700729927,978.0262773722628,1.81,1.83,190,190,137,133_2022_05_25_Level1.csv
133_2022_06_15.csv,133,2022,06,15,csv,Yes,2023-08-07,2022-06-15,11.727,NA,NA,NA,983.0361581920904,0.41,0.415,141,141,118,133_2022_06_15_Level1.csv
133_2022_07_13.csv,133,2022,07,13,csv,Yes,2023-08-07,2022-07-13,11.501,40.17650372340425,-92.64856313829787,238.17712765957447,989.8547872340425,0.12,0.11333333333333333,250,250,188,133_2022_07_13_Level1.csv
133_2022_08_15.csv,133,2022,08,15,csv,Yes,2023-08-07,2022-08-15,11.227,40.17671149068323,-92.64852571428571,243.16708074534162,990.0267080745342,0.16,0.16,212,212,161,133_2022_08_15_Level1.csv
139_2022_05_23.csv,139,2022,05,23,csv,Yes,2023-08-07,2022-05-23,5.692,39.7738597,-94.2727509,272.292,985.433,4.7,4.751666666666667,204,204,100,139_2022_05_23_Level1.csv
139_2022_06_02.csv,139,2022,06,02,csv,Yes,2023-08-07,2022-06-02,15.074,NA,NA,NA,977.0444444444445,4.86,4.87,174,174,135,139_2022_06_02_Level1.csv
139_2022_06_13.csv,139,2022,06,13,csv,Yes,2023-08-07,2022-06-13,4.597,NA,NA,NA,978.6010256410256,0.14,0.14,82,82,65,139_2022_06_13_Level1.csv
139_2022_06_23.csv,139,2022,06,23,csv,Yes,2023-08-07,2022-06-23,8.364,39.66274982758621,-92.99580543103448,223.25775862068966,989.3913793103449,0.21,0.21666666666666667,149,149,116,139_2022_06_23_Level1.csv
139_2022_07_25.csv,139,2022,07,25,csv,Yes,2023-08-07,2022-07-25,5.352,39.66264511627907,-92.99696837209302,226.19767441860466,991.6209302325582,0.84,0.9216666666666666,55,55,43,139_2022_07_25_Level1.csv
139_2022_08_01.csv,139,2022,08,01,csv,Yes,2023-08-07,2022-08-01,4.729,39.72285975308642,-92.91995320987654,246.37283950617285,984.8654320987654,0.24,0.245,128,128,81,139_2022_08_01_Level1.csv
140_2022_05_23.csv,140,2022,05,23,csv,Yes,2023-08-07,2022-05-23,2.996,39.762361166666665,-94.26125783333333,280.1016666666667,984.79,0.58,0.61,107,107,60,140_2022_05_23_Level1.csv
140_2022_06_13.csv,140,2022,06,13,csv,Yes,2023-08-07,2022-06-13,3.025,NA,NA,NA,972.2603174603175,0.85,0.9066666666666666,63,63,42,140_2022_06_13_Level1.csv
140_2022_07_11.csv,140,2022,07,11,csv,Yes,2023-08-07,2022-07-11,2.974,39.76232024390244,-94.26148292682927,281.1,978.3731707317073,0.94,1.1383333333333334,51,51,41,140_2022_07_11_Level1.csv
140_2022_08_01.csv,140,2022,08,01,csv,Yes,2023-08-07,2022-08-01,2.968,39.762570909090904,-94.26127787878788,283.1242424242424,979.9242424242424,0.32,0.325,107,107,66,140_2022_08_01_Level1.csv
145_2022_07_06.csv,145,2022,07,06,csv,Yes,2023-08-07,2022-07-06,21.061666666666667,39.52255915300547,-91.65050819672132,182.61502732240436,991.822131147541,0.02,0.02277777777777778,442,148,122,145_2022_07_06_Level1.csv
145_2022_08_05.csv,145,2022,08,05,csv,Yes,2023-08-07,2022-08-05,23.959,39.52303587002096,-91.64715014675052,180.9901467505241,995.4849056603773,-0.04,-0.04555555555555556,489,163,159,145_2022_08_05_Level1.csv
145_2022_08_29.csv,145,2022,08,29,csv,Yes,2023-08-07,2022-08-29,22.822,39.52168519553073,-91.64623620111732,173.38938547486035,990.8128491620112,0.15,0.15833333333333333,216,216,179,145_2022_08_29_Level1.csv
145_2022_09_25.csv,145,2022,09,25,csv,Yes,2023-08-07,2022-09-25,18.362666666666666,39.522989649122806,-91.64512934210526,182.83815789473684,994.0285087719299,0.13,0.1288888888888889,271,91,76,145_2022_09_25_Level1.csv
149_2022_06_18.csv,149,2022,06,18,csv,Yes,2023-08-07,2022-06-18,7.547,NA,NA,NA,996.7737931034483,4.59,4.6,209,209,145,149_2022_06_18_Level1.csv
149_2022_06_19.csv,149,2022,06,19,csv,Yes,2023-08-07,2022-06-19,23.716,NA,NA,NA,999.0170454545455,1.7366666666666666,1.7761111111111112,298,100,88,149_2022_06_19_Level1.csv
149_2022_07_11.csv,149,2022,07,11,csv,Yes,2023-08-07,2022-07-11,23.525666666666666,38.203982727272724,-92.62720327272727,199.41,987.8136363636363,0.1,0.1,493,165,110,149_2022_07_11_Level1.csv
149_2022_08_08.csv,149,2022,08,08,csv,Yes,2023-08-07,2022-08-08,21.685333333333332,38.20436395833333,-92.62645041666667,199.59739583333334,992.601171875,0.12666666666666668,0.12111111111111111,392,131,128,149_2022_08_08_Level1.csv
149_2022_09_15.csv,149,2022,09,15,csv,Yes,2023-08-07,2022-09-15,22.369,38.2042401025641,-92.62667274358975,196.2225641025641,998.1053846153847,0.14,0.14111111111111113,652,218,130,149_2022_09_15_Level1.csv
150_2022_05_19.csv,150,2022,05,19,csv,Yes,2023-08-07,2022-05-19,5.188,39.03508510638298,-93.36650191489362,217.3468085106383,975.1659574468085,2.73,2.8183333333333334,66,66,47,150_2022_05_19_Level1.csv
150_2022_06_09.csv,150,2022,06,09,csv,Yes,2023-08-07,2022-06-09,5.13,NA,NA,NA,993.2170212765958,1.35,1.435,67,67,47,150_2022_06_09_Level1.csv
150_2022_06_29.csv,150,2022,06,29,csv,Yes,2023-08-07,2022-06-29,5.009,NA,NA,NA,997.4883720930233,0.53,0.5883333333333334,111,111,86,150_2022_06_29_Level1.csv
150_2022_07_27.csv,150,2022,07,27,csv,Yes,2023-08-07,2022-07-27,5.59,39.035478133333335,-93.36585133333334,215.15866666666668,990.804,0.48,0.5066666666666667,98,98,75,150_2022_07_27_Level1.csv
165_2022_06_08.csv,165,2022,06,08,csv,Yes,2023-08-07,2022-06-08,2.692,NA,NA,NA,979.4,0.8,0.84,50,50,30,165_2022_06_08_Level1.csv
165_2022_06_28.csv,165,2022,06,28,csv,Yes,2023-08-07,2022-06-28,3.754,NA,NA,NA,991.1123287671234,0.5,0.515,93,93,73,165_2022_06_28_Level1.csv
165_2022_07_26.csv,165,2022,07,26,csv,Yes,2023-08-07,2022-07-26,2.416,38.888747,-94.32337199999999,296.636,979.278,0.35,0.39,76,76,50,165_2022_07_26_Level1.csv
165_2022_08_16.csv,165,2022,08,16,csv,Yes,2023-08-07,2022-08-16,2.498,38.88875051724138,-94.32333172413793,295.9448275862069,981.4724137931034,0.93,0.9283333333333333,103,103,58,165_2022_08_16_Level1.csv
165_2022_08_16_b.csv,165,2022,08,16,b,Yes,2023-08-07,2022-08-16,2.532,38.888756199999996,-94.323328,294.722,981.47,0.67,0.7483333333333333,84,84,50,165_2022_08_16_b_Level1.csv
168_2022_06_08.csv,168,2022,06,08,csv,Yes,2023-08-07,2022-06-08,3.829,NA,NA,NA,979.4472222222222,0.59,0.61,95,95,36,168_2022_06_08_Level1.csv
168_2022_06_28.csv,168,2022,06,28,csv,Yes,2023-08-07,2022-06-28,3.888,NA,NA,NA,987.4880597014925,0.46,0.49833333333333335,91,91,67,168_2022_06_28_Level1.csv
168_2022_07_26.csv,168,2022,07,26,csv,Yes,2023-08-07,2022-07-26,5.59,39.035478133333335,-93.36585133333334,215.15866666666668,990.804,0.48,0.5066666666666667,98,98,75,168_2022_07_26_Level1.csv
168_2022_08_16.csv,168,2022,08,16,csv,Yes,2023-08-07,2022-08-16,3.747,38.87981048387097,-94.32304241935485,291.31774193548387,981.45,0.22,0.22166666666666668,101,101,62,168_2022_08_16_Level1.csv
170_2022_06_08.csv,170,2022,06,08,csv,Yes,2023-08-07,2022-06-08,3.584,NA,NA,NA,979.2204545454546,0.73,0.7583333333333333,66,66,44,170_2022_06_08_Level1.csv
170_2022_06_28.csv,170,2022,06,28,csv,Yes,2023-08-07,2022-06-28,3.659,NA,NA,NA,988.2117647058824,0.73,0.7833333333333333,81,81,51,170_2022_06_28_Level1.csv
170_2022_07_26.csv,170,2022,07,26,csv,Yes,2023-08-07,2022-07-26,3.634,38.87002353846154,-94.3396853846154,292.5,980.3646153846154,0.34,0.3516666666666667,98,98,65,170_2022_07_26_Level1.csv
170_2022_08_16.csv,170,2022,08,16,csv,Yes,2023-08-07,2022-08-16,3.408,38.87008683333333,-94.33990266666667,292.90500000000003,981.7716666666666,0.42,0.43333333333333335,93,93,60,170_2022_08_16_Level1.csv
179_2022_05_24.csv,179,2022,05,24,csv,Yes,2023-08-07,2022-05-24,7.582,40.427189500000004,-94.85786,330.1125,978.4108333333334,0.21,0.22166666666666668,176,176,120,179_2022_05_24_Level1.csv
179_2022_06_14.csv,179,2022,06,14,csv,Yes,2023-08-07,2022-06-14,7.671,NA,NA,NA,967.9139784946236,0.34,0.3433333333333333,124,124,93,179_2022_06_14_Level1.csv
179_2022_07_12.csv,179,2022,07,12,csv,Yes,2023-08-07,2022-07-12,6.778,40.427430588235296,-94.85691602941176,323.6779411764706,979.0176470588235,0.76,0.8366666666666667,79,79,68,179_2022_07_12_Level1.csv
179_2022_08_02.csv,179,2022,08,02,csv,Yes,2023-08-07,2022-08-02,7.804,40.42708755905512,-94.85748708661417,327.1251968503937,972.8566929133858,0.26,0.26166666666666666,173,173,127,179_2022_08_02_Level1.csv
180_2022_05_24.csv,180,2022,05,24,csv,Yes,2023-08-07,2022-05-24,9.659,40.349322797202795,-95.13315944055944,299.8342657342657,981.5692307692308,0.28,0.28,190,190,143,180_2022_05_24_Level1.csv
180_2022_06_14.csv,180,2022,06,14,csv,Yes,2023-08-07,2022-06-14,9.57,NA,NA,NA,970.8054421768708,0.26,0.27,128,128,98,180_2022_06_14_Level1.csv
180_2022_07_12.csv,180,2022,07,12,csv,Yes,2023-08-07,2022-07-12,9.657,40.34914555555555,-95.13303444444445,294.44166666666666,982.1875,0.19,0.19,178,178,144,180_2022_07_12_Level1.csv
180_2022_08_02.csv,180,2022,08,02,csv,Yes,2023-08-07,2022-08-02,9.56,40.34961437908497,-95.13316222222223,297.69477124183004,975.9241830065359,0.14,0.14666666666666667,193,193,153,180_2022_08_02_Level1.csv
181_2022_05_24.csv,181,2022,05,24,csv,Yes,2023-08-07,2022-05-24,10.867,40.348726559139784,-94.77567075268817,321.14623655913977,978.610752688172,1.37,1.415,125,125,93,181_2022_05_24_Level1.csv
181_2022_06_14.csv,181,2022,06,14,csv,Yes,2023-08-07,2022-06-14,10.191,NA,NA,NA,968.7772277227723,0.15,0.155,133,133,101,181_2022_06_14_Level1.csv
181_2022_07_12.csv,181,2022,07,12,csv,Yes,2023-08-07,2022-07-12,11.233,40.3488929032258,-94.77602851612903,317.04064516129034,979.9967741935484,0.23,0.23,217,217,155,181_2022_07_12_Level1.csv
181_2022_08_02.csv,181,2022,08,02,csv,Yes,2023-08-07,2022-08-02,10.744,40.349284230769236,-94.77671857142857,321.4664835164835,973.3747252747253,0.12,0.12,239,239,182,181_2022_08_02_Level1.csv
182_2022_05_25.csv,182,2022,05,25,csv,Yes,2023-08-07,2022-05-25,9.754,40.50063291044776,-91.76896813432836,189.24701492537312,984.4880597014925,0.45,0.45666666666666667,199,199,134,182_2022_05_25_Level1.csv
182_2022_06_15.csv,182,2022,06,15,csv,Yes,2023-08-07,2022-06-15,7.056,NA,NA,NA,988.5699999999999,0.79,0.815,112,112,80,182_2022_06_15_Level1.csv
182_2022_07_13.csv,182,2022,07,13,csv,Yes,2023-08-07,2022-07-13,7.751,40.49975024793388,-91.76827049586777,184.45619834710743,995.8033057851239,0.61,0.6366666666666667,150,150,121,182_2022_07_13_Level1.csv
182_2022_08_03.csv,182,2022,08,03,csv,Yes,2023-08-07,2022-08-03,8.737,40.499,-91.76792148437501,188.409375,986.38671875,0.41,0.415,174,174,128,182_2022_08_03_Level1.csv
183_2022_05_19.csv,183,2022,05,19,csv,Yes,2023-08-07,2022-05-19,4.321,38.84613895348837,-93.77744104651163,220.32558139534885,971.7744186046511,-0.06,-0.04,111,111,86,183_2022_05_19_Level1.csv
183_2022_06_08.csv,183,2022,06,08,csv,Yes,2023-08-07,2022-06-08,4.572,NA,NA,NA,987.3886363636364,0.77,0.7883333333333333,72,72,44,183_2022_06_08_Level1.csv
183_2022_07_26.csv,183,2022,07,26,csv,Yes,2023-08-07,2022-07-26,3.929,38.84568209302326,-93.77751534883721,225.0186046511628,986.7755813953488,0.15,0.16166666666666668,115,115,86,183_2022_07_26_Level1.csv
183_2022_08_16.csv,183,2022,08,16,csv,Yes,2023-08-07,2022-08-16,4.522,38.84549533333333,-93.77774783333334,223.88833333333332,989.4883333333333,0.25,0.25166666666666665,101,101,60,183_2022_08_16_Level1.csv
184_2022_06_07.csv,184,2022,06,07,csv,Yes,2023-08-07,2022-06-07,6.868,NA,NA,NA,980.4492307692308,0.42,0.43166666666666664,95,95,65,184_2022_06_07_Level1.csv
184_2022_07_25.csv,184,2022,07,25,csv,Yes,2023-08-07,2022-07-25,7.495,38.59126371900826,-92.80607041322314,262.9884297520661,988.0247933884298,0.27,0.275,143,143,121,184_2022_07_25_Level1.csv
184_2022_08_15.csv,184,2022,08,15,csv,Yes,2023-08-07,2022-08-15,7.447,38.59129150537634,-92.80603741935484,262.96559139784944,985.3043010752688,0.23,0.23333333333333334,135,135,93,184_2022_08_15_Level1.csv
185_2022_05_24.csv,185,2022,05,24,csv,Yes,2023-08-07,2022-05-24,5.891,40.39822474358974,-94.08706025641025,292.5897435897436,981.0076923076923,0.62,0.6533333333333333,127,127,78,185_2022_05_24_Level1.csv
185_2022_06_14.csv,185,2022,06,14,csv,Yes,2023-08-07,2022-06-14,6.405,NA,NA,NA,972.4206349206349,0.19,0.19,115,115,84,185_2022_06_14_Level1.csv
185_2022_07_12.csv,185,2022,07,12,csv,Yes,2023-08-07,2022-07-12,4.763,40.397995362318845,-94.08647434782608,288.69565217391306,983.2492753623188,0.53,0.56,84,84,69,185_2022_07_12_Level1.csv
185_2022_08_02.csv,185,2022,08,02,csv,Yes,2023-08-07,2022-08-02,6.436,40.398217303370785,-94.08665044943821,290.7516853932584,976.5921348314607,0.19,0.19833333333333333,121,121,89,185_2022_08_02_Level1.csv
186_2022_06_01.csv,186,2022,06,01,csv,Yes,2023-08-07,2022-06-01,4.968,NA,NA,NA,978.8846153846154,0.37,0.39666666666666667,91,91,65,186_2022_06_01_Level1.csv
186_2022_06_22.csv,186,2022,06,22,csv,Yes,2023-08-07,2022-06-22,4.841,NA,NA,NA,984.6561403508772,0.71,0.7266666666666667,89,89,57,186_2022_06_22_Level1.csv
186_2022_07_19.csv,186,2022,07,19,csv,Yes,2023-08-07,2022-07-19,4.299,37.73085467741935,-90.63431822580645,309.3274193548387,977.1870967741936,0.56,0.5766666666666667,88,88,62,186_2022_07_19_Level1.csv
186_2022_08_09.csv,186,2022,08,09,csv,Yes,2023-08-07,2022-08-09,5.01,37.7307806557377,-90.63429737704918,314.34754098360656,984.0950819672131,0.37,0.38,90,90,61,186_2022_08_09_Level1.csv
197_2022_05_31.csv,197,2022,05,31,csv,Yes,2023-08-07,2022-05-31,7.7,NA,NA,NA,994.2466666666667,0.13,0.13,141,141,105,197_2022_05_31_Level1.csv
197_2022_06_21.csv,197,2022,06,21,csv,Yes,2023-08-07,2022-06-21,7.484,38.70947989690722,-90.69066907216495,168.79690721649484,998.9649484536083,0.35,0.35,148,148,97,197_2022_06_21_Level1.csv
197_2022_07_18.csv,197,2022,07,18,csv,Yes,2023-08-07,2022-07-18,6.907,38.709469495798324,-90.69033008403362,170.6487394957983,993.7075630252101,0.17,0.17,161,161,119,197_2022_07_18_Level1.csv
197_2022_08_08.csv,197,2022,08,08,csv,Yes,2023-08-07,2022-08-08,7.613,38.709535476190474,-90.69042416666667,170.4309523809524,995.677380952381,0.36,0.36666666666666664,114,114,84,197_2022_08_08_Level1.csv
211_2022_05_23.csv,211,2022,05,23,csv,Yes,2023-08-07,2022-05-23,6.076,39.76306316666667,-94.25832016666666,285.12833333333333,985.1733333333334,0.49,0.49666666666666665,192,192,120,211_2022_05_23_Level1.csv
211_2022_06_13.csv,211,2022,06,13,csv,Yes,2023-08-07,2022-06-13,6.644,NA,NA,NA,972.2428571428572,0.41,0.4116666666666666,128,128,84,211_2022_06_13_Level1.csv
211_2022_07_11.csv,211,2022,07,11,csv,Yes,2023-08-07,2022-07-11,7.23,39.762927297297296,-94.25835837837838,282.4765765765766,978.4099099099099,0.35,0.35,139,139,111,211_2022_07_11_Level1.csv
211_2022_08_01.csv,211,2022,08,01,csv,Yes,2023-08-07,2022-08-01,7.087,39.7629277,-94.2583374,286.848,979.787,0.35,0.35,136,136,100,211_2022_08_01_Level1.csv
213_2022_05_23.csv,213,2022,05,23,csv,Yes,2023-08-07,2022-05-23,4.691,39.72289290909091,-92.91997418181818,245.45818181818183,992.8127272727272,0.15,0.15833333333333333,117,117,55,213_2022_05_23_Level1.csv
213_2022_06_13.csv,213,2022,06,13,csv,Yes,2023-08-07,2022-06-13,4.88,NA,NA,NA,973.2845070422535,3.56,3.6066666666666665,103,103,71,213_2022_06_13_Level1.csv
213_2022_07_11.csv,213,2022,07,11,csv,Yes,2023-08-07,2022-07-11,5.311,39.7736424,-94.2716696,274.872,979.7973333333333,0.94,0.9683333333333333,92,92,75,213_2022_07_11_Level1.csv
213_2022_08_01.csv,213,2022,08,01,csv,Yes,2023-08-07,2022-08-01,4.359,39.77410287878788,-94.27202484848485,272.8181818181818,980.7378787878788,0.75,0.775,118,118,66,213_2022_08_01_Level1.csv
219_2022_05_12.csv,219,2022,05,12,csv,Yes,2023-08-07,2022-05-12,6.728,38.906894,-92.1216982,251.36599999999999,986.746,2.05,2.0766666666666667,111,111,50,219_2022_05_12_Level1.csv
219_2022_06_16.csv,219,2022,06,16,csv,Yes,2023-08-07,2022-06-16,3.837,38.993894423076924,-92.48932384615385,237.12692307692308,988.2788461538462,0.26,0.2783333333333333,87,87,52,219_2022_06_16_Level1.csv
219_2022_06_30.csv,219,2022,06,30,csv,Yes,2023-08-07,2022-06-30,3.901,38.994172,-92.48889555555556,235.21333333333334,986.5288888888889,0.94,1,72,72,45,219_2022_06_30_Level1.csv
219_2022_07_19.csv,219,2022,07,19,csv,Yes,2023-08-07,2022-07-19,3.505,38.99405,-92.48931909090909,233.57954545454547,981.2375,0.13,0.13833333333333334,163,163,88,219_2022_07_19_Level1.csv
219_2022_08_11.csv,219,2022,08,11,csv,Yes,2023-08-07,2022-08-11,3.476,38.99373986111111,-92.48930097222222,229.44305555555556,992.1763888888889,0.22,0.22166666666666668,145,145,72,219_2022_08_11_Level1.csv
276_2022_06_09.csv,276,2022,06,09,csv,Yes,2023-08-07,2022-06-09,5.293,38.75539939759036,-92.20626228915663,210.03132530120482,990.1602409638555,0.35,0.35833333333333334,135,135,83,276_2022_06_09_Level1.csv
276_2022_07_06.csv,276,2022,07,06,csv,Yes,2023-08-07,2022-07-06,4.87,38.75541,-92.20609230769232,212.1153846153846,986.5846153846154,2.45,2.5933333333333333,32,32,26,276_2022_07_06_Level1.csv
276_2022_08_11.csv,276,2022,08,11,csv,Yes,2023-08-07,2022-08-11,4.982,38.75537808219178,-92.20613849315069,213.24109589041095,997.4712328767123,0.38,0.395,85,85,73,276_2022_08_11_Level1.csv
276_2022_09_22.csv,276,2022,09,22,csv,Yes,2023-08-07,2022-09-22,5.11,38.75560925925926,-92.20641518518518,212.3148148148148,996.6074074074074,2.05,2.3449999999999998,37,37,27,276_2022_09_22_Level1.csv
420_2022_07_06.csv,420,2022,07,06,csv,Yes,2023-08-07,2022-07-06,7.408,38.47458733333333,-91.39024016666667,216.235,988.9333333333333,0.5,0.505,105,105,60,420_2022_07_06_Level1.csv
420_2022_07_29.csv,420,2022,07,29,csv,Yes,2023-08-07,2022-07-29,7.103,38.474215061728394,-91.39061061728395,216.0037037037037,993.583950617284,0.44,0.4633333333333333,98,98,81,420_2022_07_29_Level1.csv
420_2022_08_18.csv,420,2022,08,18,csv,Yes,2023-08-07,2022-08-18,7.098,38.47457758241759,-91.3903043956044,216.710989010989,993.2252747252747,0.47,0.48666666666666664,116,116,91,420_2022_08_18_Level1.csv
420_2022_09_22.csv,420,2022,09,22,csv,Yes,2023-08-07,2022-09-22,7.618,38.474100487804876,-91.39052756097561,213.2951219512195,997.3170731707316,1.14,1.2466666666666666,48,48,41,420_2022_09_22_Level1.csv
423_2022_06_16.csv,423,2022,06,16,csv,Yes,2023-08-07,2022-06-16,8.063,NA,NA,NA,993.148623853211,0.25,0.25166666666666665,175,175,109,423_2022_06_16_Level1.csv
423_2022_07_06.csv,423,2022,07,06,csv,Yes,2023-08-07,2022-07-06,8.184,38.4734612,-91.2678998,215.462,987.528,0.86,0.9116666666666666,73,73,50,423_2022_07_06_Level1.csv
423_2022_07_29.csv,423,2022,07,29,csv,Yes,2023-08-07,2022-07-29,8.044,38.47349806451613,-91.26785451612903,212.13548387096773,994.6032258064516,0.42,0.445,99,99,93,423_2022_07_29_Level1.csv
423_2022_08_18.csv,423,2022,08,18,csv,Yes,2023-08-07,2022-08-18,8.083,38.47338396396396,-91.2679418018018,212.2900900900901,993.5243243243243,0.22,0.225,152,152,111,423_2022_08_18_Level1.csv
435_2022_06_02.csv,435,2022,06,02,csv,Yes,2023-08-07,2022-06-02,4.95,NA,NA,NA,992.8,0.6,0.6666666666666666,93,93,53,435_2022_06_02_Level1.csv
438_2022_05_25.csv,438,2022,05,25,csv,Yes,2023-08-07,2022-05-25,3.08,NA,NA,NA,980.1571428571428,1.83,1.99,84,84,56,438_2022_05_25_Level1.csv
438_2022_06_02.csv,438,2022,06,02,csv,Yes,2023-08-07,2022-06-02,3.853,38.9011782278481,-92.34232303797468,219.42025316455695,989.0392405063292,0.99,1.08,117,117,79,438_2022_06_02_Level1.csv
438_2022_06_30.csv,438,2022,06,30,csv,Yes,2023-08-07,2022-06-30,3.732,38.90145068965517,-92.34247689655172,216.57931034482758,990.4310344827586,1.55,1.605,60,60,29,438_2022_06_30_Level1.csv
438_2022_07_19.csv,438,2022,07,19,csv,Yes,2023-08-07,2022-07-19,3.269,38.901346499999995,-92.342705375,217.2875,984.155,0.41,0.4533333333333333,148,148,80,438_2022_07_19_Level1.csv
438_2022_08_11.csv,438,2022,08,11,csv,Yes,2023-08-07,2022-08-11,3.013,38.901418,-92.34282290909091,217.55272727272728,994.6454545454545,1.24,1.455,83,83,55,438_2022_08_11_Level1.csv
440_2022_06_16.csv,440,2022,06,16,csv,Yes,2023-08-07,2022-06-16,3.879,38.893830625,-91.73737875,242.7859375,987.01875,0.28,0.29666666666666663,106,106,64,440_2022_06_16_Level1.csv
