Level0_profiles,MULakeNumber,year,month,day,csv,Level0to1_done,Level0to1_done_date,profile_date,maxDepth_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,doConcentration_mgpL_bottom,doConcentration_mgpL_bottom5mean,nrow_original_Level0,nrow_readProfile,nrow_Level1,Level1FileName,nrow_Level2,Level2_maxDepth_m,Level1to2_done,Level1to2_done_date,flag_monotonicDensity,flag_decreasingTemp,flag_lowTemps,flag_lowpH,flag_jumps_chlorophyll_RFU,flag_jumps_depth_m,flag_jumps_doSaturation_percent,flag_jumps_doConcentration_mgpL,flag_jumps_orp_mV,flag_jumps_waterPressure_barA,flag_jumps_salinity_psu,flag_jumps_specificConductivity_uSpcm,flag_jumps_phycocyaninBGA_RFU,flag_jumps_tds_mgpL,flag_jumps_turbidity_FNU,flag_jumps_pH,flag_jumps_temp_degC,flag_jumps_verticalPosition_m,flag_jumps_latitude,flag_jumps_longitude,flag_jumps_altitude_m,flag_jumps_barometerAirHandheld_mbars,Level1to2_some_depths_removed,Level1to2_profileRemoved
060_2013_06_18,060,2013,06,18,NA,Yes,2023-07-21,2013-06-18,4,NA,NA,NA,NA,NA,NA,8,NA,8,060_2013_06_18_Level1.csv,8,4,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
060_2013_07_09,060,2013,07,09,NA,Yes,2023-07-21,2013-07-09,4,NA,NA,NA,NA,NA,NA,9,NA,9,060_2013_07_09_Level1.csv,9,4,Yes,2023-07-25,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
060_2013_08_05,060,2013,08,05,NA,Yes,2023-07-21,2013-08-05,4.5,NA,NA,NA,NA,NA,NA,11,NA,11,060_2013_08_05_Level1.csv,11,4.5,Yes,2023-07-25,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
060_2014_06_11,060,2014,06,11,NA,Yes,2023-07-21,2014-06-11,4.5,NA,NA,NA,NA,NA,NA,8,NA,8,060_2014_06_11_Level1.csv,8,4.5,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
060_2014_07_09,060,2014,07,09,NA,Yes,2023-07-21,2014-07-09,4,NA,NA,NA,NA,NA,NA,8,NA,8,060_2014_07_09_Level1.csv,8,4,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
060_2014_07_30,060,2014,07,30,NA,Yes,2023-07-21,2014-07-30,4,NA,NA,NA,NA,NA,NA,9,NA,9,060_2014_07_30_Level1.csv,9,4,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
060_2014_08_20,060,2014,08,20,NA,Yes,2023-07-21,2014-08-20,4,NA,NA,NA,NA,NA,NA,9,NA,9,060_2014_08_20_Level1.csv,9,4,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1989_06_01,061,1989,06,01,NA,Yes,2023-07-21,1989-06-01,3,NA,NA,NA,NA,NA,NA,5,NA,5,061_1989_06_01_Level1.csv,5,3,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1989_07_06,061,1989,07,06,NA,Yes,2023-07-21,1989-07-06,2,NA,NA,NA,NA,NA,NA,3,NA,3,061_1989_07_06_Level1.csv,NA,NA,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,yes
061_1989_08_09,061,1989,08,09,NA,Yes,2023-07-21,1989-08-09,3,NA,NA,NA,NA,NA,NA,4,NA,4,061_1989_08_09_Level1.csv,NA,NA,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,yes
061_1990_05_31,061,1990,05,31,NA,Yes,2023-07-21,1990-05-31,3,NA,NA,NA,NA,NA,NA,4,NA,4,061_1990_05_31_Level1.csv,NA,NA,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,yes
061_1990_07_03,061,1990,07,03,NA,Yes,2023-07-21,1990-07-03,3,NA,NA,NA,NA,NA,NA,5,NA,5,061_1990_07_03_Level1.csv,5,3,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1990_08_02,061,1990,08,02,NA,Yes,2023-07-21,1990-08-02,3,NA,NA,NA,NA,NA,NA,5,NA,5,061_1990_08_02_Level1.csv,5,3,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1991_05_29,061,1991,05,29,NA,Yes,2023-07-21,1991-05-29,3,NA,NA,NA,NA,NA,NA,5,NA,5,061_1991_05_29_Level1.csv,5,3,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1991_07_02,061,1991,07,02,NA,Yes,2023-07-21,1991-07-02,4,NA,NA,NA,NA,NA,NA,6,NA,6,061_1991_07_02_Level1.csv,6,4,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1991_07_24,061,1991,07,24,NA,Yes,2023-07-21,1991-07-24,4,NA,NA,NA,NA,NA,NA,7,NA,7,061_1991_07_24_Level1.csv,7,4,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1992_06_02,061,1992,06,02,NA,Yes,2023-07-21,1992-06-02,3.5,NA,NA,NA,NA,NA,NA,9,NA,9,061_1992_06_02_Level1.csv,9,3.5,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1992_06_30,061,1992,06,30,NA,Yes,2023-07-21,1992-06-30,3.25,NA,NA,NA,NA,NA,NA,7,NA,7,061_1992_06_30_Level1.csv,7,3.25,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1992_07_28,061,1992,07,28,NA,Yes,2023-07-21,1992-07-28,3.25,NA,NA,NA,NA,NA,NA,7,NA,7,061_1992_07_28_Level1.csv,7,3.25,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1993_06_03,061,1993,06,03,NA,Yes,2023-07-21,1993-06-03,3.5,NA,NA,NA,NA,NA,NA,8,NA,8,061_1993_06_03_Level1.csv,8,3.5,Yes,2023-07-25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1993_06_30,061,1993,06,30,NA,Yes,2023-07-21,1993-06-30,3,NA,NA,NA,NA,NA,NA,5,NA,5,061_1993_06_30_Level1.csv,5,3,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1993_07_22,061,1993,07,22,NA,Yes,2023-07-21,1993-07-22,3,NA,NA,NA,NA,NA,NA,5,NA,5,061_1993_07_22_Level1.csv,5,3,Yes,2023-07-25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1994_06_08,061,1994,06,08,NA,Yes,2023-07-21,1994-06-08,3.5,NA,NA,NA,NA,NA,NA,6,NA,6,061_1994_06_08_Level1.csv,6,3.5,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1994_08_03,061,1994,08,03,NA,Yes,2023-07-21,1994-08-03,3,NA,NA,NA,NA,NA,NA,5,NA,5,061_1994_08_03_Level1.csv,5,3,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1995_06_14,061,1995,06,14,NA,Yes,2023-07-21,1995-06-14,2.5,NA,NA,NA,NA,NA,NA,5,NA,5,061_1995_06_14_Level1.csv,5,2.5,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1995_07_19,061,1995,07,19,NA,Yes,2023-07-21,1995-07-19,2.5,NA,NA,NA,NA,NA,NA,5,NA,5,061_1995_07_19_Level1.csv,5,2.5,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1995_08_16,061,1995,08,16,NA,Yes,2023-07-21,1995-08-16,3,NA,NA,NA,NA,NA,NA,5,NA,5,061_1995_08_16_Level1.csv,5,3,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1996_06_11,061,1996,06,11,NA,Yes,2023-07-21,1996-06-11,3,NA,NA,NA,NA,NA,NA,4,NA,4,061_1996_06_11_Level1.csv,NA,NA,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,yes
061_1996_07_16,061,1996,07,16,NA,Yes,2023-07-21,1996-07-16,3,NA,NA,NA,NA,NA,NA,5,NA,5,061_1996_07_16_Level1.csv,5,3,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1996_08_12,061,1996,08,12,NA,Yes,2023-07-21,1996-08-12,2,NA,NA,NA,NA,NA,NA,4,NA,4,061_1996_08_12_Level1.csv,NA,NA,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,yes
061_1998_06_08,061,1998,06,08,NA,Yes,2023-07-21,1998-06-08,3.5,NA,NA,NA,NA,NA,NA,6,NA,6,061_1998_06_08_Level1.csv,6,3.5,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1998_07_06,061,1998,07,06,NA,Yes,2023-07-21,1998-07-06,3,NA,NA,NA,NA,NA,NA,6,NA,6,061_1998_07_06_Level1.csv,6,3,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1998_07_27,061,1998,07,27,NA,Yes,2023-07-21,1998-07-27,2.5,NA,NA,NA,NA,NA,NA,6,NA,6,061_1998_07_27_Level1.csv,6,2.5,Yes,2023-07-25,2,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_1998_08_17,061,1998,08,17,NA,Yes,2023-07-21,1998-08-17,2,NA,NA,NA,NA,NA,NA,3,NA,3,061_1998_08_17_Level1.csv,NA,NA,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,yes
061_2000_05_17,061,2000,05,17,NA,Yes,2023-07-21,2000-05-17,2.5,NA,NA,NA,NA,NA,NA,5,NA,5,061_2000_05_17_Level1.csv,5,2.5,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2000_06_07,061,2000,06,07,NA,Yes,2023-07-21,2000-06-07,2.5,NA,NA,NA,NA,NA,NA,6,NA,6,061_2000_06_07_Level1.csv,6,2.5,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2000_06_28,061,2000,06,28,NA,Yes,2023-07-21,2000-06-28,3,NA,NA,NA,NA,NA,NA,7,NA,7,061_2000_06_28_Level1.csv,7,3,Yes,2023-07-25,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2000_08_02,061,2000,08,02,NA,Yes,2023-07-21,2000-08-02,3,NA,NA,NA,NA,NA,NA,7,NA,7,061_2000_08_02_Level1.csv,7,3,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2002_05_30,061,2002,05,30,NA,Yes,2023-07-21,2002-05-30,2.5,NA,NA,NA,NA,NA,NA,7,NA,7,061_2002_05_30_Level1.csv,7,2.5,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2002_06_20,061,2002,06,20,NA,Yes,2023-07-21,2002-06-20,3,NA,NA,NA,NA,NA,NA,8,NA,8,061_2002_06_20_Level1.csv,8,3,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2002_07_17,061,2002,07,17,NA,Yes,2023-07-21,2002-07-17,2,NA,NA,NA,NA,NA,NA,5,NA,5,061_2002_07_17_Level1.csv,5,2,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2002_08_07,061,2002,08,07,NA,Yes,2023-07-21,2002-08-07,2.5,NA,NA,NA,NA,NA,NA,6,NA,6,061_2002_08_07_Level1.csv,6,2.5,Yes,2023-07-25,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2005_05_31,061,2005,05,31,NA,Yes,2023-07-21,2005-05-31,3,NA,NA,NA,NA,NA,NA,7,NA,7,061_2005_05_31_Level1.csv,7,3,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2005_06_20,061,2005,06,20,NA,Yes,2023-07-21,2005-06-20,3,NA,NA,NA,NA,NA,NA,7,NA,7,061_2005_06_20_Level1.csv,7,3,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2005_07_19,061,2005,07,19,NA,Yes,2023-07-21,2005-07-19,2.75,NA,NA,NA,NA,NA,NA,7,NA,7,061_2005_07_19_Level1.csv,7,2.75,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2005_08_08,061,2005,08,08,NA,Yes,2023-07-21,2005-08-08,2.5,NA,NA,NA,NA,NA,NA,6,NA,6,061_2005_08_08_Level1.csv,6,2.5,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2012_05_23,061,2012,05,23,NA,Yes,2023-07-21,2012-05-23,3,NA,NA,NA,NA,NA,NA,7,NA,7,061_2012_05_23_Level1.csv,7,3,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2012_06_13,061,2012,06,13,NA,Yes,2023-07-21,2012-06-13,3.25,NA,NA,NA,NA,NA,NA,8,NA,8,061_2012_06_13_Level1.csv,8,3.25,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2012_07_11,061,2012,07,11,NA,Yes,2023-07-21,2012-07-11,3,NA,NA,NA,NA,NA,NA,7,NA,7,061_2012_07_11_Level1.csv,7,3,Yes,2023-07-25,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2012_08_01,061,2012,08,01,NA,Yes,2023-07-21,2012-08-01,3,NA,NA,NA,NA,NA,NA,7,NA,7,061_2012_08_01_Level1.csv,7,3,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2016_06_20,061,2016,06,20,NA,Yes,2023-07-21,2016-06-20,3.5,NA,NA,NA,NA,NA,NA,8,NA,8,061_2016_06_20_Level1.csv,8,3.5,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2016_07_18,061,2016,07,18,NA,Yes,2023-07-21,2016-07-18,3.5,NA,NA,NA,NA,NA,NA,8,NA,8,061_2016_07_18_Level1.csv,8,3.5,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
061_2016_08_15,061,2016,08,15,NA,Yes,2023-07-21,2016-08-15,3.5,NA,NA,NA,NA,NA,NA,8,NA,8,061_2016_08_15_Level1.csv,8,3.5,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1989_06_05,062,1989,06,05,NA,Yes,2023-07-21,1989-06-05,5,NA,NA,NA,NA,NA,NA,7,NA,7,062_1989_06_05_Level1.csv,7,5,Yes,2023-07-25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1989_07_11,062,1989,07,11,NA,Yes,2023-07-21,1989-07-11,6,NA,NA,NA,NA,NA,NA,7,NA,7,062_1989_07_11_Level1.csv,7,6,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1989_08_15,062,1989,08,15,NA,Yes,2023-07-21,1989-08-15,5.5,NA,NA,NA,NA,NA,NA,7,NA,7,062_1989_08_15_Level1.csv,7,5.5,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1990_06_12,062,1990,06,12,NA,Yes,2023-07-21,1990-06-12,5,NA,NA,NA,NA,NA,NA,7,NA,7,062_1990_06_12_Level1.csv,7,5,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1990_07_17,062,1990,07,17,NA,Yes,2023-07-21,1990-07-17,5,NA,NA,NA,NA,NA,NA,6,NA,6,062_1990_07_17_Level1.csv,6,5,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1990_08_14,062,1990,08,14,NA,Yes,2023-07-21,1990-08-14,6,NA,NA,NA,NA,NA,NA,7,NA,7,062_1990_08_14_Level1.csv,7,6,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1991_06_04,062,1991,06,04,NA,Yes,2023-07-21,1991-06-04,7,NA,NA,NA,NA,NA,NA,9,NA,9,062_1991_06_04_Level1.csv,9,7,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1991_06_25,062,1991,06,25,NA,Yes,2023-07-21,1991-06-25,9,NA,NA,NA,NA,NA,NA,11,NA,11,062_1991_06_25_Level1.csv,11,9,Yes,2023-07-25,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1991_07_30,062,1991,07,30,NA,Yes,2023-07-21,1991-07-30,6,NA,NA,NA,NA,NA,NA,8,NA,8,062_1991_07_30_Level1.csv,8,6,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1992_06_16,062,1992,06,16,NA,Yes,2023-07-21,1992-06-16,7,NA,NA,NA,NA,NA,NA,9,NA,9,062_1992_06_16_Level1.csv,9,7,Yes,2023-07-25,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1992_07_14,062,1992,07,14,NA,Yes,2023-07-21,1992-07-14,7,NA,NA,NA,NA,NA,NA,9,NA,9,062_1992_07_14_Level1.csv,9,7,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1992_08_10,062,1992,08,10,NA,Yes,2023-07-21,1992-08-10,7,NA,NA,NA,NA,NA,NA,9,NA,9,062_1992_08_10_Level1.csv,9,7,Yes,2023-07-25,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1993_06_15,062,1993,06,15,NA,Yes,2023-07-21,1993-06-15,7,NA,NA,NA,NA,NA,NA,9,NA,9,062_1993_06_15_Level1.csv,9,7,Yes,2023-07-25,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1993_07_12,062,1993,07,12,NA,Yes,2023-07-21,1993-07-12,6,NA,NA,NA,NA,NA,NA,8,NA,8,062_1993_07_12_Level1.csv,8,6,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1993_08_09,062,1993,08,09,NA,Yes,2023-07-21,1993-08-09,6,NA,NA,NA,NA,NA,NA,8,NA,8,062_1993_08_09_Level1.csv,8,6,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1994_05_16,062,1994,05,16,NA,Yes,2023-07-21,1994-05-16,7.4,NA,NA,NA,NA,NA,NA,9,NA,9,062_1994_05_16_Level1.csv,9,7.4,Yes,2023-07-25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1994_06_13,062,1994,06,13,NA,Yes,2023-07-21,1994-06-13,6,NA,NA,NA,NA,NA,NA,8,NA,8,062_1994_06_13_Level1.csv,8,6,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
062_1994_07_11,062,1994,07,11,NA,Yes,2023-07-21,1994-07-11,6.5,NA,NA,NA,NA,NA,NA,9,NA,9,062_1994_07_11_Level1.csv,NA,NA,Yes,2023-07-25,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,yes
063_1989_06_05,063,1989,06,05,NA,Yes,2023-07-21,1989-06-05,7,NA,NA,NA,NA,NA,NA,8,NA,8,063_1989_06_05_Level1.csv,8,7,Yes,2023-07-25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1989_07_11,063,1989,07,11,NA,Yes,2023-07-21,1989-07-11,6,NA,NA,NA,NA,NA,NA,7,NA,7,063_1989_07_11_Level1.csv,7,6,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1989_08_15,063,1989,08,15,NA,Yes,2023-07-21,1989-08-15,6,NA,NA,NA,NA,NA,NA,7,NA,7,063_1989_08_15_Level1.csv,7,6,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1990_06_12,063,1990,06,12,NA,Yes,2023-07-21,1990-06-12,6,NA,NA,NA,NA,NA,NA,8,NA,8,063_1990_06_12_Level1.csv,8,6,Yes,2023-07-25,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
063_1990_07_17,063,1990,07,17,NA,Yes,2023-07-21,1990-07-17,6,NA,NA,NA,NA,NA,NA,8,NA,8,063_1990_07_17_Level1.csv,8,6,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1990_08_14,063,1990,08,14,NA,Yes,2023-07-21,1990-08-14,6,NA,NA,NA,NA,NA,NA,8,NA,8,063_1990_08_14_Level1.csv,8,6,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1991_06_04,063,1991,06,04,NA,Yes,2023-07-21,1991-06-04,6,NA,NA,NA,NA,NA,NA,8,NA,8,063_1991_06_04_Level1.csv,8,6,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1991_06_25,063,1991,06,25,NA,Yes,2023-07-21,1991-06-25,5,NA,NA,NA,NA,NA,NA,7,NA,7,063_1991_06_25_Level1.csv,7,5,Yes,2023-07-25,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1991_07_30,063,1991,07,30,NA,Yes,2023-07-21,1991-07-30,6,NA,NA,NA,NA,NA,NA,8,NA,8,063_1991_07_30_Level1.csv,8,6,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1992_06_16,063,1992,06,16,NA,Yes,2023-07-21,1992-06-16,4,NA,NA,NA,NA,NA,NA,6,NA,6,063_1992_06_16_Level1.csv,6,4,Yes,2023-07-25,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1992_07_14,063,1992,07,14,NA,Yes,2023-07-21,1992-07-14,3,NA,NA,NA,NA,NA,NA,5,NA,5,063_1992_07_14_Level1.csv,5,3,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1992_08_10,063,1992,08,10,NA,Yes,2023-07-21,1992-08-10,3,NA,NA,NA,NA,NA,NA,5,NA,5,063_1992_08_10_Level1.csv,5,3,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1993_06_15,063,1993,06,15,NA,Yes,2023-07-21,1993-06-15,6,NA,NA,NA,NA,NA,NA,8,NA,8,063_1993_06_15_Level1.csv,8,6,Yes,2023-07-25,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1993_07_12,063,1993,07,12,NA,Yes,2023-07-21,1993-07-12,6,NA,NA,NA,NA,NA,NA,8,NA,8,063_1993_07_12_Level1.csv,8,6,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1993_08_09,063,1993,08,09,NA,Yes,2023-07-21,1993-08-09,7,NA,NA,NA,NA,NA,NA,9,NA,9,063_1993_08_09_Level1.csv,9,7,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1994_03_16,063,1994,03,16,NA,Yes,2023-07-21,1994-03-16,6,NA,NA,NA,NA,NA,NA,8,NA,8,063_1994_03_16_Level1.csv,8,6,Yes,2023-07-25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1994_04_06,063,1994,04,06,NA,Yes,2023-07-21,1994-04-06,6.5,NA,NA,NA,NA,NA,NA,9,NA,9,063_1994_04_06_Level1.csv,9,6.5,Yes,2023-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
063_1994_04_27,063,1994,04,27,NA,Yes,2023-07-21,1994-04-27,6.4,NA,NA,NA,NA,NA,NA,9,NA,9,063_1994_04_27_Level1.csv,9,6.4,Yes,2023-07-25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
063_1994_05_16,063,1994,05,16,NA,Yes,2023-07-21,1994-05-16,7.2,NA,NA,NA,NA,NA,NA,10,NA,10,063_1994_05_16_Level1.csv,10,7.2,Yes,2023-07-25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
